id,type,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,manual,sH,sV,gyro,plx,plz,bIdx,order1Name,order2Name,order3Name,order4Name,order5Name,order6Name,order7Name,order8Name,order9Name,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,bSwing,hSec,rotS,rotL,shS,lgS,prepS,gripPen,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,spinValid,spinControlled,spinDecision,spinLegacyMag,spinTargetMag,spinVOffset,spinHOffset,spinRawStrength,spinContactStrength,spinSpeedStrength,spinTangentMag,spinAppliedMag,phValid,phSource,phColMode,phFlags,phDt,phFixedDt,phRenderAge,phInstFps,phRawCpX,phRawCpY,phRawCpZ,phRawHPos,phRawNX,phRawNY,phRawNZ,phNDeltaDeg,phCpX,phCpY,phCpZ,phHPosAdj,phNX,phNY,phNZ,phNVDeg,phGeomNX,phGeomNY,phGeomNZ,phGeomNDeltaDeg,phBallVX,phBallVY,phBallVZ,phBallSpd,phProxyPVX,phProxyPVY,phProxyPVZ,phProxyPSpd,phRenderPVX,phRenderPVY,phRenderPVZ,phRenderPSpd,phLastDX,phLastDY,phLastDZ,phBatSpd,phRenderLagX,phRenderLagY,phRenderLagZ,phRenderLagRotDeg,phProxyMoveX,phProxyMoveY,phProxyMoveZ,phProxyMoveRotDeg,phRenderMoveX,phRenderMoveY,phRenderMoveZ,phRenderMoveRotDeg,phProxyGeoX,phProxyGeoY,phProxyGeoZ,phProxyGeoH,phRenderGeoX,phRenderGeoY,phRenderGeoZ,phRenderGeoH,phPreGuardDirX,phPreGuardDirY,phPreGuardDirZ,phPreGuardDirH,phFinalDirX,phFinalDirY,phFinalDirZ,phFinalDirH,phPreGuardH,phApproachH,phGuardTargetH,phGuardDelta,phSeparation,phContactCount,phCpDelta,phHPosDelta,phSweepSteps,phSweepT,phSweepFail,phSweepGap,phPointVSource,phNormalSource,phGuardFlags,phRenderSampleDt,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,out1Sec,out1BatterIndex,out1PrevBase,out1Code,out1Ass,out2Sec,out2BatterIndex,out2PrevBase,out2Code,out2Ass,out3Sec,out3BatterIndex,out3PrevBase,out3Code,out3Ass,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PitchPPosX,PitchPPosZ,PitchCPosX,PitchCPosZ,Pitch1BPosX,Pitch1BPosZ,Pitch2BPosX,Pitch2BPosZ,Pitch3BPosX,Pitch3BPosZ,PitchSSPosX,PitchSSPosZ,PitchLFPosX,PitchLFPosZ,PitchCFPosX,PitchCFPosZ,PitchRFPosX,PitchRFPosZ,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,PGetSec,PGetX,PGetZ,CGetSec,CGetX,CGetZ,1BGetSec,1BGetX,1BGetZ,2BGetSec,2BGetX,2BGetZ,3BGetSec,3BGetX,3BGetZ,SSGetSec,SSGetX,SSGetZ,LFGetSec,LFGetX,LFGetZ,CFGetSec,CFGetX,CFGetZ,RFGetSec,RFGetX,RFGetZ,PThrSec,PThrX,PThrZ,CThrSec,CThrX,CThrZ,1BThrSec,1BThrX,1BThrZ,2BThrSec,2BThrX,2BThrZ,3BThrSec,3BThrX,3BThrZ,SSThrSec,SSThrX,SSThrZ,LFThrSec,LFThrX,LFThrZ,CFThrSec,CFThrX,CFThrZ,RFThrSec,RFThrX,RFThrZ,errPosDelta,result,infieldFly,balk,cPlr,sb2Sec,sb3Sec,sbhSec,ass,remarks
178,,8,1,4,4,0,1,2,0,0,0,255,255,255,93,4137.258,"Sabo_10",L,3,83,124,0.377,0.001,-0.907,1.503,-0.438,1.605,-36.535,67.222,0,99,1,2,"",399.28,0,-4.97,0,0,1,"=","=","=","=","=","=","=","=","=",0,L,"하루（Haru）",175.2,85,0.397,0,78,W,Y,1,4138.325,255,196,131,80,39,,145,100,-55.251,35.141,0.038,0.965,-20.777,-0.21,0,0.181,261.903,-368.352,329.724,1,0,0,559.459,0,0,0,0,0,0,0.925,559.459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4137.708,-0.401,-21.406,4140.05,2,-17.285,3.502,-45.684,0,0,,4143.677,,,,,,,,,,,,,4142.967,1,,147,0,,,,,,,,,,,4142.368,2,,,,,,,-0.348,-38.057,0.02,-17.172,-17.96,-44.916,-13.036,-64.862,21.064,-45.427,16.333,-62.601,53.011,-82.801,5.557,-117.477,-43.069,-88.742,-0.282,-37.247,,"Yes_Man_",-0.031,-17.454,,"인생최패망자",-17.955,-44.902,,"_Gosomi",-12.79,-64.614,,"눈꽃",21.083,-45.439,,"아침땅_",16.345,-62.565,,"펜케이크",53.014,-82.801,,"ddil_ddil69",4.679,-117.152,,"_송글_",-43.12,-88.709,,,,,,,,4140.681,-17.926,-46.362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2,0,0,"인생최패망자",,,,2,""
179,SIDE,8,1,4,4,0,0,2,0,0,0,255,255,255,,4144.802,,,,,,,,,,,,,,,,,,,,,,,,2,"=","=","=","=","=","=","=","=","=",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
180,,8,0,4,4,0,0,0,0,0,0,255,255,255,75,4227.975,"하루（Haru）",R,3,57,102,-1.721,0.028,0.311,1.644,0.062,1.64,-36.542,40.042,0,100,0,4,"",-405.497,0,11.757,0,0,0,"_송글_","인생최패망자","ddil_ddil69","Sabo_10","펜케이크","_Gosomi","아침땅_","눈꽃","Yes_Man_",8,R,"_송글_",175.4,91.844,0.315,,78,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.087,-37.164,0.003,-17.438,-19.54,-45.425,-17.081,-61.591,21.374,-49.442,12.818,-65.323,40.879,-91.395,-1.593,-123.842,-40.295,-85.774,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
181,,8,0,4,4,0,1,0,0,0,0,255,255,255,76,4246.36,"하루（Haru）",R,3,53,89,-6.074,-0.046,0.135,1.446,-0.506,1.181,-36.542,21.15,0,100,0,2,"",-298.116,0,10.794,0,0,0,"=","=","=","=","=","=","=","=","=",8,R,"_송글_",175.4,91.844,0.315,3,40,W,Y,1,4247.595,192,69,151,78,45,,145,82,45.889,-27.994,-0.481,0.736,-20.887,-1,0,0.478,32.232,201.266,132.118,1,0,0,242.903,0,0,0,0,0,0,0.402,242.903,1,3,3,211,0.011,0.011,0.002,90,-0.473,0.659,-20.364,-0.174,0.777,-0.382,0.5,73.129,0.233,0.789,-21.142,-1,-0.37,-0.667,0.647,45.889,0.37,0.667,-0.647,180,-1.599,-2.399,22.309,22.494,13.339,30.254,-80.964,87.455,6.828,12.553,-40.002,42.478,0.733,0.287,-0.617,82.126,0,0,0,0,0.13,0.221,-0.35,82.851,0.145,0.185,-0.407,82.85,0,0,0,0,0,0,0,0,0,0,0,0,0.347,0.673,-0.653,-27.994,-999,-999,-999,0,0.595,1,1.059,-0.826,48,-1,2,0.673,1,1,0,0.024,,,,4252.033,5,23.437,2.54,-72.407,0,0,,4253.074,,,,,,,,,,,,,4252.646,0,,454,0,,,,,,,,,,,,,,,,,,,-0.144,-37.127,0.006,-17.456,-19.498,-44.594,-17.3,-61.457,21.276,-49.853,12.159,-65.374,41.429,-91.672,-6.158,-127.507,-40.371,-85.806,-0.282,-37.242,,"Kr_Luna",-0.043,-17.466,,"소솨소솨",-19.384,-44.592,,"Pugeuk",-17.226,-61.457,,"aura_5599",21.274,-49.849,,"Yaksok~",12.768,-66.868,92,"MODECO",41.438,-91.683,,"kneesohime",-6.149,-127.516,,"임 재 천",-40.369,-85.806,,4255.488,0.248,-38.015,,,,,,,,,,,,,4252.653,23.497,-72.825,,,,,,,,,,,,,,,,,,,,,,,,,4253.565,20.499,-69.28,,,,,,,,,,"",1,0,0,"Yaksok~",,,,18,""
182,,8,0,4,4,0,0,1,0,0,0,255,255,255,77,4273.89,"하루（Haru）",R,26,77,128,-0.33,-0.208,0.24,1.538,-0.271,1.299,-36.542,29.377,29,71,0,0,"",80.136,-190.97,16.293,0,0,1,"=","=","=","=","=","=","=","=","=",4,R,"인생최패망자",190,90,0.35,,78,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.109,-37.185,0.013,-17.438,-19.491,-43.581,-16.106,-61.804,19.636,-49.217,12.879,-65.002,40.378,-88.485,-6.17,-127.483,-40.625,-85.85,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4277.728,-0.24,-36.696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
183,,8,0,4,4,0,1,1,0,0,0,255,255,255,78,4288.177,"하루（Haru）",R,34,67,120,3.095,0.532,0.592,1.731,1.226,1.878,-36.542,60.986,85,15,0,1,"",63.423,-61.026,2.531,0,0,1,"=","=","=","=","=","=","=","=","=",4,R,"인생최패망자",190,90,0.35,,78,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.069,-37.128,0.004,-17.451,-19.962,-44.566,-16.086,-61.499,19.97,-49.521,12.414,-65.221,40.367,-88.45,-5.987,-127.482,-40.623,-85.859,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4292.26,-0.157,-37.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
184,,8,0,4,4,1,1,1,0,0,0,255,255,255,79,4304.502,"하루（Haru）",R,0,68,121,-0.165,0.675,0.356,1.763,-0.083,2.028,-36.542,47.634,91,9,0,2,"",0,0,2.4,0,0,1,"=","=","=","=","=","=","=","=","=",4,R,"인생최패망자",190,90,0.35,5,78,W,Y,1,4305.668,136,130,134,95,46,,142,93,42.885,1.144,-0.033,1.272,-20.335,-0.65,0,0.353,-3.146,-0.756,1.33,1,0,0,3.498,0,0,0,0,0,0,0.006,3.498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4310.316,-1.415,-89.798,4312.217,7,-1.617,0.148,-99.506,1,0,,4311.529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.079,-37.199,-0.055,-17.442,-19.943,-44.171,-16.105,-61.573,22.189,-50.777,13.2,-65.298,39.644,-88.189,-6.185,-127.485,-40.626,-85.854,-0.333,-37.12,,"Kr_Luna",0.029,-17.449,,"소솨소솨",-19.816,-44.184,,"Pugeuk",-16.081,-61.508,,"aura_5599",22.094,-50.675,,"Yaksok~",14.115,-67.388,98,"MODECO",39.642,-88.19,,"kneesohime",-6.198,-127.482,,"임 재 천",-40.615,-85.849,,4323.288,-0.451,-44.724,,,,,,,,,,,,,4317.053,0.548,-84.749,,,,4312.927,-1.743,-100.564,,,,,,,,,,,,,,,,,,,4322.39,3.241,-61.082,,,,,,,,,,"",2,0,0,"kneesohime",,,,274,""
185,,8,0,4,4,0,0,1,1,0,0,14,255,255,80,4356.588,"하루（Haru）",R,10,47,96,0.503,-0.292,0.313,1.713,0.21,2.13,-36.542,47.886,37,63,0,2,"",0,400,-23.212,0,0,2,"=","=","=","=","=","=","=","=","=",7,R,"ddil_ddil69",176.4,89.974,0.546,5,78,W,Y,1,4357.889,125,82,114,41,17,,138,121,25.283,16.741,0.101,0.939,-20.997,0.27,0,0.545,412.85,75.533,-46.683,1,0,0,422.291,0,0,0,0,0,0,0.698,422.291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4362.675,-33.804,-126.375,4363.85,7,-31.522,0.24,-124.122,1,0,,4363.392,4367.898,,,4362.724,4367.993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.054,-37.073,0.007,-17.437,-20.761,-41.459,-14.003,-56.421,20.057,-48.225,4.385,-60.089,32.724,-86.866,-5.677,-120.217,-41.848,-84.906,0.251,-37.787,,"Kr_Luna",0.001,-17.461,,"소솨소솨",-18.581,-43.075,,"Pugeuk",-13.902,-56.3,85,"aura_5599",20.045,-48.224,,"Yaksok~",8.408,-58.678,,"MODECO",33.413,-88.607,,"kneesohime",-6.69,-119.158,91,"임 재 천",-41.834,-84.901,,4373.404,-0.625,-39.206,,,,,,,4368.334,-7.485,-74.021,,,,,,,,,,4364.538,-31.081,-123.871,,,,,,,,,,,,,4371.99,-7.6,-62.677,,,,,,,,,,4365.724,-29.407,-118.496,,,,"",2,0,0,"kneesohime",4362.724,4367.993,,386,""
186,,8,0,4,4,0,0,1,0,1,1,255,17,14,81,4395.234,"하루（Haru）",R,27,84,137,1.143,0.358,0.377,1.663,0.367,1.705,-36.542,29.603,48,52,0,0,"",86.355,-136.46,4.13,0,0,3,"=","=","=","=","=","=","=","=","=",2,L,"Sabo_10",185.3,87.575,0.449,,78,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,4404.369,,,,,,,,,,,,,,,,,,,,,,,,,0.011,-37.244,0.022,-17.437,-20.068,-44.493,-14.438,-60.42,18.848,-39.885,14.922,-59.39,51.656,-94.686,-5.877,-115.263,-39.897,-85.468,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4399.697,0.071,-36.956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",4398.117,4397.572,,0,""
187,,8,0,4,4,0,1,1,0,1,1,255,17,14,82,4412.598,"하루（Haru）",R,26,89,140,-2.356,-1.19,0.063,1.375,-1.095,0.749,-36.542,20.12,52,48,0,1,"",48.997,-152.911,14.213,-0.602,-13.96,3,"=","=","=","=","=","=","=","=","=",2,L,"Sabo_10",185.3,87.575,0.449,,78,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.161,-37.014,-0.08,-17.449,-20.042,-44.519,-14.345,-60.503,19.796,-46.892,14.391,-60.821,49.248,-90.444,-5.011,-116.714,-39.91,-85.478,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4416.911,-0.06,-36.731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
188,,8,0,4,4,1,1,1,0,1,1,255,17,14,83,4428.953,"하루（Haru）",R,0,38,98,-1.3,0.127,0.211,1.675,-0.573,1.73,-36.542,49.492,100,0,0,0,"",0,14.982,-16.823,0,0,3,"=","=","=","=","=","=","=","=","=",2,L,"Sabo_10",185.3,87.575,0.449,,78,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,4445.567,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,-37.11,0.022,-17.423,-20.033,-44.509,-14.013,-60.214,20.485,-43.152,14.455,-60.812,52.228,-90.897,6.897,-121.424,-39.886,-85.488,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4433.63,-0.003,-36.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",4446.763,,,0,""
189,,8,0,4,4,1,2,1,0,1,1,255,17,14,84,4447.147,"하루（Haru）",R,10,48,97,-1.183,-1.956,0.186,1.469,-0.52,1.061,-36.542,21.435,17,83,0,1,"",0,400,-6.461,-0.253,-19.093,3,"=","=","=","=","=","=","=","=","=",2,L,"Sabo_10",185.3,87.575,0.449,,78,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,4455.864,4447.495,,,,,,,,,,,,,,,,,,,,,,,,-0.037,-37.073,0.008,-17.56,-20.025,-44.535,-14.387,-60.294,20.445,-47.177,14.344,-60.751,52.441,-93.038,7.091,-119.895,-39.89,-85.489,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4451.7,0.031,-37.102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",4456.845,4450.223,,0,""
190,,8,0,4,4,2,2,1,0,1,1,255,17,14,85,4465.22,"하루（Haru）",R,27,88,140,-0.803,-0.054,0.205,1.588,-0.431,1.455,-36.542,28.076,52,48,0,0,"",55.567,-138.102,6.278,0,0,3,"=","=","=","=","=","=","=","=","=",2,L,"Sabo_10",185.3,87.575,0.449,,78,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,4477.973,,4467.69,3,,578,0,,,,,,,,,,,,,,,,,,,-0.106,-37.2,0.002,-17.549,-20.102,-44.497,-14.472,-60.104,20.023,-47.144,14.383,-60.374,52.134,-91.177,7.347,-119.969,-39.89,-85.49,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4471.199,0.089,-36.487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
191,,8,0,4,4,0,0,2,0,1,1,255,17,14,86,4489.71,"하루（Haru）",R,10,16,68,-0.742,-1.876,0.247,1.558,-0.328,1.408,-36.542,52.969,16,84,0,1,"",0,400,-35.648,-0.157,-19.629,4,"=","=","=","=","=","=","=","=","=",6,L,"펜케이크",190,93.157,0.43,,78,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,4504.32,4489.856,,,,,,,,,,,,,,,,,,,,,,,,-0.06,-36.913,0.008,-17.558,-21.126,-45.812,-15.736,-61.423,19.727,-47.06,15.392,-63.538,57.357,-93.827,7.435,-119.662,-39.896,-85.449,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4494.63,-0.082,-36.906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",4492.817,4492.475,,0,""
192,,8,0,4,4,1,0,2,0,1,1,255,17,14,87,4508.436,"하루（Haru）",R,26,93,140,-1.918,-1.522,0.094,1.287,-0.95,0.486,-36.542,25.432,48,4,48,1,"",84.928,-200,26.512,-0.441,-15.35,4,"=","=","=","=","=","=","=","=","=",6,L,"펜케이크",190,93.157,0.43,,78,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,4522.603,4509.2,,,,,,,,,,,,,,,,,,,,,,,,-0.085,-37.146,0.006,-17.555,-19.23,-45.286,-15.601,-61.217,19.567,-45.977,15.567,-63.511,57.998,-93.922,7.051,-119.92,-39.894,-85.465,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4513.559,-0.126,-37.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",4512.595,4511.171,,0,""
193,,8,0,4,4,2,0,2,0,1,1,255,17,14,88,4527.868,"하루（Haru）",R,10,28,76,-0.524,-1.268,0.253,1.637,-0.234,1.638,-36.542,53.882,44,56,0,4,"",0,400,-52.477,-0.134,-18.745,4,"=","=","=","=","=","=","=","=","=",6,L,"펜케이크",190,93.157,0.43,,78,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,4544.381,4528.061,,,,,,,,,,,,,,,,,,,,,,,,-0.086,-36.982,0.009,-17.546,-19.889,-44.866,-16.002,-61.473,21.363,-47.783,15.677,-63.399,56.438,-93.718,7.362,-119.931,-39.902,-85.474,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4533.242,0.09,-36.843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",4531.191,4531.433,,0,""
194,,8,0,4,4,2,1,2,0,1,1,255,17,14,89,4549.683,"하루（Haru）",R,27,79,129,2.902,0.51,0.54,1.696,1.126,1.808,-36.542,47.454,87,13,0,1,"",81.844,-126.007,3.249,0,0,4,"=","=","=","=","=","=","=","=","=",6,L,"펜케이크",190,93.157,0.43,,78,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,4564.988,4550.115,,,,,,,,,,,,,,,,,,,,,,,,0.025,-37.19,0.012,-17.551,-19.891,-44.809,-15.928,-61.608,20.466,-45.707,15.703,-63.393,55.127,-89.69,7.337,-119.397,-39.783,-85.596,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4554.336,0.17,-36.753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",4553.085,4549.805,,0,""
195,,8,0,4,4,3,1,2,0,1,1,255,17,14,90,4568.099,"하루（Haru）",R,5,50,105,1.913,0.097,0.498,1.687,1.014,1.684,-36.542,79.077,62,38,0,1,"",-100.847,0,4.622,0,0,4,"=","=","=","=","=","=","=","=","=",6,L,"펜케이크",190,93.157,0.43,,78,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,4578.206,,,,,,,,,,,4589.288,4568.523,,,,,,,,,,,,,,,,,,,,,,,,-0.156,-37.048,-0.001,-17.544,-19.405,-45.158,-15.889,-61.53,20.35,-46.164,15.166,-63.976,55.967,-89.294,7.368,-119.361,-40.332,-84.958,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4574.645,0.2,-36.849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",5,0,0,"",4573.232,4571.528,,0,""
