id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,call,sH,sV,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,PPosX,PPosY,CPosX,CPosY,1BPosX,1BPosY,2BPosX,2BPosY,3BPosX,3BPosY,SSPosX,SSPosY,LFPosX,LFPosY,CFPosX,CFPosY,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,result
12,1,0,0,2,0,0,1,0,0,0,255,255,255,4,692.815,_Chun,L,0,134,0.299,1.348,1,-49.503,-62.77,0,0,0,3,2,R,Pugeuk,160,90,0,0,0,0,0,0,0,0,0,0,0,0.1,-37.306,0.124,-16.598,-25.203,-49.373,-15.13,-62.123,15.974,-45.371,8.56,-67.06,35.7,-81.8,-7.195,-99.264,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0
13,1,0,0,2,1,0,1,0,0,0,255,255,255,5,706.609,_Chun,L,0,137,-0.575,-0.283,0,-80.058,-56.537,0,0,1,3,2,R,Pugeuk,160,90,0,0,0,0,0,0,0,0,0,0,0,-0.238,-37.468,0.069,-16.59,-25.123,-49.25,-14.552,-62.077,15.981,-45.365,8.481,-67.085,35.7,-81.8,-11.486,-99.206,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0
14,1,0,0,2,1,1,1,0,0,0,255,255,255,6,722.61,_Chun,L,0,131,1.47,0.323,2,160.646,-14.684,0,0,1,3,2,R,Pugeuk,160,90,723.468,108,88,6,107,62,-43.703,20.207,-0.967,-0.083,-0.143,0.242,-36.789,0.189,-16.631,-25.24,-49.341,-14.202,-62.609,15.799,-45.438,8.558,-67.056,35.7,-81.8,-3.511,-98.194,-35.7,-81.8,723.439,-0.097,-20.684,726.751,3,あいくんだよー,-10.278,-48.742,0,0,2
15,1,0,0,2,0,0,2,0,0,0,255,255,255,7,751.607,_Chun,L,10,120,-1.606,-0.053,2,0,400,0,0,1,4,5,L,NABIMan,189.9,90,752.414,154,113,0,132,130,-79.344,67.124,0.519,0.027,-0.016,0.239,-36.84,-0.114,-16.78,-23.345,-46.951,-15.979,-61.229,19.047,-46.241,13.894,-63.333,35.7,-81.8,-3.782,-91.942,-35.7,-81.8,752.339,-0.14,-20.419,0,0,,0,0,0,0,0
16,1,0,0,2,0,0,2,0,0,0,255,255,255,8,770.631,_Chun,L,0,135,-1.537,-0.777,2,-39.39,-70.738,0,0,1,4,5,L,NABIMan,189.9,90,771.544,156,171,41,143,130,94.53,84.002,0.302,0.02,-0.013,0.424,-36.905,-0.117,-16.773,-23.209,-46.851,-14.149,-63.349,17.797,-46.549,13.77,-63.845,35.7,-81.8,-6.038,-98.298,-35.7,-81.8,778.384,96.546,10.351,0,0,,0,0,0,0,0
17,1,0,0,2,0,2,2,0,0,0,255,255,255,9,796.651,_Chun,L,6,117,2.616,0.697,1,-413.719,0,0,0,0,4,5,L,NABIMan,189.9,90,0,0,0,0,0,0,0,0,0,0,0,0.009,-37.73,0.298,-16.711,-22.756,-45.906,-14.61,-62.206,17.798,-46.677,15.36,-62.41,35.7,-81.8,-5.691,-97.467,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0
18,1,0,0,2,1,2,2,0,0,0,255,255,255,10,814.113,_Chun,L,6,116,1.572,0.836,1,-425.024,0,0,0,0,4,5,L,NABIMan,189.9,90,0,0,0,0,0,0,0,0,0,0,0,0.021,-37.651,0.182,-16.633,-22.763,-45.657,-13.951,-61.787,18.713,-46.054,15.978,-63.23,35.7,-81.8,-4.357,-95.542,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0
19,1,0,0,2,2,2,2,0,0,0,255,255,255,11,836.297,_Chun,L,0,133,-3.493,0.491,3,-43.724,-60.53,0.114,-19.963,0,4,5,L,NABIMan,189.9,90,0,0,0,0,0,0,0,0,0,0,0,-0.307,-37.401,-0.201,-16.742,-21.014,-44.945,-14.194,-61.99,18.728,-46.058,15.437,-62.083,35.7,-81.8,-4.799,-94.02,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,6
20,2,1,0,2,0,0,0,0,0,0,255,255,255,7,881.443,encounter v,R,10,110,-0.717,1.204,1,0,400,0,0,0,3,1,L,Pring__,179.6,72,0,0,0,0,0,0,0,0,0,0,0,0.024,-37.388,-0.038,-17.278,-17.013,-49.467,-12.051,-64.784,20.489,-45.932,13.427,-58.214,35.7,-81.8,0,-100.607,-36.425,-85.198,0,0,0,0,0,,0,0,0,0,0
21,2,1,0,2,1,0,0,0,0,0,255,255,255,8,895.906,encounter v,R,13,110,0.271,0.636,0,-367.051,339.52,0,0,1,3,1,L,Pring__,179.6,72,0,0,0,0,0,0,0,0,0,0,0,-0.182,-37.527,-0.01,-17.231,-17.039,-49.528,-12.093,-64.184,20.562,-44.584,12.453,-57.738,35.7,-81.8,0,-100.6,-36.127,-85.3,0,0,0,0,0,,0,0,0,0,0
