id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pType,spdK,zoneX,zoneY,call,sH,sV,plx,plz,bSwing,bIdx,bPos,bName,bHCm,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,PPosX,PPosY,CPosX,CPosY,1BPosX,1BPosY,2BPosX,2BPosY,3BPosX,3BPosY,SSPosX,SSPosY,LFPosX,LFPosY,CFPosX,CFPosY,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,result
119,8,0,7,4,0,0,0,0,0,0,255,255,255,53,5441.065,CAT tourniquet,5,114,-7.342,-0.369,1,84.296,0,-1.715,-12.7,0,5,0,Sabo_10,184.7,79,0,0,0,0,0,0,0,0,0,0,0,0.183,-37.526,-0.364,-17.289,-17.905,-44.361,-13.4,-64.414,24.75,-52.013,13.811,-64.871,35.7,-81.8,0,-100.6,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0
120,8,0,7,4,1,0,0,0,0,0,255,255,255,54,5460.978,CAT tourniquet,3,117,0.942,-0.187,0,410.266,0,0,0,0,5,0,Sabo_10,184.7,79,0,0,0,0,0,0,0,0,0,0,0,0.177,-37.454,-0.059,-17.278,-16.835,-44.239,-13.279,-64.443,24.74,-54.052,15.766,-66.333,35.703,-81.803,0,-100.603,-35.703,-81.803,0,0,0,0,0,,0,0,0,0,0
121,8,0,7,4,1,1,0,0,0,0,255,255,255,55,5484.48,CAT tourniquet,0,126,1.756,0.764,1,-151.638,-82.536,0,0,0,5,0,Sabo_10,184.7,79,0,0,0,0,0,0,0,0,0,0,0,0.134,-37.426,0.145,-17.246,-17.088,-45.276,-12.729,-65.434,24.136,-53.035,14.134,-64.685,35.703,-81.803,0,-100.603,-35.703,-81.803,0,0,0,0,0,,0,0,0,0,0
122,8,0,7,4,2,1,0,0,0,0,255,255,255,56,5503.956,CAT tourniquet,3,117,-0.415,0.367,2,426.817,0,0,0,1,5,0,Sabo_10,184.7,79,5505.098,115,205,71,147,73,23.979,-29.789,1,0.059,-0.082,0.314,-37.131,-0.122,-17.176,-16.636,-46.273,-12.681,-65.139,23.344,-50.019,14.201,-64.821,35.703,-81.802,0,-100.603,-35.703,-81.802,0,0,0,5507.711,4,bdg06213,21.995,-58.217,0,0,1
123,8,0,7,4,0,0,1,0,0,0,255,255,255,57,5572.32,CAT tourniquet,0,122,0.608,0.049,0,-88.707,6.685,0,0,1,0,3,IllilliIIIIllil,174.5,79,0,0,0,0,0,0,0,0,0,0,0,0.101,-37.53,-0.189,-17.339,-16.719,-45.901,-12.451,-65.234,23.363,-48.193,14.769,-64.35,35.703,-81.803,0,-100.603,-35.703,-81.803,0,0,0,0,0,,0,0,0,0,0
124,8,0,7,4,0,1,1,0,0,0,255,255,255,58,5597.908,CAT tourniquet,4,122,-2.355,-0.082,2,227.382,0,0,0,1,0,3,IllilliIIIIllil,174.5,67,5598.857,122,216,98,153,110,-56.181,51.753,0.903,0.037,-0.045,0.231,-37.309,-0.211,-17.186,-16.304,-46.535,-12.337,-65.371,24.277,-49.707,14.233,-64.772,35.702,-81.802,0,-100.603,-35.702,-81.802,5610.107,-80.112,-80.478,5610.101,-1,AI,-80.112,-80.478,0,0,3
125,8,0,7,4,0,2,1,0,0,0,255,255,255,59,5629.561,CAT tourniquet,0,98,0.062,0.223,2,-34.251,-4.444,0,0,1,0,3,IllilliIIIIllil,174.5,67,5630.649,106,160,86,144,73,36.967,-16.412,-0.323,-0.037,-0.111,0.258,-37.346,-0.313,-17.226,-17.604,-44.911,-12.387,-64.938,25.456,-49.934,13.35,-65.186,35.703,-81.802,0,-100.603,-35.703,-81.802,0,0,0,5635.003,5,coder_,17.357,-69.519,0,0,1
126,8,0,7,4,0,0,2,0,0,0,255,255,255,60,5655.59,CAT tourniquet,0,122,-3.484,0.656,4,27.448,0,-0.67,-21.067,1,1,1,Pring__,180.3,79,0,0,0,0,0,0,0,0,0,0,0,0.171,-37.378,-0.284,-17.385,-16.637,-45.49,-13.425,-65.011,26.486,-51.25,13.314,-64.795,35.7,-81.8,0,-100.6,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0
127,8,0,7,4,0,1,2,0,0,0,255,255,255,61,5685.168,CAT tourniquet,3,114,-0.451,0.207,0,409.403,0,0,0,0,1,1,Pring__,180.3,79,0,0,0,0,0,0,0,0,0,0,0,0.16,-37.556,-0.003,-17.213,-16.34,-46.174,-13.041,-65.183,25.062,-49.435,13.679,-65.039,35.703,-81.803,0,-100.603,-35.703,-81.803,0,0,0,0,0,,0,0,0,0,0
128,8,0,7,4,0,2,2,0,0,0,255,255,255,62,5703.718,CAT tourniquet,3,118,-1.454,0.921,0,383.725,0,0,0,0,1,1,Pring__,180.3,79,0,0,0,0,0,0,0,0,0,0,0,-0.023,-37.375,-0.085,-17.115,-16.401,-46.298,-12.869,-65.292,24.937,-49.751,13.668,-65.034,35.703,-81.803,0,-100.603,-35.703,-81.803,0,0,0,0,0,,0,0,0,4,0
