id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,hSec,rotS,rotL,shS,lgS,prepS,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,bOutSec,r1OutSec,r2OutSec,r3OutSec,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PGetSec,CGetSec,1BGetSec,2BGetSec,3BGetSec,SSGetSec,LFGetSec,CFGetSec,RFGetSec,PThrSec,CThrSec,1BThrSec,2BThrSec,3BThrSec,SSThrSec,LFThrSec,CFThrSec,RFThrSec,result,cPlr,sb2Sec,sb3Sec,sbhSec,ass
58,3,0,0,5,1,1,0,0,0,0,255,255,255,32,1690.873,"うよすま",R,6,52,85,3.754,-0.516,0.426,1.103,0.63,1.337,-36.785,39.752,0,100,0,2,0,386.364,-0.015,-2.4,0,0,1,3,2,L,"encounter v",190,86.037,0.42,3,40,W,Y,1692.261,200,149,133,131,66,145,87,2.974,-39.316,0.754,0.898,-21.376,1,0,0.513,-302.995,-488.306,-172.486,-0.272,-38.265,0,"인생최패망자",0.059,-17.686,0,"Pring__",-21.942,-47.668,80,"하랑님_",-15.748,-63.29,0,"하루（Haru）",20.563,-46.251,116,"CoalCat",12.888,-62.663,0,"펜케이크",55.34,-85.176,0,"_송글_",0.886,-111.694,0,"Megarafa",-30.28,-98.799,0,1692.07,12.157,-34.606,1693.057,4,18.398,0.068,-42.044,0,0,,1697.64,,,,,,,,,,,,,,,,,,,,,,,,,1701.643,,1695.39,,1693.057,,,,,,,1697.177,,1693.883,,,,,2,"하루（Haru）",,,,40
59,3,0,0,5,0,0,1,0,0,0,255,255,255,33,1715.449,"うよすま",R,3,77,103,-2.539,0.188,0.374,1.329,-0.106,1.762,-36.785,43.03,0,100,0,2,0,-468.182,0,-38.87,0,0,1,4,6,R,"MODECO",190,85,0.445,3,34,W,Y,1716.609,255,154,120,120,57,145,122,25.073,43.892,-0.374,1.141,-21.218,0.22,0,0.557,19.02,-272.456,534.234,-0.29,-37.603,0,"인생최패망자",-0.031,-17.645,0,"Pring__",-21.674,-47.067,0,"하랑님_",-15.669,-63.147,0,"하루（Haru）",18.504,-49.695,0,"CoalCat",10.827,-62.132,0,"펜케이크",55.431,-82.614,0,"_송글_",-0.759,-103.822,0,"Megarafa",-47.072,-86.158,101,1719.457,-62.138,-91.546,1722.083,8,-61.574,0.058,-96.667,1,16,,1722.425,1727.427,,,,,,,,,,,,,,,,,,1728.925,5,,,,,1732.776,,,,,1726.483,,,1722.057,,,,,,,,,1723.163,2,"Megarafa",1727.427,,,80
60,3,0,0,5,0,0,2,0,0,0,255,255,255,34,1750.94,"うよすま",R,34,58,113,8.967,1.033,0.674,1.283,3.903,1.672,-36.785,97.798,0,100,0,1,0,62.302,-6.109,0.789,2.578,-8.871,0,5,3,R,"_Gosomi",190,83,0.24,0,34,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.062,-37.932,0,"인생최패망자",0.053,-17.601,0,"Pring__",-22.291,-47.938,0,"하랑님_",-16.336,-62.989,0,"하루（Haru）",19.245,-47.686,0,"CoalCat",7.516,-65.046,0,"펜케이크",47.764,-91.461,0,"_송글_",-4.265,-108.895,0,"Megarafa",-49.071,-90.761,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
61,3,0,0,5,1,0,2,0,0,0,255,255,255,35,1765.016,"うよすま",R,34,72,123,1.096,-0.403,0.423,1.161,0.352,1.355,-36.785,46.81,0,100,0,2,0,68.967,-12.982,-0.078,0,0,1,5,3,R,"_Gosomi",190,83,0.24,3,34,W,Y,1766.162,218,62,115,65,0,145,130,-30,36.542,0.044,0.723,-20.342,0.34,0,0.4,-478.202,333.461,141.87,-0.37,-37.746,0,"인생최패망자",0.038,-17.719,0,"Pring__",-22.141,-47.735,0,"하랑님_",-16.318,-62.954,0,"하루（Haru）",18.176,-50.497,0,"CoalCat",8.841,-64.821,0,"펜케이크",47.807,-91.427,0,"_송글_",-4.109,-108.97,0,"Megarafa",-48.742,-90.78,0,1765.257,-1.036,-21.793,1766.657,2,-19.27,2.174,-43.882,0,0,,,,,,,,,,,,,,,,,,,1768.691,2,,,,,,,1789.057,,1766.657,,,,,,,,,,,,,,,,2,"Pring__",,,,160
62,4,1,0,5,0,0,0,0,0,0,255,255,255,25,1803.417,"Ainy4／あいにゃ",R,14,79,105,-3.893,-2.067,-0.22,1.577,-2.391,0.915,-36.897,9.1,49,51,0,1,0,372.687,312.348,60.089,-0.675,-19.341,0,1,3,R,"하랑님_",170,87.91,0.221,0,33,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137,-38.242,0,"Yaksok~",-0.105,-17.437,0,"encounter v",-19.598,-45.468,0,"_Gosomi",-10.642,-60.589,0,"_이누_",22.436,-49.281,0,"Kr_Luna",12.131,-61.717,0,"MODECO",40.585,-90.283,0,"ByeolBam",-0.718,-110.1,0,"kneesohime",-49.114,-90.699,0,0,0,0,0,0,0,0,0,0,0,1803.883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
63,4,1,0,5,1,0,0,0,0,0,255,255,255,26,1818.322,"Ainy4／あいにゃ",R,29,85,138,1.442,-0.577,0.408,1.584,0.953,1.071,-36.897,25.019,49,51,0,0,0,-235.994,-200,20.795,0,0,0,1,3,R,"하랑님_",170,87.91,0.221,0,33,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119,-38.221,0,"Yaksok~",-0.064,-17.453,0,"encounter v",-19.585,-45.424,0,"_Gosomi",-10.706,-60.516,0,"_이누_",21.169,-48.39,0,"Kr_Luna",13.807,-61.11,0,"MODECO",37.568,-93.637,0,"ByeolBam",-0.188,-110.546,0,"kneesohime",-49.328,-90.78,0,0,0,0,0,0,0,0,0,0,0,1818.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
64,4,1,0,5,1,1,0,0,0,0,255,255,255,27,1835.143,"Ainy4／あいにゃ",R,14,71,99,0.508,0.192,0.024,1.997,-0.554,2.261,-36.897,20.463,88,12,0,0,0,351.391,312.348,10.715,0,0,0,1,3,R,"하랑님_",170,87.91,0.221,0,33,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242,-37.523,0,"Yaksok~",-0.12,-17.514,0,"encounter v",-19.607,-45.497,0,"_Gosomi",-11.506,-61.508,0,"_이누_",22.255,-51.888,0,"Kr_Luna",13.808,-61.098,0,"MODECO",37.553,-93.556,0,"ByeolBam",-0.411,-109.919,0,"kneesohime",-49.368,-90.825,0,0,0,0,0,0,0,0,0,0,0,1835.683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
65,4,1,0,5,1,2,0,0,0,0,255,255,255,28,1850.994,"Ainy4／あいにゃ",R,3,82,107,-1.829,-0.581,0.265,1.613,0.191,1.335,-36.897,12.401,52,48,0,2,0,-484.753,28.577,-31.416,0,0,1,1,3,R,"하랑님_",170,87.91,0.221,3,33,W,Y,1852.153,250,196,161,81,116,145,98,11.346,-2.203,-0.216,1.024,-22.343,0.93,0,0.304,-111.631,570.799,-147.402,-0.03,-37.448,0,"Yaksok~",-0.086,-17.471,0,"encounter v",-19.483,-45.312,0,"_Gosomi",-12.687,-62.017,0,"_이누_",23.39,-52.028,0,"Kr_Luna",13.866,-61.08,0,"MODECO",39.242,-92.78,0,"ByeolBam",-0.39,-109.909,93,"kneesohime",-49.378,-90.816,0,1853.523,-2.407,-76.073,1854.99,7,-4.527,0.059,-94.315,1,0,,1857.368,,,,,,,,,,,,,,,,,,,,,,,,,1859.003,,,,,,,1854.99,,,,,,,,,1856.697,,2,"ByeolBam",,,,384
66,4,1,0,5,0,0,0,1,0,0,3,255,255,29,1875.899,"Ainy4／あいにゃ",R,29,77,127,0.564,0.919,0.339,1.847,0.633,1.982,-36.897,33.581,88,12,0,0,0,-250,-200,1.967,0,0,0,2,1,R,"인생최패망자",190,80,0.346,0,33,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107,-37.565,0,"Yaksok~",0.074,-18.138,0,"encounter v",-18.463,-39.022,0,"_Gosomi",-11.014,-60.013,0,"_이누_",21.383,-49.73,0,"Kr_Luna",8.982,-60.658,0,"MODECO",52.599,-97.202,0,"ByeolBam",0.31,-107.593,0,"kneesohime",-51.612,-105.335,0,0,0,0,0,0,0,0,0,0,0,1876.377,,,,,,,,,,,1875.983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
67,4,1,0,5,0,1,0,1,0,0,3,255,255,30,1892.541,"Ainy4／あいにゃ",R,3,83,109,-2.537,-0.262,0.116,1.653,-0.27,1.455,-36.897,11.739,61,39,0,1,0,-427.11,0,-25.69,0,0,0,2,1,R,"인생최패망자",190,80,0.346,0,33,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.059,-38.193,0,"Yaksok~",-0.633,-17.336,0,"encounter v",-18.347,-38.67,0,"_Gosomi",-14.139,-58.52,0,"_이누_",21.406,-49.796,0,"Kr_Luna",6.873,-61.762,0,"MODECO",43.935,-96.464,0,"ByeolBam",-0.138,-107.722,0,"kneesohime",-49.846,-106.258,0,0,0,0,0,0,0,0,0,0,0,1893.11,,,,,,,,,,,1892.858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
68,4,1,0,5,1,1,0,1,0,0,3,255,255,31,1909.667,"Ainy4／あいにゃ",R,32,83,134,2.042,0.219,0.33,1.765,0.593,1.718,-36.897,29.396,46,54,0,2,0,192.653,-23.902,-12.816,0,0,1,2,1,R,"인생최패망자",190,80,0.346,3,33,W,Y,1910.764,255,101,183,126,80,145,130,18.016,-25.562,0.579,1.255,-21.189,0.65,0,0.417,-237.17,497.652,-236.839,0.127,-37.627,0,"Yaksok~",0.038,-17.535,0,"encounter v",-16.297,-40.873,0,"_Gosomi",-14.314,-57.848,0,"_이누_",21.388,-49.746,0,"Kr_Luna",11.21,-61.431,76,"MODECO",43.953,-96.515,0,"ByeolBam",-0.539,-109.662,114,"kneesohime",-49.598,-105.844,0,1913.363,33.923,-112.271,1917.23,7,29.709,0.057,-119.916,1,0,,1916.397,1920.591,,,1915.786,1920.856,,,,,1910.356,,,,,,,,,1923.823,5,,,,,1925.47,,,,,1920.71,,1917.23,,,,,,,1924.31,,1918.377,,2,"ByeolBam",1915.786,1920.856,,448
69,4,1,0,5,0,0,0,0,1,1,255,1,3,32,1945.456,"Ainy4／あいにゃ",R,10,65,97,0.408,-1.102,0.259,1.73,0.172,1.62,-36.897,28.274,62,38,0,4,0,-0.592,400,36.115,0,0,1,3,4,R,"하루（Haru）",190,90,0.397,0,33,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.035,-38.251,0,"Yaksok~",0.319,-19.535,0,"encounter v",-18.749,-43.53,0,"_Gosomi",-13.639,-61.816,0,"_이누_",20.371,-47.959,0,"Kr_Luna",9.195,-62.944,0,"MODECO",48.591,-100.897,0,"ByeolBam",-7.67,-110.535,0,"kneesohime",-49.558,-103.76,0,0,0,0,0,0,0,0,0,0,8,1946.163,,,,,,,,,,,,1957.835,1945.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",1948.453,1947.737,,0
70,4,1,0,5,0,1,0,0,1,1,255,1,3,33,1963.959,"Ainy4／あいにゃ",R,3,82,107,-2.779,-0.451,0.108,1.6,-0.296,1.341,-36.897,16.331,47,53,0,2,0,-446.212,0,-35.617,0,0,1,3,4,R,"하루（Haru）",190,90,0.397,3,33,W,Y,1965.164,245,120,56,89,31,137,82,-30,66.282,-0.432,0.925,-21.309,1,0,0.285,-329.823,498.719,-49.963,-0.035,-37.554,0,"Yaksok~",-0.602,-17.389,0,"encounter v",-18.595,-43.497,0,"_Gosomi",-12.257,-60.124,0,"_이누_",19.575,-48.333,0,"Kr_Luna",9.569,-61.999,0,"MODECO",48.169,-101.84,0,"ByeolBam",-4.379,-110.485,0,"kneesohime",-51.829,-101.423,0,1964.377,-3.582,-22.668,0,0,0,0,0,0,0,,,,,,,,,,,,,1981.363,1964.939,,,,,,,,,,,,,1968.617,,,,,,,,,,,,,,,,,,3,"",1968.587,1970.004,,128
71,4,1,0,5,0,2,0,0,1,1,255,1,3,34,1984.4,"Ainy4／あいにゃ",R,29,80,130,0.774,2.112,0.354,2.079,0.703,2.734,-36.897,43.668,91,9,0,4,0,-243.545,-200,-11.754,0,0,1,3,4,R,"하루（Haru）",190,90,0.397,0,34,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08,-38.309,0,"Yaksok~",-0.021,-17.613,0,"encounter v",-18.916,-43.355,0,"_Gosomi",-12.743,-61.258,0,"_이누_",20.156,-48.213,0,"Kr_Luna",9.417,-61.207,0,"MODECO",50.312,-104.609,0,"ByeolBam",-3.154,-110.454,0,"kneesohime",-50.524,-105.833,0,0,0,0,0,0,0,0,0,0,0,1984.963,,,,,,,,,,,,2004.81,1984.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",1987.537,1986.918,,0
72,4,1,0,5,0,0,1,0,1,1,255,1,3,35,2011.848,"Ainy4／あいにゃ",R,27,85,138,0.14,-1.124,0.191,1.509,-0.056,0.824,-36.897,16.115,36,64,0,1,0,77.401,-127.698,-8.172,0,0,0,4,8,L,"Megarafa",175.3,90,0.498,0,33,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064,-38.081,0,"Yaksok~",-0.188,-17.501,0,"encounter v",-18.94,-43.426,0,"_Gosomi",-7.884,-64.321,0,"_이누_",21.524,-46.334,0,"Kr_Luna",10.912,-61.331,0,"MODECO",49.701,-94.362,0,"ByeolBam",4.748,-109.296,0,"kneesohime",-51.254,-98.999,0,0,0,0,0,0,0,0,0,0,0,2012.403,,,,,,,,,,,,2025.441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",2015.302,,,0
73,4,1,0,5,1,0,1,0,1,1,255,1,3,36,2027.235,"Ainy4／あいにゃ",R,14,75,102,1.946,0.181,0.228,1.989,0.078,2.225,-36.897,31.777,90,10,0,4,0,359.831,315.302,8.156,0,0,1,4,8,L,"Megarafa",175.3,90,0.498,0,33,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144,-38.189,0,"Yaksok~",0.099,-18.321,0,"encounter v",-18.941,-43.343,0,"_Gosomi",-2.459,-60.76,0,"_이누_",19.497,-43.914,0,"Kr_Luna",12.083,-60.954,0,"MODECO",48.655,-94.825,0,"ByeolBam",0.806,-109.788,0,"kneesohime",-47.181,-100.763,0,0,0,0,0,0,0,0,0,0,0,2027.937,,,,,,,,,,,,2041.317,2027.484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",2031.416,2029.996,,0
74,4,1,0,5,1,1,1,0,1,1,255,1,3,37,2045.248,"Ainy4／あいにゃ",R,14,84,108,1.098,-1.584,0.115,1.54,-0.274,1.174,-36.897,15.198,50,50,0,2,0,379.992,316.558,45.542,0,0,1,4,8,L,"Megarafa",175.3,90,0.498,3,33,W,Y,2046.536,200,91,27,64,39,97,76,-30,-38.127,0.202,0.437,-20.535,0.91,0,0.215,-417.465,303.269,306.188,0.005,-37.597,0,"Yaksok~",0.543,-17.273,130,"encounter v",-13.479,-38.56,0,"_Gosomi",-4.711,-61.601,0,"_이누_",20.011,-45.34,119,"Kr_Luna",14.145,-60.989,0,"MODECO",48.525,-94.089,0,"ByeolBam",-0.93,-108.44,0,"kneesohime",-46.836,-102.047,0,2045.71,0.711,-21.183,2047.617,4,16.781,0.083,-42.051,1,2,2049.443,2051.579,,,,,,,2052.566,,2051.658,,,2045.915,,,,,,,,,2052.94,5,,,2057.59,2049.443,,,2047.617,,,,,,2050.79,,,2048.35,,,,,2,"_이누_",,2052.566,2051.658,133
75,4,1,0,5,0,0,2,1,0,1,8,255,1,38,2087.505,"Ainy4／あいにゃ",R,32,84,136,0.051,-0.229,0.15,1.66,-0.245,1.377,-36.897,21.335,62,38,0,0,0,182.085,-92.683,-22.521,0,0,0,5,2,L,"Pring__",190,92.741,0.481,0,33,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.037,-37.889,0,"Yaksok~",-0.301,-20.778,0,"encounter v",-20.124,-42.556,0,"_Gosomi",-2.51,-61.254,0,"_이누_",23.919,-49.997,0,"Kr_Luna",13.745,-58.939,0,"MODECO",54.063,-100.145,0,"ByeolBam",0.736,-108.579,0,"kneesohime",-44.677,-95.717,0,0,0,0,0,0,0,0,0,0,0,2087.856,,,,,2091.842,,,,,,,,2095.689,,,,,,,,,,,2089.662,1,,,,,,,,,,,,,,,,,,,0,"",2091.842,2089.88,,0
76,4,1,0,5,0,1,2,0,1,1,255,8,1,39,2106.656,"Ainy4／あいにゃ",R,14,77,103,1.655,-0.455,0.187,1.81,-0.049,1.794,-36.897,26.837,97,3,0,4,0,365.589,312.348,14.474,0,0,1,5,2,L,"Pring__",190,92.741,0.481,0,33,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022,-37.997,0,"Yaksok~",0.141,-17.182,0,"encounter v",-19.702,-44.909,0,"_Gosomi",-9.57,-62.11,0,"_이누_",23.385,-48.151,0,"Kr_Luna",14.884,-62.101,0,"MODECO",54.09,-98.941,0,"ByeolBam",0.289,-108.165,0,"kneesohime",-45.658,-96.999,0,0,0,0,0,0,0,0,0,0,0,2107.123,,,,,,,,,,,,2107.344,2115.124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",2109.405,2109.105,,0
77,4,1,0,5,0,2,2,0,1,1,255,8,1,40,2124.295,"Ainy4／あいにゃ",R,14,86,110,1.864,-0.99,0.221,1.635,0.057,1.417,-36.897,21.133,49,51,0,4,0,390.434,312.348,9.861,0,0,1,5,2,L,"Pring__",190,92.741,0.481,0,33,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.053,-38.325,0,"Yaksok~",-0.413,-19.906,0,"encounter v",-19.835,-45.014,0,"_Gosomi",-6.363,-62.934,0,"_이누_",23.611,-46.94,0,"Kr_Luna",14.831,-62.099,0,"MODECO",53.764,-99.012,0,"ByeolBam",0.85,-107.152,0,"kneesohime",-46.185,-97.69,0,0,0,0,0,0,0,0,0,0,32,2124.737,,,,,,,,,,,,2129.442,2129.576,,,,,,,,,,,2126.713,1,,,,,,,,,,,,,,,,,,,0,"",2127.118,2127.228,,0
78,4,0,0,5,0,0,0,0,0,0,255,255,255,36,2170.809,"うよすま",R,3,71,113,0.589,-0.006,0.589,1.276,0.985,1.621,-36.785,48.04,0,100,0,2,0,-408.401,0,-18.873,0,0,1,6,5,L,"Kr_Luna",169.6,92,0.498,3,33,W,Y,2171.733,192,87,105,63,24,145,124,103.329,75.103,0.08,0.883,-19.995,0.34,0,0.118,523.391,-222.725,190.933,-0.12,-38.002,0,"인생최패망자",0.094,-17.748,0,"Pring__",-21.509,-47.102,0,"하랑님_",-17.01,-62.27,0,"하루（Haru）",20.992,-46.875,0,"CoalCat",13.366,-62.017,0,"펜케이크",56.644,-83.561,0,"_송글_",4.405,-111.791,0,"Megarafa",-34.684,-90.493,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2176.816,,,,,,,,,,,,,,,,,,3,"",,,,0
79,4,0,0,5,0,1,0,0,0,0,255,255,255,37,2188.622,"うよすま",R,34,81,132,1.614,-0.435,0.472,1.181,0.542,1.357,-36.785,41.514,0,100,0,2,0,97.821,-13.672,-1.217,0,0,1,6,5,L,"Kr_Luna",169.6,92,0.498,3,33,W,Y,2189.458,157,115,82,77,37,145,93,16.903,-32.938,0.297,0.756,-19.987,0.97,0,0.126,528.954,-269.223,87.905,0.089,-37.801,0,"인생최패망자",0.031,-17.745,0,"Pring__",-21.527,-47.071,0,"하랑님_",-17.399,-61.794,83,"하루（Haru）",21.017,-46.894,0,"CoalCat",14.126,-63.128,0,"펜케이크",57.135,-83.573,107,"_송글_",3.969,-109.828,0,"Megarafa",-33.548,-93.57,0,2192.057,41.634,-77.524,2192.617,6,42.281,0.195,-78.356,1,0,,2194.877,,,,,,,,,,,,,,,,,,,,,,,,,2199.19,,,2195.59,,,2192.617,,,,,,2197.937,,,2193.697,,,2,"펜케이크",,,2199.328,130
80,4,0,0,5,0,0,0,1,0,0,15,255,255,38,2214.08,"うよすま",R,15,50,87,0.945,-0.431,0.315,0.975,0.211,0.921,-36.785,41.189,0,100,0,0,0,76.237,-338.872,14.001,0,0,0,7,0,L,"Ainy4／あいにゃ",189.3,85,0.51,0,33,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24,-38.434,0,"인생최패망자",0.001,-17.534,0,"Pring__",-19.271,-40.319,0,"하랑님_",-11.543,-59.034,0,"하루（Haru）",21.576,-46.8,0,"CoalCat",12.661,-62.226,0,"펜케이크",62.888,-91.824,0,"_송글_",7.694,-109.12,0,"Megarafa",-34.45,-95.336,0,0,0,0,0,0,0,0,0,0,0,2214.697,,,,,,,,,,,2214.734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
81,4,0,0,5,0,1,0,1,0,0,15,255,255,39,2230.63,"うよすま",R,6,49,85,2.257,-0.891,0.313,1.051,0.153,1.039,-36.785,32.544,0,100,0,2,0,319.722,-44.681,6.296,0,0,1,7,0,L,"Ainy4／あいにゃ",189.3,85,0.51,3,33,W,Y,2231.921,209,67,78,73,54,145,86,24.753,-59.927,0.373,0.773,-21.477,1,0,0.514,-451.698,-349.329,-184.222,-0.21,-38.323,0,"인생최패망자",0.087,-17.851,0,"Pring__",-17.442,-42.413,0,"하랑님_",-15.729,-61.05,0,"하루（Haru）",21.269,-46.733,0,"CoalCat",12.736,-62.163,0,"펜케이크",59.382,-89.257,0,"_송글_",7.698,-109.288,0,"Megarafa",-34.47,-95.313,0,2232.937,37.544,-41.009,0,0,0,0,0,0,0,,,,,,,,,,,,2249.701,,,,,,,,,,,,,,,2236.51,,,,,,,,,,,,,,,,,,3,"",,,,0
82,4,0,0,5,0,2,0,1,0,0,15,255,255,40,2251.903,"うよすま",R,32,72,123,2.615,0.48,0.436,1.31,0.856,1.902,-36.785,48.512,0,100,0,4,0,164.525,-19.146,2.451,0,0,1,7,0,L,"Ainy4／あいにゃ",189.3,85,0.51,0,61,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.59,-38.475,0,"인생최패망자",0.97,-21.416,0,"Pring__",-19.349,-41.286,0,"하랑님_",-2.666,-59.879,0,"하루（Haru）",21.904,-47.246,0,"CoalCat",13.104,-62.583,0,"펜케이크",59.585,-88.264,0,"_송글_",8.43,-107.128,0,"Megarafa",-38.013,-96.341,0,0,0,0,0,0,0,0,0,0,0,2252.31,,,,,2255.114,,,,,,,,,,,,,,,2255.46,3,,,,,,,,,,,,,,,,,,,,,,,0,"",2255.114,,,0
83,4,0,0,5,0,0,1,0,1,0,255,15,255,41,2276.48,"うよすま",R,6,48,83,1.643,-1.198,0.178,0.987,-0.282,0.966,-36.785,30.633,0,100,0,2,0,377.273,0,-9.051,0,0,1,8,7,R,"ByeolBam",175.4,90,0.5,3,33,W,Y,2277.665,147,98,71,53,32,138,127,-13.431,7.763,0.25,0.535,-21.049,0.33,0,0.224,-197.678,507.535,-251.658,-0.134,-38.267,0,"인생최패망자",-0.113,-17.587,0,"Pring__",-20.038,-45.055,0,"하랑님_",-17.185,-61.715,86,"하루（Haru）",21.133,-46.775,0,"CoalCat",8.154,-61.329,0,"펜케이크",47.67,-95.064,0,"_송글_",-1.888,-111.36,109,"Megarafa",-49.283,-94.291,0,2276.737,-0.011,-22.93,2280.003,7,-3.953,0.06,-95.214,1,0,,2283.546,,,,,,,2282.462,,,,,,,,,,,,,,,,,,2287.737,,,2282.137,,,,2280.003,,,,,2286.31,,,,2280.67,,2,"_송글_",,2282.462,,3
84,4,0,0,5,0,0,1,1,0,1,17,255,15,42,2309.183,"うよすま",R,34,76,127,1.014,-0.388,0.342,1.158,0.283,1.366,-36.785,33.094,0,100,0,0,0,94.644,-13.384,-1.019,0,0,0,0,1,R,"Yaksok~",190,80,0.328,0,33,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.451,-38.613,107,"인생최패망자",0.009,-17.406,0,"Pring__",-18.988,-40.467,0,"하랑님_",-16.608,-61.777,0,"하루（Haru）",20.268,-43.904,0,"CoalCat",6.728,-62.335,0,"펜케이크",49.181,-93.23,0,"_송글_",-1.74,-105.344,0,"Megarafa",-54.428,-93.349,0,0,0,0,0,0,0,0,0,0,256,2309.283,,,,,,,,,,2335.12,2315.562,,2309.407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,2311.436,2335.12,0
85,4,0,0,6,0,1,2,0,0,0,255,255,255,43,2361.489,"うよすま",R,3,74,102,1.182,1.087,0.651,1.541,1.351,2.322,-36.785,55.394,27,73,0,2,0,-408.997,0,-6.47,0,0,1,0,1,R,"Yaksok~",190,80,0.328,3,61,W,Y,2362.484,255,144,105,108,63,145,102,107.987,-16.433,0.258,1.469,-21.041,0.96,0,0.193,349.276,263.298,410.708,-0.221,-37.899,0,"인생최패망자",0.074,-17.65,0,"Pring__",-21.32,-46.54,0,"하랑님_",-17.163,-61.486,0,"하루（Haru）",19.289,-47.037,0,"CoalCat",7.274,-62.032,0,"펜케이크",50.162,-95.028,0,"_송글_",-4.895,-107.357,0,"Megarafa",-47.241,-87.673,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2366.31,,,,,,,,,,,,,,,,,,3,"",,,,0
