id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,call,sH,sV,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,PPosX,PPosY,CPosX,CPosY,1BPosX,1BPosY,2BPosX,2BPosY,3BPosX,3BPosY,SSPosX,SSPosY,LFPosX,LFPosY,CFPosX,CFPosY,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
109,6,1,1,6,1,2,1,0,0,0,255,255,255,52,4363.063,IllilliIIIIllil,R,7,90,1.395,0.223,2,191.475,0,0,0,1,3,0,L,_Chun,190,53,4364.161,147,105,60,140,89,-85.077,-80.707,-0.35,0.112,-0.118,0.342,-0.214,-36.738,0.397,-17.091,-23.424,-50.032,-14.605,-60.151,21.276,-44.719,12.182,-62.719,43.548,-86.968,0.205,-105.503,-42.668,-90.728,4364.009,0.809,-20.689,0,0,,0,0,0,0,0,0,0,0,0,3
110,6,1,1,6,1,2,1,0,0,0,255,255,255,53,4384.138,IllilliIIIIllil,R,0,140,-2.748,-2.08,4,41.961,-200,0,0,1,3,0,L,_Chun,190,53,0,0,0,0,0,0,0,0,0,0,0,0,0.016,-37.372,-0.307,-17.125,-22.945,-49.444,-10.928,-61.42,21.062,-44.782,10.609,-61.122,43.083,-86.73,0.766,-105.326,-42.85,-90.699,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
111,6,1,1,6,0,0,2,0,0,0,255,255,255,54,4413.676,IllilliIIIIllil,R,0,140,0.357,-0.244,0,80.802,-200,0,0,1,4,4,L,하루（Haru）,180.3,53,0,0,0,0,0,0,0,0,0,0,0,0,0.038,-37.564,-0.032,-17.264,-23.197,-49.645,-11.924,-60.869,21.609,-45.463,10.039,-63.358,46.951,-85.384,-0.306,-104.075,-42.85,-90.74,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
112,6,1,1,6,0,1,2,0,0,0,255,255,255,55,4430.358,IllilliIIIIllil,R,10,112,0.067,-1.694,4,0,400,0,0,1,4,4,L,하루（Haru）,180.3,53,0,0,0,0,0,0,0,0,0,0,0,0,0.046,-37.741,-0.012,-17.303,-21.938,-49.781,-12.673,-60.89,21.513,-45.537,10.414,-62.343,47.635,-85.915,-0.507,-103.888,-42.868,-90.732,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
113,6,1,1,6,0,2,2,0,0,0,255,255,255,56,4451.475,IllilliIIIIllil,R,0,140,-0.034,-2.008,1,20.138,-200,0,0,0,4,4,L,하루（Haru）,180.3,53,0,0,0,0,0,0,0,0,0,0,0,0,-0.094,-37.663,-0.007,-17.176,-22.251,-49.58,-13.928,-61.08,21.529,-45.57,11.273,-65.064,45.929,-88.966,-0.055,-104.893,-42.863,-90.731,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
114,6,1,1,6,1,2,2,0,0,0,255,255,255,57,4468.645,IllilliIIIIllil,R,0,140,-0.518,-1.071,2,11.578,-200,0,0,1,4,4,L,하루（Haru）,180.3,53,4469.685,151,66,29,133,83,6.401,-18.373,0.95,0.143,-0.164,0,-0.239,-36.587,-0.08,-17.32,-21.471,-47.361,-13.868,-60.83,21.516,-45.631,11.258,-65.06,44.986,-86.916,-0.056,-104.905,-42.906,-90.722,4470.543,8.068,-39.355,4472.05,5,인생최패망자,15.066,-56.94,0,0,0,0,0,0,0,2
115,6,0,1,6,0,0,0,0,0,0,255,255,255,56,4560.764,_Chun,L,0,131,0.323,1.654,4,-59.252,-49.981,-0.105,-17.206,1,5,7,R,오띵__,175.3,53,0,0,0,0,0,0,0,0,0,0,0,0,-0.124,-37.721,0.272,-16.506,-17.325,-42.569,-14.781,-63.4,20.174,-49.799,11.993,-60.509,41.107,-96.525,-7.42,-116.095,-44.163,-93.177,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
116,6,0,1,6,0,1,0,0,0,0,255,255,255,57,4581.727,_Chun,L,14,85,-1.471,-0.624,4,-273.182,353.577,0,0,1,5,7,R,오띵__,175.3,53,0,0,0,0,0,0,0,0,0,0,0,0,-0.03,-37.966,-0.292,-16.765,-17.793,-43.418,-14.754,-63.277,19.684,-47.907,11.36,-59.84,40.911,-96.705,-7.375,-116.085,-44.204,-93.009,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
117,6,0,1,6,0,2,0,0,0,0,255,255,255,58,4600.082,_Chun,L,0,139,0.584,-2.726,1,-54.756,-69.093,0.109,-21.904,0,5,7,R,오띵__,175.3,53,0,0,0,0,0,0,0,0,0,0,0,0,-0.06,-37.98,-0.101,-16.714,-17.88,-43.32,-14.761,-63.277,16.592,-48.779,9.028,-59.101,41.212,-96.515,-7.4,-116.091,-40.033,-93.707,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
118,6,0,1,6,1,2,0,0,0,0,255,255,255,59,4614.782,_Chun,L,0,115,-1.066,-1.469,2,0,20.477,0,0,1,5,7,R,오띵__,175.3,53,4615.946,116,84,50,134,83,11.903,-21.18,0.95,-0.001,-0.129,0.17,0.162,-36.731,-0.078,-16.707,-18.203,-43.359,-14.76,-63.275,19.588,-48.343,12.246,-62.232,40.911,-96.728,-7.388,-116.125,-39.745,-93.182,0,0,0,4617.981,5,NABIMan,11.727,-56.034,0,0,0,0,0,0,0,1
