id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,zDist,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,hitSpnX,hitSpnY,hitSpnZ,PPosX,PPosY,CName,CPosX,CPosY,1BName,1BPosX,1BPosY,2BName,2BPosX,2BPosY,3BName,3BPosX,3BPosY,SSName,SSPosX,SSPosY,LFName,LFPosX,LFPosY,CFName,CFPosX,CFPosY,RFName,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
121,6,0,9,0,0,1,2,0,1,0,255,12,255,48,4419.784,magimari,R,13,118,-1.99,-0.655,-36.694,2,0,-358.071,348.977,40.157,0,0,1,1,5,R,HANA_ARASHI,169.5,86,0.248,3,63,4420.849,66,97,69,85,68,-30,-19.089,0.8,-0.068,-0.156,0.157,0,0,0,0.042,-37.979,vovopo 보보포,-0.064,-16.891,Pring__,-21.154,-46.048,_앰프_,-14.192,-63.573,IllilliIIIIllil,19.71,-47.623,Pugeuk,3.265,-62.555,AI,35.7,-81.8,Gonyong,-1.493,-106.077,AI,-35.7,-81.8,4415.012,17.489,-81.595,4417.929,3,_앰프_,1.344,-60.869,1,0,0,0,0,0,0,2
122,6,0,9,0,0,0,2,0,1,1,255,255,12,49,4462.789,magimari,R,13,114,0.292,-0.02,-36.63,0,0,-380.143,324.795,42.562,-0.545,-16.558,1,2,0,R,coder_,174.4,107,0.302,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.257,-38.125,vovopo 보보포,-0.152,-16.946,Pring__,-22.465,-46.509,_앰프_,-13.097,-61.79,IllilliIIIIllil,19.811,-48.48,Pugeuk,14.578,-63.168,AI,35.7,-81.8,Gonyong,-18.441,-105.045,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
123,6,0,9,0,0,1,2,0,1,1,255,255,12,50,4486.511,magimari,R,26,135,1.79,0.567,-36.67,2,0,137.624,-153.868,12.936,0,0,1,2,0,R,coder_,174.4,107,0.302,3,63,4487.469,174,95,34,137,85,110.865,-47.743,0.01,-0.119,-0.14,0.25,0,0,0,0.033,-37.877,vovopo 보보포,0.029,-17.07,Pring__,-22.467,-46.498,_앰프_,-13.205,-63.433,IllilliIIIIllil,18.48,-49.533,Pugeuk,4.956,-63.823,AI,35.7,-81.8,Gonyong,-13.533,-106.621,AI,-35.7,-81.8,4480.853,-31.518,12.615,0,0,,0,0,0,0,0,0,0,0,0,3
124,6,0,9,0,0,2,2,0,1,1,255,255,12,51,4512.475,magimari,R,13,113,0.108,0.401,-36.79,2,0,-364.679,342.066,24.62,0,0,1,2,0,R,coder_,174.4,107,0.302,3,63,4513.565,208,124,58,150,122,-23.006,4.51,0.24,-0.165,-0.078,0.373,0,0,0,-0.127,-37.991,vovopo 보보포,0.08,-17.05,Pring__,-22.476,-46.506,_앰프_,-13.823,-63.966,IllilliIIIIllil,19.446,-49.193,Pugeuk,6.047,-64.068,AI,35.7,-81.8,Gonyong,-12.978,-107.237,AI,-35.7,-81.8,4501.158,-0.176,-22.035,4510.804,7,Gonyong,-5.955,-121.92,1,4,0,0,0,0,0,2
125,7,1,9,2,0,1,0,0,0,0,255,255,255,72,4642.375,coder_,R,10,81,-3.225,-1.753,-36.72,4,0,-137.636,400,7.703,-0.668,-19.078,1,3,5,R,Pugeuk,160,90.918,0.596,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,-37.777,ʚEveɞ,-0.619,-16.586,하루（Haru）,-19.111,-40.02,Soleil Luna,-9.022,-64.701,_이누_,17.339,-46.893,HANA_ARASHI,13.35,-62.623,별이__,36.854,-88.338,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
126,7,1,9,2,0,2,0,0,0,0,255,255,255,73,4654.002,coder_,R,10,85,-1.981,-0.387,-36.85,2,0,-2.966,360.055,8.913,0,0,0,3,5,R,Pugeuk,160,90.918,0.596,3,63,4655.456,176,152,21,149,85,104.124,64.257,0.95,-0.154,-0.063,0.467,0,0,0,-0.451,-37.326,ʚEveɞ,-0.123,-16.636,하루（Haru）,-19.961,-45.981,Soleil Luna,-9.813,-64.012,_이누_,17.078,-48.235,HANA_ARASHI,13.797,-63.477,별이__,36.853,-88.325,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,3
127,7,1,9,2,0,2,0,0,0,0,255,255,255,74,4670.117,coder_,R,13,82,-3.745,-2.321,-36.6,1,0,-201.647,400,8.302,-0.737,-19.67,0,3,5,R,Pugeuk,160,90.918,0.596,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.285,-37.659,ʚEveɞ,-0.183,-16.703,하루（Haru）,-19.446,-45.641,Soleil Luna,-11.329,-62.595,_이누_,18.803,-51.873,HANA_ARASHI,13.107,-64.543,별이__,36.72,-85.607,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
128,7,1,9,2,1,2,0,0,0,0,255,255,255,75,4680.045,coder_,R,10,89,-3.064,-2.529,-36.597,1,0,-59.393,400,11.182,-0.583,-19.878,0,3,5,R,Pugeuk,160,90.918,0.596,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.313,-37.775,ʚEveɞ,-0.158,-16.754,하루（Haru）,-19.98,-45.108,Soleil Luna,-11.951,-63.608,_이누_,18.63,-51.545,HANA_ARASHI,13.279,-64.031,별이__,36.217,-85.619,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
129,7,1,9,2,2,2,0,0,0,0,255,255,255,76,4689.662,coder_,R,13,88,-4.201,-2.859,-36.58,4,0,-244.033,396.169,10.591,-0.787,-20.275,1,3,5,R,Pugeuk,160,90.918,0.596,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.033,-37.696,ʚEveɞ,-0.685,-16.535,하루（Haru）,-19.764,-45.813,Soleil Luna,-11.724,-63.344,_이누_,18.261,-50.896,HANA_ARASHI,13.433,-63.953,별이__,35.874,-86.066,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0
130,7,1,9,2,0,0,0,1,0,0,5,255,255,77,4755.002,coder_,R,13,85,-3.512,-2.165,-36.583,1,0,-216.233,400,9.517,-0.701,-19.615,0,4,3,R,_앰프_,170.6,90,0.396,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.168,-38.257,ʚEveɞ,-0.261,-16.916,하루（Haru）,-16.772,-43.27,Soleil Luna,-0.921,-60.513,_이누_,18.619,-49.388,HANA_ARASHI,12.39,-62.601,별이__,34.42,-83.943,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
131,7,1,9,2,1,0,0,0,1,0,255,5,255,78,4778.969,coder_,R,26,132,0.947,1.188,-36.608,2,0,10.469,-183.99,1.13,0,0,1,4,3,R,_앰프_,170.6,90,0.396,3,63,4780.048,218,139,33,150,87,45.96,-18.024,-0.46,-0.034,-0.091,0.504,0,0,0,-0.137,-36.977,ʚEveɞ,-0.139,-16.9,하루（Haru）,-20.063,-47.4,Soleil Luna,1.021,-59.998,_이누_,18.322,-50.656,HANA_ARASHI,11.816,-63.669,별이__,37.076,-88.936,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,4772.991,5,HANA_ARASHI,16.232,-77.77,0,0,0,0,0,0,0,1
132,7,1,9,2,0,0,1,0,1,0,255,5,255,79,4841.241,coder_,R,27,128,-0.546,0.264,-36.509,2,0,-21.565,-130.557,10.813,0,0,1,5,4,L,IllilliIIIIllil,174.5,95.213,0.497,3,62,4842.171,177,109,26,139,82,35.063,-4.198,-0.45,0.017,-0.045,0.286,0,0,0,0.053,-36.907,ʚEveɞ,-0.037,-16.735,하루（Haru）,-19.57,-46.127,Soleil Luna,-1.251,-63.791,_이누_,19.857,-46.705,HANA_ARASHI,12.227,-64.786,별이__,41.575,-87.733,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,4834.311,5,HANA_ARASHI,9.226,-80.069,0,0,0,0,0,0,0,1
133,7,1,9,2,0,0,2,0,1,0,255,5,255,80,4873.974,coder_,R,13,82,-4.347,-1.348,-36.744,1,0,-273.093,340.283,-7.187,-0.982,-18.441,0,6,7,R,Gonyong,179.9,95,0.2,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.803,-37.21,ʚEveɞ,-1.288,-16.739,하루（Haru）,-20.197,-46.596,Soleil Luna,-1.695,-61.737,_이누_,18.172,-49.588,HANA_ARASHI,11.446,-63.595,별이__,34.943,-87.443,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
134,7,1,9,2,1,0,2,0,0,1,255,255,5,81,4899.114,coder_,R,10,87,-1.876,-2.145,-36.694,4,0,0,400,4.727,-0.363,-19.637,1,6,7,R,Gonyong,179.9,95,0.2,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112,-37.811,ʚEveɞ,-0.36,-16.863,하루（Haru）,-21.063,-48.696,Soleil Luna,-10.146,-64.707,_이누_,15.945,-44.579,HANA_ARASHI,16.132,-62.767,별이__,36.89,-90.076,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
135,7,1,9,2,1,1,2,0,0,1,255,255,5,82,4917.398,coder_,R,26,126,0.77,1.22,-36.593,1,0,23,-200,5.546,0,0,0,6,7,R,Gonyong,179.9,95,0.2,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131,-37.423,ʚEveɞ,-0.339,-16.84,하루（Haru）,-21.082,-48.726,Soleil Luna,-9.746,-65.012,_이누_,18.478,-43.033,HANA_ARASHI,15.387,-60.07,별이__,36.423,-90.256,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
136,7,1,9,2,2,1,2,0,0,1,255,255,5,83,4932.097,coder_,R,13,93,-2.911,-2.484,-36.585,1,0,-173.123,400,9.067,-0.533,-20.582,0,6,7,R,Gonyong,179.9,95,0.2,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.149,-37.552,ʚEveɞ,-0.485,-16.86,하루（Haru）,-20.18,-46.546,Soleil Luna,-9.945,-65.195,_이누_,18.914,-43.624,HANA_ARASHI,15.735,-60.886,별이__,38.465,-90.827,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
137,7,1,9,2,3,1,2,0,0,1,255,255,5,84,4943.719,coder_,R,38,87,-1.201,-0.733,-36.471,0,0,1.014,9.98,-3.157,0,0,1,6,7,R,Gonyong,179.9,95,0.2,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.054,-37.496,ʚEveɞ,0.996,-19.668,하루（Haru）,-20.207,-46.595,Soleil Luna,-9.92,-63.648,_이누_,18.382,-40.728,HANA_ARASHI,16.336,-61.425,별이__,38,-90.916,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,72,0,0,0,0,0,0
138,7,0,9,2,0,0,0,0,0,0,255,255,255,52,5036.245,Pring__,R,32,125,6.081,0.474,-36.755,1,0,157.69,-113.899,-5.776,2.559,-5.456,0,3,2,L,하루（Haru）,190,107,0.5,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.351,-37.641,vovopo 보보포,0.721,-16.945,magimari,-21.036,-46.95,_앰프_,-11.058,-64.629,IllilliIIIIllil,19.648,-47.882,Pugeuk,12.307,-61.423,AI,35.7,-81.8,Gonyong,4.322,-109.157,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
139,7,0,9,2,1,0,0,0,0,0,255,255,255,53,5059.942,Pring__,R,32,125,1.796,-0.038,-36.4,4,0,181.848,-73.645,-5.28,0,0,1,3,2,L,하루（Haru）,190,107,0.5,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.515,-37.094,vovopo 보보포,0.143,-16.939,magimari,-21.164,-47.386,_앰프_,-13.011,-64.187,IllilliIIIIllil,19.682,-47.924,Pugeuk,12.513,-61.633,AI,35.7,-81.8,Gonyong,2.853,-107.611,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
140,7,0,9,2,1,1,0,0,0,0,255,255,255,54,5077.513,Pring__,R,13,110,-49.448,-2.529,-36.418,1,0,-389.057,314.061,37.32,-3.67,-30.736,0,3,2,L,하루（Haru）,190,107,0.5,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.092,-36.897,vovopo 보보포,-0.001,-16.694,magimari,-20.772,-47.149,_앰프_,-13.76,-64.064,IllilliIIIIllil,19.668,-47.934,Pugeuk,12.672,-61.601,AI,35.708,-81.807,Gonyong,2.863,-107.674,AI,-35.708,-81.807,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
141,7,0,9,2,2,1,0,0,0,0,255,255,255,55,5095.931,Pring__,R,33,124,3.597,0.203,-36.573,4,0,143.717,-95.333,-2.889,0,0,1,3,2,L,하루（Haru）,190,107,0.5,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.272,-37.303,vovopo 보보포,0.25,-16.533,magimari,-21.904,-48.049,_앰프_,-11.804,-64.316,IllilliIIIIllil,19.673,-47.939,Pugeuk,12.93,-61.046,AI,35.7,-81.8,Gonyong,2.941,-107.807,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
142,7,0,9,2,2,2,0,0,0,0,255,255,255,56,5110.997,Pring__,R,26,125,1.568,0.151,-36.441,1,0,173.719,-180.321,1.642,0,0,0,3,2,L,하루（Haru）,190,107,0.5,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128,-37.081,vovopo 보보포,0.241,-16.881,magimari,-21.931,-47.973,_앰프_,-12.871,-64.591,IllilliIIIIllil,19.506,-48.175,Pugeuk,13.351,-60.901,AI,35.7,-81.8,Gonyong,2.993,-107.927,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
143,7,0,9,2,3,2,0,0,0,0,255,255,255,57,5133.325,Pring__,R,38,77,-0.023,0.309,-36.405,2,0,-4.892,-7.194,-0.861,0,0,1,3,2,L,하루（Haru）,190,107,0.5,3,38,5134.558,137,141,64,137,89,29.05,-29.753,0,0.116,-0.061,0.003,0,0,0,-0.171,-37.355,vovopo 보보포,0.131,-16.83,magimari,-20.313,-46.454,_앰프_,-13.509,-63.684,IllilliIIIIllil,19.747,-47.204,Pugeuk,12.144,-61.109,AI,35.7,-81.8,Gonyong,2.928,-107.763,AI,-35.7,-81.8,5127.63,45.378,-81.493,5131.2,4,IllilliIIIIllil,18.816,-68.4,0,0,0,0,0,0,0,1
144,7,0,9,2,0,0,1,0,0,0,255,255,255,58,5167.366,Pring__,R,27,124,2.928,1.276,-36.605,1,0,133.49,-138.076,-4.949,0,0,0,4,4,R,_이누_,190,90,0.5,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.201,-37.439,vovopo 보보포,0.193,-16.902,magimari,-21.14,-46.549,_앰프_,-14.982,-63.953,IllilliIIIIllil,15.896,-44.975,Pugeuk,10.77,-65.665,AI,35.7,-81.8,Gonyong,-2.07,-114.871,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
145,7,0,9,2,1,0,1,0,0,0,255,255,255,59,5191.869,Pring__,R,33,125,2.888,0.376,-36.666,1,0,141.256,-61.121,-1.843,1.222,-17.092,0,4,4,R,_이누_,190,90,0.5,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.353,-37.696,vovopo 보보포,0.199,-16.944,magimari,-21.43,-46.502,_앰프_,-14.902,-63.245,IllilliIIIIllil,17.24,-46.812,Pugeuk,10.955,-65.788,AI,35.7,-81.8,Gonyong,-1.334,-115.687,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
146,7,0,9,2,2,0,1,0,0,0,255,255,255,60,5207.806,Pring__,R,32,126,0.74,-0.04,-36.423,0,0,237.736,-114.605,-2.316,0.407,-17.568,0,4,4,R,_이누_,190,90,0.5,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.276,-37.321,vovopo 보보포,0.104,-17.002,magimari,-21.413,-46.464,_앰프_,-14.881,-63.221,IllilliIIIIllil,17.569,-47.1,Pugeuk,11.087,-65.626,AI,35.7,-81.8,Gonyong,-2.005,-114.388,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
147,7,0,9,2,2,1,1,0,0,0,255,255,255,61,5223.109,Pring__,R,33,133,-0.662,0.392,-36.421,0,0,142.755,-107.882,0.97,0,0,0,4,4,R,_이누_,190,90,0.5,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.42,-37.336,vovopo 보보포,0.017,-17.03,magimari,-21.463,-46.498,_앰프_,-14.889,-63.266,IllilliIIIIllil,18.049,-46.798,Pugeuk,10.855,-65.742,AI,35.7,-81.8,Gonyong,-1.108,-115.763,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
148,7,0,9,2,2,2,1,0,0,0,255,255,255,62,5236.469,Pring__,R,32,132,-0.558,-0.915,-36.415,0,0,217.597,-200,-5.606,0.043,-16.939,1,4,4,R,_이누_,190,90,0.5,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.197,-37.514,vovopo 보보포,0.078,-16.992,magimari,-21.424,-46.786,_앰프_,-14.891,-63.201,IllilliIIIIllil,13.599,-47.748,Pugeuk,10.795,-65.703,AI,35.7,-81.8,Gonyong,1.396,-115.808,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
149,7,0,9,2,0,0,2,0,0,0,255,255,255,63,5264.604,Pring__,R,13,96,0.671,-0.762,-36.517,2,0,-288.837,339.394,8.117,0,0,1,5,6,R,별이__,174.5,95,0.5,2,63,5265.716,152,76,5,99,82,21.127,40.059,0.21,-0.004,-0.035,0.256,0,0,0,-0.091,-37.158,vovopo 보보포,0.072,-16.92,magimari,-16.683,-42.008,_앰프_,-15.147,-63.302,IllilliIIIIllil,20.222,-49.784,Pugeuk,11.026,-62.384,AI,35.7,-81.8,Gonyong,1.597,-115.703,AI,-35.7,-81.8,5256.255,-39.154,-57.289,0,0,,0,0,0,0,0,0,0,0,0,3
150,7,0,9,2,0,1,2,0,0,0,255,255,255,64,5284.61,Pring__,R,3,96,-0.827,0.047,-36.417,2,0,-392.245,0,3.023,0,0,1,5,6,R,별이__,174.5,95,0.5,2,36,5285.837,126,95,22,129,113,20.803,29.602,0.73,0.02,-0.04,0.369,0,0,0,-0.286,-36.802,vovopo 보보포,0.085,-16.969,magimari,-21.246,-46.847,_앰프_,-16.305,-62.699,IllilliIIIIllil,19.639,-49.572,Pugeuk,7.928,-66.428,AI,35.7,-81.8,Gonyong,-17.657,-91.688,AI,-35.7,-81.8,5281.012,-60.38,-83.401,5288.269,2,하루（Haru）,0.674,-60.593,1,0,0,0,0,0,0,2
151,7,0,9,2,0,0,2,0,1,0,255,15,255,65,5322.212,Pring__,R,33,125,4.153,0.974,-36.599,3,0,145.316,-91.909,-2.771,0.767,-20.914,0,6,3,R,Soleil Luna,160,90,0.5,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.241,-36.885,vovopo 보보포,0.115,-17.747,magimari,-19.614,-48.152,_앰프_,-13.759,-62.363,IllilliIIIIllil,19.881,-46.788,Pugeuk,3.788,-62.052,AI,35.7,-81.8,Gonyong,-17.676,-94.184,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,6
152,7,0,9,2,0,0,2,1,1,0,12,15,255,66,5362.018,Pring__,R,32,127,1.518,0.616,-36.419,2,0,168.109,-128.221,-0.546,0,0,1,0,1,L,ʚEveɞ,174.9,95.106,0.401,3,63,5363.082,169,115,14,133,110,42.675,-3.928,0.79,0.114,-0.071,0.392,0,0,0,-0.358,-36.792,vovopo 보보포,0.067,-17.184,magimari,-18.566,-45.792,_앰프_,-8.515,-63.249,IllilliIIIIllil,19.712,-47.206,Pugeuk,13.217,-61.667,AI,35.7,-81.8,Gonyong,17.212,-118.803,AI,-35.7,-81.8,5356.728,-5.655,-105.608,5362.29,7,Gonyong,-10.336,-128.592,1,0,0,0,0,0,0,2
153,7,0,9,4,0,0,2,0,1,0,255,10,255,67,5410.262,Pring__,R,6,92,1.262,-0.732,-36.406,0,0,303.79,1.486,7.223,0.802,-16.305,0,1,5,R,HANA_ARASHI,169.5,86,0.248,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.175,-37.191,vovopo 보보포,0.103,-16.788,magimari,-20.305,-46.611,_앰프_,-14.263,-62.859,IllilliIIIIllil,19.609,-47.417,Pugeuk,8.525,-61.987,AI,35.7,-81.8,Gonyong,4.364,-108.737,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
154,7,0,9,4,0,1,2,0,1,0,255,10,255,68,5429.54,Pring__,R,3,103,-3.54,-0.628,-36.312,1,0,-379.372,27.729,18.929,-1.433,-14.549,0,1,5,R,HANA_ARASHI,169.5,86,0.248,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.34,-37.18,vovopo 보보포,-0.289,-16.357,magimari,-20.347,-46.514,_앰프_,-14.842,-62.281,IllilliIIIIllil,20.547,-45.246,Pugeuk,7.099,-60.748,AI,35.7,-81.8,Gonyong,4.335,-108.513,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,16,0,0,0,0,0,0
155,7,0,9,4,1,1,2,0,0,1,255,255,10,69,5463.828,Pring__,R,26,131,0.378,0.17,-36.454,2,1,119.729,-161.7,3.366,0,0,1,1,5,R,HANA_ARASHI,169.5,86,0.248,3,63,5464.974,129,100,27,131,76,36.981,20.321,-0.38,-0.006,-0.144,0.182,0,0,0,-0.302,-36.973,vovopo 보보포,-0.071,-17.154,magimari,-20.304,-46.309,_앰프_,-15.15,-62.967,IllilliIIIIllil,18.221,-47.5,Pugeuk,12.898,-60.942,AI,35.7,-81.8,Gonyong,2.229,-109.027,AI,-35.7,-81.8,5457.109,-22.46,-73.066,5457.283,3,_앰프_,-21.524,-70.877,0,0,0,0,0,0,0,1
