id,inn,half,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pType,spdK,zoneX,zoneY,call,sH,sV,plx,plz,bSwing,bIdx,bPos,bName,bHCm,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,PPosX,PPosY,CPosX,CPosY,1BPosX,1BPosY,2BPosX,2BPosY,3BPosX,3BPosY,SSPosX,SSPosY,LFPosX,LFPosY,CFPosX,CFPosY,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,result,scoreA,scoreB,hMoveX,hMoveY,tag
192,9,1,2,0,2,1,0,1,255,255,1,56,7473.274,NABIMan,0,119,-0.21,-0.258,0,25.898,-196.708,0,0,0,5,2,_이누_,190,56,0,0,0,0,0,0,0,0,0,-0.1,-37.825,0.157,-17.197,-22.716,-50.716,-8.308,-64.354,19.607,-44.327,7.93,-64.215,-11.122,-19.41,-8.308,-64.354,-11.122,-19.41,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
193,9,1,2,1,2,1,0,1,255,255,1,57,7486.444,NABIMan,13,88,-9.453,-2.529,1,-275.612,362.366,-0.62,-33.503,0,5,2,_이누_,190,56,0,0,0,0,0,0,0,0,0,0.046,-37.62,-2.112,-17.126,-22.597,-50.601,-8.241,-64.343,18.584,-44.768,7.936,-64.2,-11.092,-19.417,-8.241,-64.343,-11.092,-19.417,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
194,9,0,0,0,0,0,0,0,255,255,255,81,7596.254,Roscosmos,0,145,-1.819,0.264,1,-132.046,-90.379,-1.414,-5.857,0,5,2,Apple_Sherbet,190,65,0,0,0,0,0,0,0,0,0,-0.058,-37.652,0.609,-16.995,-12.673,-42.937,-14.014,-64.155,20.708,-51.304,10.674,-64.385,10.674,-64.385,10.674,-64.385,-0.058,-37.652,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
195,9,0,0,0,0,0,0,0,255,255,255,82,7615.559,Roscosmos,0,157,-0.391,-0.946,2,-59.611,-143.227,0,0,1,5,2,Apple_Sherbet,190,65,7616.42,104,187,36,147,130,45.783,47.314,0.513,0.289,-36.824,-0.035,-17.103,-20.42,-47.916,-12.535,-63.863,20.459,-51.094,11.701,-63.784,11.701,-63.784,11.701,-63.784,0.289,-36.824,7576.173,-100.841,-76.501,0,0,,0,0,0,0,0,0,0,0,0
196,9,0,0,1,0,0,0,0,255,255,255,83,7637.397,Roscosmos,0,153,0.44,-0.865,0,-149.788,-132.093,-0.094,-12.079,1,5,2,Apple_Sherbet,190,65,0,0,0,0,0,0,0,0,0,-0.17,-37.793,0.002,-17.219,-20.187,-45.224,-15.088,-62.386,20.05,-52.238,10.982,-64.294,10.982,-64.294,10.982,-64.294,-0.17,-37.793,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
197,9,0,0,2,0,0,0,0,255,255,255,84,7653.299,Roscosmos,1,92,-1.047,-1.097,4,0,0,-0.237,-16.811,1,5,2,Apple_Sherbet,190,65,0,0,0,0,0,0,0,0,0,-0.128,-37.567,-0.231,-17.847,-19.855,-45.469,-14.687,-62.651,19.692,-52.352,10.978,-64.2,10.978,-64.2,10.978,-64.2,-0.128,-37.567,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
198,9,0,0,0,1,0,0,0,255,255,255,85,7742.145,Roscosmos,8,97,0.973,0.248,2,-111.814,0,0,0,1,0,3,D_arling,160,34,7743.069,139,202,44,151,100,-0.911,-5.056,0.942,-0.116,-37.191,0.004,-17.038,-22.187,-49.488,-13.193,-62.762,19.865,-48.413,11.509,-64.099,11.509,-64.099,11.509,-64.099,-0.116,-37.191,7705.577,13.263,-130.394,7705.518,-1,AI,13.253,-130.45,1,0,0,0,0,0,0
199,9,0,0,0,1,0,0,1,255,255,16,86,7786.351,Roscosmos,0,147,-0.744,-0.286,0,14.734,-57.892,0,0,0,1,0,NABIMan,190,65,0,0,0,0,0,0,0,0,0,-0.068,-37.515,0.434,-17.698,-19.133,-41.844,-12.654,-63.342,19.306,-39.399,10.406,-63.228,10.406,-63.228,10.406,-63.228,-0.068,-37.515,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
200,9,0,0,1,1,0,0,1,255,255,16,87,7827.27,Roscosmos,0,153,0.513,-0.395,0,-26.801,-174.677,-0.013,-7.796,1,1,0,NABIMan,190,39,0,0,0,0,0,0,0,0,0,-0.156,-37.34,0.098,-17.623,-21.307,-45.628,-12.369,-64.254,19.701,-40.539,10.839,-62.783,10.839,-62.783,10.839,-62.783,-0.156,-37.34,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
201,9,0,0,2,1,0,0,1,255,255,16,88,7844.218,Roscosmos,7,103,-1.617,0.058,4,-247.692,0,0,0,1,1,0,NABIMan,190,39,0,0,0,0,0,0,0,0,0,-0.01,-37.136,-0.395,-17.385,-20.169,-42.192,-12.374,-64.188,19.513,-40.285,10.872,-62.856,10.872,-62.856,10.872,-62.856,-0.01,-37.136,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
202,9,0,0,0,2,0,0,0,255,255,255,89,7882.26,Roscosmos,0,160,-0.572,-0.701,0,-79.646,-130.793,-0.359,-11.123,0,2,1,IllilliIIIIllil,174.5,64,0,0,0,0,0,0,0,0,0,-0.154,-37.484,-0.02,-17.364,-16.317,-47.297,-12.332,-63.526,18.177,-49.157,9.903,-63.757,9.903,-63.757,9.903,-63.757,-0.154,-37.484,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
203,9,0,0,1,2,0,0,0,255,255,255,90,7894.52,Roscosmos,0,147,0.204,-0.225,2,-63.865,-115.044,-0.359,-11.123,1,2,1,IllilliIIIIllil,174.5,64,7895.524,123,232,81,157,78,-0.499,-31.608,-0.338,0.121,-37.107,0.038,-17.199,-17.778,-47.124,-12.335,-63.78,18.032,-49.559,9.891,-63.679,9.891,-63.679,9.891,-63.679,0.121,-37.107,7849.929,6.932,-31.88,7851.095,4,Kr_Luna,15.989,-46.7,0,2,0,0,0,0,0
