id,type,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,manual,sH,sV,gyro,plx,plz,bIdx,order1Name,order2Name,order3Name,order4Name,order5Name,order6Name,order7Name,order8Name,order9Name,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,bSwing,hSec,rotS,rotL,shS,lgS,prepS,gripPen,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,epPreHPos,epDelta,epEvidenceType,epEvidenceValue,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,phValid,phSource,phNormalSource,phFlags,phDt,phRenderAge,phRenderSampleDt,phRenderLagDist,phRawHPos,phHPosAdj,phSeparationR,phReprojectConfidence,phSweepSteps,phSweepT,phSweepFail,phSweepGapR,phBallVX,phBallVY,phBallVZ,phOriginV,phPointVX,phPointVY,phPointVZ,phPointVSource,phProxyPSpd,phRenderPSpd,phPVDeltaDeg,phPVSpeedRatio,phNX,phNY,phNZ,phNDeltaDeg,phPreGuardH,phApproachH,phPostGuardH,phGuardDelta,phFinalDirX,phFinalDirY,phFinalDirZ,phFinalFieldH,phProxyMoveDist,phRenderMoveDist,phRenderLagAlongSwing,phReprojectMoveR,phProxyMoveRotDeg,phRenderMoveRotDeg,phRenderLagRotDeg,phConfidenceLimit,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,out1Sec,out1BatterIndex,out1PrevBase,out1Code,out1Ass,out2Sec,out2BatterIndex,out2PrevBase,out2Code,out2Ass,out3Sec,out3BatterIndex,out3PrevBase,out3Code,out3Ass,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PitchPPosX,PitchPPosZ,PitchCPosX,PitchCPosZ,Pitch1BPosX,Pitch1BPosZ,Pitch2BPosX,Pitch2BPosZ,Pitch3BPosX,Pitch3BPosZ,PitchSSPosX,PitchSSPosZ,PitchLFPosX,PitchLFPosZ,PitchCFPosX,PitchCFPosZ,PitchRFPosX,PitchRFPosZ,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,PGetSec,PGetX,PGetZ,CGetSec,CGetX,CGetZ,1BGetSec,1BGetX,1BGetZ,2BGetSec,2BGetX,2BGetZ,3BGetSec,3BGetX,3BGetZ,SSGetSec,SSGetX,SSGetZ,LFGetSec,LFGetX,LFGetZ,CFGetSec,CFGetX,CFGetZ,RFGetSec,RFGetX,RFGetZ,PThrSec,PThrX,PThrZ,CThrSec,CThrX,CThrZ,1BThrSec,1BThrX,1BThrZ,2BThrSec,2BThrX,2BThrZ,3BThrSec,3BThrX,3BThrZ,SSThrSec,SSThrX,SSThrZ,LFThrSec,LFThrX,LFThrZ,CFThrSec,CFThrX,CFThrZ,RFThrSec,RFThrX,RFThrZ,errPosDelta,result,infieldFly,balk,cPlr,sb2Sec,sb3Sec,sbhSec,ass,remarks
118,,6,1,2,3,0,1,1,1,0,0,6,255,255,55,3101.544,"Yes_Man_",R,32,83,135,0.842,0.816,0.804,1.763,0.018,2.02,-36.737,25.791,0,100,0,2,"",228.482,-107.806,25.017,0,0,6,"=","=","=","=","=","=","=","","",0,R,"CVPileMaki",190,94.088,0.399,3,51,W,Y,1,3102.689,112,49,95,63,56,,137,94,5.877,29.775,-0.094,1.287,-19.376,-0.36,-0.357,0,0,0,0,0.175,-38.456,293.907,-38.233,1,5,0,645755,0.014,0.012,0.02,0,-0.357,-0.36,5.925,0,48,1,2,0.821,-0.796,-1.713,35.076,5.877,2.451,3.015,-40.516,1,40.702,28.586,0.028,0.702,0.769,-0.065,0.636,0,99.542,-0.926,31.074,68.468,-0.494,0.102,-0.863,31.074,0.342,0.342,0,3.985,46.757,46.757,0,2,,,,3100.219,2,-15.535,1.122,-44.942,0,0,,,,,,,,,,,,,,,3104.363,6,,451,0,3105.659,5,1,659,0,,,,,,3105.659,2,,,,,,,0.322,-37.463,0.023,-16.924,-20.119,-40.974,-12.269,-60.368,19.319,-46.12,9.225,-64.212,37.285,-95.357,0,-109.84,-40.796,-90.551,0.478,-37.428,,"Po_cari",-0.01,-17.173,,"SUGUN",-19.829,-45.582,87,"CoalCat",-12.163,-60.243,,"aura_5599",18.563,-46.173,,"TaeGeuk_",9.376,-64.153,,"Kr_Luna",37.297,-95.351,,"AI",0,-109.84,,"AI",-40.796,-90.551,,3108.017,-0.11,-38.809,,,,3104.375,-15.834,-45.643,,,,,,,,,,,,,,,,,,,,,,,,,3106.967,-17.601,-39.465,,,,,,,,,,,,,,,,,,,"",1,0,0,"SUGUN",,,,68,""
119,SIDE,6,1,2,3,0,0,2,0,0,0,255,255,255,,3109.597,,,,,,,,,,,,,,,,,,,,,,,,0,"=","=","=","=","=","=","=","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3160.659,-0.114,-37.882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,64,""
120,,6,0,2,3,0,0,0,0,0,0,255,255,255,51,3162.802,"CVPileMaki",R,0,82,133,0.497,-0.415,0.233,1.634,0.154,1.326,-36.37,30.087,47,53,0,0,"",39.177,-31.407,1.979,0,0,1,"TaeGeuk_","CoalCat","SUGUN","aura_5599","Po_cari","Kr_Luna","Yes_Man_","","",3,R,"CoalCat",174.9,83,0.397,,33,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.345,-37.02,-0.089,-17.606,-21.765,-49.707,-17.153,-61.411,22.151,-47.179,12.45,-65.397,43.96,-98.677,0,-109.84,-40.796,-90.551,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,3167.03,0.147,-37.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
121,,6,0,2,3,0,1,0,0,0,0,255,255,255,52,3176.391,"CVPileMaki",R,28,82,133,0.47,0.074,0.242,1.679,0.197,1.483,-36.37,35.203,88,12,0,2,"",53.239,-66.792,3.528,0,0,1,"=","=","=","=","=","=","=","","",3,R,"CoalCat",174.9,83,0.397,3,33,W,Y,1,3177.657,234,109,81,74,54,,145,85,61.376,32.987,-0.029,1.128,-20.161,-0.83,-0.831,0,0,0,0,0.673,235.845,97.319,50.772,1,3,0,121467,0.014,0.012,0.029,0,-0.831,-0.83,1.852,0,48,0.066,2,2.03,-0.173,-2.4,34.7,61.376,-2.129,-3.288,-42.674,1,42.853,20.66,0,0.482,0.462,-0.778,0.425,0,144.806,1.272,33.272,111.534,-0.261,0.878,-0.402,33.272,0.331,0.331,0,5.852,50.923,50.923,0,1,,,,3179.233,2,-24.855,2.85,-53.99,0,0,,,,,,,,,,,,,,,3183.672,1,,451,0,,,,,,,,,,,,,,,,,,,-0.345,-36.959,-0.033,-17.698,-21.625,-49.657,-17.458,-62.274,22.196,-47.259,12.578,-64.621,44.022,-98.854,0,-109.84,-40.797,-90.551,0.013,-36.452,,"아침땅_",-0.082,-17.713,,"べるちゃそ",-21.57,-49.531,86,"schmoneymikey",-17.276,-61.83,,"pododang",22.191,-47.258,,"まととまと",13.123,-64.149,,"하루（Haru）",44.015,-98.844,,"AI",0,-109.84,,"AI",-40.797,-90.551,,3190.248,-0.559,-37.521,,,,3183.68,-25.085,-54.336,3183.632,-24.919,-54.338,,,,,,,,,,,,,,,,,,,,,,3189.018,-19.237,-48.447,,,,,,,,,,,,,,,,,,,"",1,0,0,"べるちゃそ",,,,70,""
122,,6,0,2,3,0,0,1,0,0,0,255,255,255,53,3202.813,"CVPileMaki",R,10,94,131,0.02,-0.184,0.203,1.776,0.014,1.81,-36.37,31.474,90,10,0,2,"",-8.128,320.476,1.152,0,0,2,"=","=","=","=","=","=","=","","",2,R,"SUGUN",190,82,0.5,5,33,W,Y,1,3204.024,188,47,111,73,18,,145,107,44.324,23.982,0.004,0.952,-20.439,-0.06,-0.06,0,0,0,0,0.297,335.252,67.269,-0.808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3205.833,-36.075,-95.533,3206.059,8,-35.469,2.007,-94.278,0,0,,3209.706,,,,,,,,,,,,,3210.42,2,,456,0,,,,,,,,,,,,,,,,,,,-0.29,-37.041,-0.055,-17.691,-21.77,-48.851,-16.7,-60.567,22.252,-47.357,11.866,-63.788,43.857,-94.895,0,-109.84,-40.8,-90.55,-0.225,-36.467,,"아침땅_",-0.078,-17.694,,"べるちゃそ",-21.619,-48.805,,"schmoneymikey",-16.308,-59.448,,"pododang",22.244,-47.349,,"まととまと",11.146,-63.383,70,"하루（Haru）",43.608,-96.606,,"AI",0,-109.84,,"AI",-40.8,-90.55,,3217.521,0.08,-37.93,,,,,,,,,,,,,3214.636,-0.077,-59.25,,,,,,,,,,,,,,,,,,,,,,,,,3216.176,0.676,-57.342,,,,,,,,,,"",1,0,0,"AI",,,,72,""
123,,6,0,2,3,0,0,2,0,0,0,255,255,255,54,3229.64,"CVPileMaki",R,34,73,124,1.11,0.295,0.284,1.757,0.389,1.749,-36.37,43.214,81,19,0,2,"",56.022,-38.623,5.622,0,0,3,"=","=","=","=","=","=","=","","",4,R,"aura_5599",190,89.523,0.398,3,33,W,Y,1,3230.879,227,136,28,83,52,,108,67,41.02,-0.065,0.205,1.029,-18.992,-0.89,-0.888,0,0,0,0,0.352,234.262,81.299,-12.394,1,3,0,121467,0.008,0.02,0.034,0.144,-0.888,-0.89,4.297,0,48,0,2,4.297,-0.037,-2.162,32.116,41.02,32.058,-60.997,-122.291,1,140.369,9.475,49.012,0.067,-0.181,-0.646,-0.742,0,180,-5.008,0,180,0.001,0.656,-0.754,0,0.205,0.172,-0.141,11.395,115.528,24.327,115.528,1,,,,3231.339,5,-0.401,2.709,-64.071,0,0,,,,,,,,,,,,,,,3235.721,3,,452,0,,,,,,,,,,,,,,,,,,,-0.321,-37.026,-0.122,-17.759,-21.89,-49.665,-17.281,-62.06,22.089,-47.689,13.014,-64.27,44.771,-93.04,0,-109.84,-40.8,-90.55,-0.151,-36.748,,"아침땅_",-0.183,-17.872,,"べるちゃそ",-21.775,-49.738,,"schmoneymikey",-17.274,-62.064,,"pododang",22.075,-47.69,,"まととまと",12.931,-64.218,,"하루（Haru）",45.531,-93.327,,"AI",0,-109.84,,"AI",-40.8,-90.55,,,,,,,,,,,3235.732,-0.668,-63.703,,,,3235.778,-0.396,-64.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1,0,0,"まととまと",,,,10,""
124,SIDE,6,0,2,3,0,0,2,0,0,0,255,255,255,,3239.39,,,,,,,,,,,,,,,,,,,,,,,,4,"=","=","=","=","=","=","=","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
125,,7,1,2,3,0,0,0,0,0,0,255,255,255,56,3266.269,"Yes_Man_",R,33,80,131,0.379,1.166,0.792,1.853,-0.038,2.312,-36.737,28.277,0,90,10,4,"",119.31,-25.513,11.054,0,0,0,"pododang","schmoneymikey","べるちゃそ","まととまと","아침땅_","하루（Haru）","CVPileMaki","","",4,R,"pododang",190,88.237,0.346,,33,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.297,-37.416,-0.018,-17.137,-19.514,-45.715,-12.595,-62.386,22.41,-52.505,12.373,-60.302,36.898,-86.506,0,-109.84,-40.8,-90.55,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
126,,7,1,2,3,0,1,0,0,0,0,255,255,255,57,3282.813,"Yes_Man_",R,32,77,128,1.04,-0.397,0.719,1.601,-0.376,1.495,-36.737,21.228,0,70,30,2,"",188.723,9.551,15.263,0,0,0,"=","=","=","=","=","=","=","","",4,R,"pododang",190,88.237,0.346,3,33,W,Y,1,3283.864,255,22,62,70,36,,138,100,27.734,45.189,-0.245,0.975,-19.806,-0.13,-0.126,0,0,0,0,0.531,75.552,144.37,34.537,1,3,0,121467,0.014,0.019,0.028,0.181,-0.126,-0.13,2.076,0,22,0.5,2,1.63,-1.161,-2.198,33.237,27.734,-6.733,-2.296,-10.923,1,13.035,24.069,7.662,0.542,0.735,-0.315,0.6,0,93.513,15.19,47.19,46.323,-0.628,0.465,-0.624,47.19,0.181,0.187,-0.181,1.179,0,63.026,0,1,3284.073,-61.567,-76.37,3287.779,8,-76.295,0.059,-88.72,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.338,-37.367,0.004,-17.07,-20.176,-47.074,-12.955,-62.15,18.885,-49.318,10.821,-63.673,36.851,-86.435,0,-109.84,-40.801,-90.551,0.486,-37.15,,"Po_cari",-0.018,-17.304,,"SUGUN",-19.942,-47.257,,"CoalCat",-12.773,-62.165,,"aura_5599",19.059,-49.417,,"TaeGeuk_",9.977,-63.958,,"Kr_Luna",36.91,-86.954,,"AI",0,-109.84,,"AI",-40.801,-90.551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,0,"AI",,,,0,""
127,,7,1,2,3,0,2,0,0,0,0,255,255,255,58,3303.845,"Yes_Man_",R,38,5,10,1.411,-2.529,0.926,1.957,0.586,2.648,-36.737,33.714,76,24,0,1,"",0.023,12.864,9.627,0.808,-33.853,0,"=","=","=","=","=","=","=","","",4,R,"pododang",190,88.237,0.346,,33,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.465,-37.076,-0.008,-17.307,-20.021,-46.206,-11.778,-62.283,22.091,-51.897,10.31,-60.797,34.89,-88.275,0,-109.84,-40.8,-90.55,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
128,,7,1,2,3,1,2,0,0,0,0,255,255,255,59,3335.331,"Yes_Man_",R,33,70,122,0.532,-0.202,0.797,1.582,-0.012,1.434,-36.737,26.972,0,71,29,0,"",134.018,-43.669,24.637,0,0,0,"=","=","=","=","=","=","=","","",4,R,"pododang",190,88.237,0.346,,33,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,3337.996,0,,578,0,,,,,,,,,,,,,,,,,,,0.365,-37.502,0.031,-17.285,-20.218,-46.137,-12.234,-62.74,19.939,-50.839,10.951,-62.772,34.939,-88.357,0,-109.84,-40.8,-90.55,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
129,,7,1,2,3,0,0,1,0,0,0,255,255,255,60,3363.906,"Yes_Man_",R,32,83,134,-1.878,0.836,0.563,1.741,-1.102,1.973,-36.737,23.142,0,100,0,4,"",182.684,-108.959,21.491,0,0,1,"=","=","=","=","=","=","=","","",3,L,"schmoneymikey",174.6,80,0.347,,33,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.177,-37.615,0.019,-17.249,-19.984,-46.015,-11.984,-62.935,17.696,-46.488,12.907,-63.805,34.954,-88.353,0,-109.84,-40.8,-90.55,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
130,,7,1,2,3,0,1,1,0,0,0,255,255,255,61,3381.05,"Yes_Man_",R,32,80,130,-0.652,0.334,0.67,1.669,-0.606,1.72,-36.737,35.303,0,100,0,0,"",197.436,-69.208,17.935,0,0,1,"=","=","=","=","=","=","=","","",3,L,"schmoneymikey",174.6,80,0.347,,33,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.154,-37.402,0.048,-17.263,-20.067,-46.229,-11.996,-62.989,18.101,-45.771,11.709,-64.951,41.738,-91.822,0,-109.84,-40.8,-90.55,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
131,,7,1,2,3,0,2,1,0,0,0,255,255,255,62,3398.235,"Yes_Man_",R,28,44,102,1.035,-0.745,0.908,1.486,0.503,1.075,-36.737,46.162,0,100,0,0,"",-38.484,-92.816,-0.338,0,0,1,"=","=","=","=","=","=","=","","",3,L,"schmoneymikey",174.6,80,0.347,,33,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,3401.256,1,,578,0,,,,,,,,,,,,,,,,,,,0.332,-37.321,0.024,-17.277,-19.871,-46.24,-10.32,-63.434,19.804,-47.151,10.547,-66.301,43.424,-95.331,0,-109.84,-40.8,-90.55,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
132,,7,1,2,3,0,0,2,0,0,0,255,255,255,63,3419.157,"Yes_Man_",R,33,79,129,-1.305,-0.544,0.632,1.527,-0.784,1.235,-36.737,32.831,0,100,0,0,"",127.002,-42.258,18.605,0,0,2,"=","=","=","=","=","=","=","","",2,L,"べるちゃそ",180.6,85.553,0.448,,33,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.156,-37.454,0.004,-17.531,-19.816,-45.831,-10.464,-62.774,19.517,-47.727,8.819,-59.652,43.417,-95.351,0,-109.84,-40.8,-90.55,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
133,,7,1,2,3,0,1,2,0,0,0,255,255,255,64,3433.871,"Yes_Man_",R,32,84,136,-2.381,0.749,0.672,1.781,-0.596,2.102,-36.737,35.261,0,100,0,2,"",210.777,-129.016,16.669,0,0,2,"=","=","=","=","=","=","=","","",2,L,"べるちゃそ",180.6,85.553,0.448,5,33,W,Y,1,3434.985,145,37,99,56,23,,143,101,25.807,-42.347,0.008,1.366,-20.396,0.94,0.937,0,0,0,0,0.298,342.088,162.753,26.371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3435.193,57.251,-86.355,3439.379,6,66.488,0.056,-98.978,1,4,,3440.652,3445.127,3450.064,,,,,,,,,,,3450.073,2,2,293,34,,,,,,,,,,,,,,,,,,,0.134,-37.357,0.032,-17.229,-20.114,-45.589,-10.432,-62.777,19.168,-47.779,8.823,-59.639,43.44,-95.343,0,-109.84,-40.8,-90.55,0.688,-36.94,,"Po_cari",-0.136,-17.501,,"SUGUN",-20.202,-46.258,,"CoalCat",-10.353,-62.697,107,"aura_5599",19.166,-46.944,,"TaeGeuk_",8.828,-59.648,,"Kr_Luna",43.432,-95.336,124,"AI",0,-109.84,,"AI",-40.8,-90.55,,,,,,,,,,,3447.816,2.379,-61.879,3449.638,19.244,-40.666,,,,3444.11,66.109,-98.548,,,,,,,,,,,,,,,,3448.532,4.486,-58.592,,,,,,,3445.035,61.908,-98.492,,,,,,,"",2,0,0,"Kr_Luna",3445.127,3450.064,,42,""
134,SIDE,7,1,2,3,0,0,2,0,0,0,255,255,255,,3453.108,,,,,,,,,,,,,,,,,,,,,,,,3,"=","=","=","=","=","=","=","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3493.428,-0.19,-37.811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,64,""
135,,7,0,2,3,0,0,0,0,0,0,255,255,255,55,3495.811,"CVPileMaki",R,10,71,102,0.138,0.298,0.262,2.087,0.057,2.256,-36.37,50.275,87,13,0,0,"",-2.134,326.166,6.22,0,0,4,"TaeGeuk_","CoalCat","SUGUN","aura_5599","Po_cari","Kr_Luna","","","",1,R,"Po_cari",190,85,0.45,,33,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.308,-37.162,-0.11,-17.767,-22.845,-48.857,-17.394,-61.746,21.968,-47.333,8.504,-66.222,44.076,-101.795,0,-109.84,-40.8,-90.55,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,3501.187,-0.364,-37.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
136,,7,0,2,3,0,1,0,0,0,0,255,255,255,56,3511.502,"CVPileMaki",R,13,70,100,-0.499,0.517,0.279,2.178,0.081,2.513,-36.37,55.417,86,14,0,2,"",-150.094,400,9.388,0,0,4,"=","=","=","=","=","=","Yes_Man_","","",1,R,"Po_cari",190,85,0.45,3,33,W,Y,1,3512.779,173,179,54,120,75,,136,86,-30.205,-1.969,-0.091,1.224,-20.469,-0.77,-0.769,0,0,0,0,0.471,315.895,38.564,53.886,1,3,0,121467,0.011,0.023,0.027,0.083,-0.769,-0.77,2.883,0,28,0,2,2.883,-0.876,-3.304,25.489,-30.205,59.276,30.147,-41.293,1,78.279,23.861,50.665,0.305,0.629,0.391,-0.672,0,180,-24.611,0,180,0.03,-0.503,-0.864,0,0.082,0.3,-0.071,6.245,178.298,39.784,178.298,1,3508.073,-0.023,-22.444,3509.379,0,0.412,1.447,-35.196,0,0,,,,,,,,,,,,,,,3518.009,4,,147,64,,,,,,,,,,,,,,,,,,,-0.309,-37.176,-0.052,-17.766,-22.899,-48.756,-17.38,-61.631,22.188,-47.749,9.799,-65.419,44.646,-98.127,0,-109.84,-40.801,-90.551,-0.053,-36.61,85,"아침땅_",-0.098,-17.75,,"べるちゃそ",-22.806,-48.737,85,"schmoneymikey",-17.381,-61.613,,"pododang",22.177,-47.736,,"まととまと",10.683,-64.919,,"하루（Haru）",43.193,-100.444,,"AI",0,-109.84,,"AI",-40.801,-90.551,,3513.969,0.275,-36.259,,,,3517.417,-18.607,-39.921,,,,,,,,,,,,,,,,,,,3516.462,-4.387,-38.313,,,,3519.513,-17.898,-40.137,,,,,,,,,,,,,,,,,,,"",2,0,0,"CVPileMaki",,,,68,""
137,,7,0,2,3,0,0,1,0,0,0,255,255,255,57,3545.289,"CVPileMaki",R,34,83,134,-0.123,-0.121,0.171,1.675,-0.134,1.484,-36.37,21.894,85,15,0,0,"",54.19,-51.249,6.134,0,0,5,"=","=","=","=","=","=","=","","",6,L,"Kr_Luna",190,95.432,0.498,,33,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.198,-36.897,-0.001,-17.684,-22.595,-48.827,-8.162,-65.711,22.567,-48.746,13.822,-62.865,46.352,-98.142,0,-109.84,-40.801,-90.551,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,3549.101,0.085,-37.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
138,,7,0,2,3,0,1,1,0,0,0,255,255,255,58,3560.137,"CVPileMaki",R,0,82,133,-0.452,-0.46,0.142,1.61,-0.271,1.273,-36.37,16.946,47,53,0,0,"",49.589,-49.728,6.788,0,0,5,"=","=","=","=","=","=","=","","",6,L,"Kr_Luna",190,95.432,0.498,,33,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.226,-37.007,-0.087,-17.76,-22.542,-48.718,-9.357,-65.973,22.517,-48.479,14.785,-63.203,47.375,-97.019,0,-109.84,-40.801,-90.551,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,3564.229,-0.192,-37.446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
