id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,hitSpnX,hitSpnY,hitSpnZ,PPosX,PPosY,CName,CPosX,CPosY,1BName,1BPosX,1BPosY,2BName,2BPosX,2BPosY,3BName,3BPosX,3BPosY,SSName,SSPosX,SSPosY,LFName,LFPosX,LFPosY,CFName,CFPosX,CFPosY,RFName,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
87,4,1,1,2,0,1,2,0,1,1,255,255,7,51,2987.484,coder_,R,33,116,2.343,0.288,1,0,142.419,-62.378,0.471,0,0,0,2,2,L,Pring__,180.4,94.637,0.401,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108,-37.499,하루（Haru）,0.05,-17.242,encounter v,-22.777,-49.062,Slaris,-11.294,-65.045,Pugeuk,18.401,-46.056,Soleil Luna,12.605,-64.742,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
88,4,1,1,2,1,1,2,0,1,1,255,255,7,52,2999.737,coder_,R,30,107,1.882,-1.224,1,0,-116.93,-73.928,-2.558,0.254,-17.183,0,2,2,L,Pring__,180.4,94.637,0.401,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.239,-37.545,하루（Haru）,0.558,-17.292,encounter v,-22.618,-49.228,Slaris,-11.328,-65.072,Pugeuk,18.705,-44.034,Soleil Luna,12.205,-64.974,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
89,4,1,1,2,2,1,2,0,1,1,255,255,7,53,3013.089,coder_,R,27,127,-0.653,0.442,0,0,-2.215,-135.149,3.962,0,0,0,2,2,L,Pring__,180.4,94.637,0.401,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138,-37.463,하루（Haru）,-0.022,-17.394,encounter v,-22.663,-49.103,Slaris,-11.472,-65.449,Pugeuk,18.949,-45.29,Soleil Luna,12.256,-64.266,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
90,4,1,1,2,2,2,2,0,1,1,255,255,7,54,3025.403,coder_,R,27,127,-0.475,2.501,4,0,-4.118,-124.126,-0.633,-0.534,-17.969,1,2,2,L,Pring__,180.4,94.637,0.401,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.042,-37.67,하루（Haru）,-0.117,-17.331,encounter v,-22.585,-49.102,Slaris,-11.031,-65.384,Pugeuk,20.579,-43.94,Soleil Luna,13.401,-64.755,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
91,4,0,1,2,0,0,0,0,0,0,255,255,255,48,3076.604,인생최패망자,R,26,140,0.939,0.613,0,0,48.82,-200,36.011,0,0,0,5,3,R,Slaris,174.6,95,0.446,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029,-37.717,Sabo_10,0.219,-16.8,Pring__,-21.934,-46.617,눈꽃,-14.658,-64.786,CAT tourniquet,20.565,-44.924,소솨소솨,13.257,-65.147,AI,35.7,-81.8,별이__,-0.599,-111.139,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
92,4,0,1,2,0,1,0,0,0,0,255,255,255,49,3094.453,인생최패망자,R,6,126,0.851,-1.618,2,0,493.058,83.028,73.19,0,0,1,5,3,R,Slaris,174.6,95,0.446,3,70,3095.385,165,114,22,148,88,26.928,-44.375,-0.32,-0.068,-0.1,0.322,0,0,0,0.192,-36.835,Sabo_10,-0.034,-17.135,Pring__,-21.671,-46.947,눈꽃,-14.635,-64.116,CAT tourniquet,20.77,-44.811,소솨소솨,13.199,-65.245,AI,35.7,-81.8,별이__,-0.552,-111.089,AI,-35.7,-81.8,3103.888,68.618,-89.288,3109.138,3,눈꽃,2.163,-60.083,1,0,0,0,0,0,0,0
93,4,0,1,2,0,0,0,0,1,0,255,16,255,50,3140.993,인생최패망자,R,26,129,2.372,0.367,2,0,28.783,-162.456,26.161,0,0,1,0,0,R,encounter v,190,99.951,0.447,3,70,3142.078,201,132,29,155,98,17.952,-14.896,-0.3,-0.041,-0.132,0.352,0,0,0,0.187,-37.186,Sabo_10,0.359,-17.155,Pring__,-22.06,-47.227,눈꽃,-13.832,-62.714,CAT tourniquet,21.049,-45.335,소솨소솨,7.326,-60.289,AI,35.7,-81.8,별이__,3.603,-110.858,AI,-35.7,-81.8,0,0,0,3146.575,7,별이__,12.463,-99.475,0,0,0,0,0,0,0,1
94,4,0,1,2,0,0,1,0,1,0,255,16,255,51,3199.409,인생최패망자,R,26,137,0.078,-1.444,2,0,30.057,-200,19.204,0,0,1,1,1,L,하루（Haru）,190,107,0.5,3,70,3200.429,223,114,38,153,104,-7.769,-37.02,0.93,0.068,-0.067,0.019,0,0,0,-0.29,-36.999,Sabo_10,0.049,-17.047,Pring__,-22.435,-47.43,눈꽃,-11.023,-63.338,CAT tourniquet,20.42,-43.33,소솨소솨,16.152,-62.826,AI,35.7,-81.8,별이__,5.481,-107.597,AI,-35.7,-81.8,3204.568,45.701,-82.925,3208.547,3,눈꽃,1.322,-59.843,1,0,0,0,0,0,0,0
95,4,0,1,3,0,0,1,1,0,0,10,255,255,52,3238.369,인생최패망자,R,26,129,1.96,0.471,2,0,-3.48,-200,29.801,0,0,1,2,4,R,Pugeuk,190,96.53,0.596,3,73,3239.356,120,103,33,138,90,114.384,-44.676,0,0.054,-0.127,0.151,0,0,0,0.147,-37.259,Sabo_10,0.18,-17.32,Pring__,-20.579,-43.226,눈꽃,-9.108,-60.893,CAT tourniquet,20.727,-45.395,소솨소솨,12.771,-61.788,AI,35.7,-81.8,별이__,4.771,-103.931,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,3
96,4,0,1,3,0,1,1,1,0,0,10,255,255,53,3261.684,인생최패망자,R,26,139,1.52,0.452,2,0,100.228,-200,12.869,0,0,1,2,4,R,Pugeuk,190,96.53,0.596,3,70,3262.735,114,89,23,135,122,-22.5,-6.554,0.27,0.065,-0.131,0.181,0,0,0,0.061,-37.161,Sabo_10,-0.104,-17.016,Pring__,-20.033,-43.627,눈꽃,-12.206,-61.134,CAT tourniquet,21.224,-45.635,소솨소솨,12.483,-63.132,AI,35.7,-81.8,별이__,1.779,-105.646,AI,-35.7,-81.8,3271.846,14.133,-122.299,3272.533,7,별이__,14.526,-120.299,1,0,0,0,0,0,0,0
97,4,0,1,4,0,0,1,0,0,1,255,255,13,54,3309.571,인생최패망자,R,3,116,1.34,0.037,0,0,-383.028,55.929,15.964,0,0,0,3,5,R,Soleil Luna,160,95,0.5,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.142,-38.086,Sabo_10,0.086,-17.122,Pring__,-20.246,-46.684,눈꽃,-12.931,-63.261,CAT tourniquet,19.479,-39.938,소솨소솨,14.326,-64.233,AI,35.7,-81.8,별이__,-1.146,-111.149,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
98,4,0,1,4,0,1,1,0,0,1,255,255,13,55,3329.575,인생최패망자,R,26,140,1.41,0.751,0,0,13.186,-200,24.424,0,0,1,3,5,R,Soleil Luna,160,95,0.5,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.045,-37.792,Sabo_10,0.16,-16.912,Pring__,-20.275,-46.641,눈꽃,-12.982,-64.87,CAT tourniquet,19.109,-41.389,소솨소솨,14.368,-64.213,AI,35.7,-81.8,별이__,-0.48,-109.832,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
99,4,0,1,4,0,2,1,0,0,1,255,255,13,56,3350.529,인생최패망자,R,10,114,-0.298,-2.97,1,0,0,400,0.338,-0.054,-21.098,0,3,5,R,Soleil Luna,160,95,0.5,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203,-37.57,Sabo_10,-0.031,-16.958,Pring__,-20.322,-46.657,눈꽃,-12.655,-64.944,CAT tourniquet,19.331,-39.77,소솨소솨,14.648,-63.672,AI,35.7,-81.8,별이__,-1.103,-110.272,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
100,4,0,1,4,1,2,1,0,0,1,255,255,13,57,3368.794,인생최패망자,R,10,104,-1.448,-2.967,4,0,-68.468,400,13.426,-0.268,-20.412,1,3,5,R,Soleil Luna,160,95,0.5,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.061,-37.89,Sabo_10,0.022,-17.032,Pring__,-20.433,-45.106,눈꽃,-12.663,-64.964,CAT tourniquet,19.303,-44.496,소솨소솨,14.732,-63.679,AI,35.7,-81.8,별이__,-1.069,-110.007,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
101,4,0,1,4,0,0,2,0,0,1,255,255,13,58,3404.607,인생최패망자,R,26,140,0.977,0.032,0,0,40.967,-187.065,19.752,0.33,-8.834,0,4,2,R,coder_,175.3,107,0.349,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.191,-37.9,Sabo_10,0.291,-17.277,Pring__,-18.82,-40.976,눈꽃,-13.162,-62.448,CAT tourniquet,19.421,-39.645,소솨소솨,15.906,-62.882,AI,35.7,-81.8,별이__,-1.103,-109.749,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
102,4,0,1,4,0,1,2,0,0,1,255,255,13,59,3426.966,인생최패망자,R,27,140,-0.32,0.828,2,0,76.633,-148.093,17.684,0,0,1,4,2,R,coder_,175.3,107,0.349,3,69,3428.012,181,110,50,153,124,55.553,10.2,0.68,-0.135,-0.123,0.409,0,0,0,-0.222,-37.026,Sabo_10,0.044,-17.201,Pring__,-15.883,-37.895,눈꽃,-12.768,-62.184,CAT tourniquet,19.341,-42.421,소솨소솨,15.881,-62.924,AI,35.7,-81.8,별이__,-1.089,-109.771,AI,-35.7,-81.8,3435.29,-22.999,-99.197,3435.408,7,별이__,-22.785,-98.518,0,0,0,0,0,0,0,1
103,5,1,1,4,0,0,0,0,0,0,255,255,255,55,3558.597,encounter v,R,34,137,-0.951,0.483,2,0,83.488,-63.991,0.119,0,0,1,3,1,L,Sabo_10,184.7,94,0.6,3,69,3559.622,103,84,46,133,82,33.041,-28.569,-0.45,0.066,-0.158,0.188,0,0,0,0.04,-36.921,하루（Haru）,0.052,-17.006,coder_,-18.916,-48.659,Slaris,-11.629,-64.488,Pugeuk,21.321,-48.72,Soleil Luna,11.625,-64.696,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,3565.089,38.802,-75.122,3569.006,0,encounter v,1.213,-38.607,0,0,0,0,0,0,0,1
104,5,1,1,4,0,0,1,0,0,0,255,255,255,1,3585.768,encounter v,R,10,103,-2.088,0.246,4,0,0,400,-29.615,-0.175,-17.455,1,4,3,L,눈꽃,175.2,100.309,0.2,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,-37.636,하루（Haru）,-0.369,-17.326,coder_,-18.652,-45.213,Slaris,-12.964,-64.753,Pugeuk,20.662,-49.219,Soleil Luna,11.836,-65.158,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
105,5,1,1,4,0,1,1,0,0,0,255,255,255,2,3601.964,encounter v,R,34,106,33.212,7.908,1,0,64.542,-46.98,-3.249,8.152,-7.095,0,4,3,L,눈꽃,175.2,100.309,0.2,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.159,-36.982,하루（Haru）,0.344,-17.154,coder_,-18.287,-46.306,Slaris,-12.395,-65.422,Pugeuk,21.264,-48.731,Soleil Luna,11.866,-65.163,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
106,5,1,1,4,1,1,1,0,0,0,255,255,255,3,3617.939,encounter v,R,28,140,-1.095,-0.002,2,0,69.396,-77.358,0.769,0,0,1,4,3,L,눈꽃,175.2,100.309,0.2,3,69,3619.078,255,124,31,155,91,93.204,70.928,-0.49,0.07,-0.033,0.078,0,0,0,0.105,-36.787,하루（Haru）,0.024,-17.344,coder_,-17.156,-46.867,Slaris,-12.367,-65.49,Pugeuk,21.241,-48.779,Soleil Luna,11.862,-65.149,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,3625.408,17.899,-9.391,0,0,,0,0,0,0,0,0,0,0,0,3
107,5,1,1,4,1,2,1,0,0,0,255,255,255,4,3643.61,encounter v,R,34,140,-1.141,0.485,2,0,95.33,-83.881,-3.752,0,0,1,4,3,L,눈꽃,175.2,100.309,0.2,3,68,3644.623,201,87,16,141,83,93.146,-85.621,-0.5,0.022,-0.003,0.13,0,0,0,-0.363,-37.025,하루（Haru）,0.07,-17.193,coder_,-18.654,-46.108,Slaris,-11.855,-65.545,Pugeuk,21.398,-48.106,Soleil Luna,12.615,-65.789,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,3649.881,-50.503,-15.103,0,0,,0,0,0,0,0,0,0,0,0,3
108,5,1,1,4,1,2,1,0,0,0,255,255,255,5,3662.91,encounter v,R,10,128,-1.625,-2.012,2,0,0,396.802,-24.067,0,0,1,4,3,L,눈꽃,175.2,100.309,0.2,3,68,3663.95,161,141,55,152,88,-9.071,24.899,0.96,0.101,-0.104,0.153,0,0,0,0.018,-36.971,하루（Haru）,-0.078,-17.269,coder_,-18.696,-47.358,Slaris,-11.932,-65.19,Pugeuk,21.336,-48.493,Soleil Luna,11.854,-65.576,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,3663.749,-0.979,-21.858,3665.353,2,coder_,-14.241,-46.955,0,0,0,0,0,0,0,2
109,5,1,1,4,0,0,2,0,0,0,255,255,255,6,3692.705,encounter v,R,28,140,-1.863,-1.318,2,0,37.467,-99.558,-1.507,0,0,1,5,2,R,인생최패망자,190,90,0.45,3,68,3693.772,119,124,58,142,113,18.088,27.676,0.84,-0.083,-0.156,0.215,0,0,0,-0.152,-36.993,하루（Haru）,0.038,-16.803,coder_,-19.739,-51.175,Slaris,-8.691,-59.957,Pugeuk,21.866,-47.716,Soleil Luna,12.753,-63.284,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,3699.971,-57.881,-90.567,3704.686,5,Soleil Luna,-2.27,-60.299,1,0,0,0,0,0,0,0
110,5,1,1,4,0,0,2,0,1,0,255,6,255,7,3724.539,encounter v,R,27,137,-0.367,0.28,0,0,72.005,-147.38,-22.692,0,0,1,6,7,R,별이__,174.5,95,0.5,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171,-37.338,하루（Haru）,0.047,-17.086,coder_,-17.229,-46.248,Slaris,-10.864,-62.921,Pugeuk,21.159,-46.294,Soleil Luna,9.956,-63.658,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
111,5,1,1,4,0,1,2,0,1,0,255,6,255,8,3737.938,encounter v,R,27,137,-0.52,-0.167,0,0,82.658,-127.816,-17.991,0,0,0,6,7,R,별이__,174.5,95,0.5,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,-37.203,하루（Haru）,0.222,-17.076,coder_,-17.82,-48.351,Slaris,-12.106,-64.53,Pugeuk,21.53,-45.154,Soleil Luna,11.73,-63.74,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
112,5,1,1,4,0,2,2,0,1,0,255,6,255,9,3750.54,encounter v,R,30,134,-1.488,0.571,4,0,-138.068,-97.57,-22.319,0,0,1,6,7,R,별이__,174.5,95,0.5,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039,-37.2,하루（Haru）,-0.022,-17.05,coder_,-18.005,-47.516,Slaris,-12.065,-64.517,Pugeuk,19.602,-43.91,Soleil Luna,11.73,-63.746,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
113,5,0,1,4,0,0,0,0,0,0,255,255,255,0,3879.689,Pring__,R,14,97,-1.285,-0.855,0,0,262.456,400,1.288,0,0,1,5,3,R,Slaris,174.6,95,0.446,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24,-37.776,Sabo_10,-0.059,-16.933,인생최패망자,-19.47,-44.87,별이__,-17.827,-61.253,CAT tourniquet,21.216,-46.523,소솨소솨,13.468,-64.014,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
114,5,0,1,4,0,1,0,0,0,0,255,255,255,1,3896.785,Pring__,R,14,99,-2.007,-1.195,2,0,316.619,355.299,12.374,0,0,1,5,3,R,Slaris,174.6,95,0.446,3,68,3897.883,158,114,83,151,34,8.093,31.211,0.89,-0.11,-0.153,0.264,0,0,0,-0.5,-37.319,Sabo_10,-0.183,-17.016,인생최패망자,-19.025,-45.314,별이__,-17.769,-61.325,CAT tourniquet,21.492,-47.429,소솨소솨,13.569,-64.383,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,3898.457,-4.154,-26.668,3902.214,3,별이__,-13.059,-45.639,1,0,0,0,0,0,0,2
115,5,0,1,4,0,0,0,1,0,0,15,255,255,2,3936.831,Pring__,R,3,116,-2,0.407,4,0,-500,0,19.656,0,0,1,0,0,R,encounter v,190,99.951,0.447,3,68,3938.017,175,147,59,155,129,-7.709,33.826,0.69,-0.072,-0.162,0.453,0,0,0,-0.087,-37.356,Sabo_10,-0.221,-17.186,인생최패망자,-19.372,-44.229,별이__,-16.527,-59.585,CAT tourniquet,20.621,-46.237,소솨소솨,12.216,-62.674,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,3938.033,-5.428,-27.153,3938.992,2,인생최패망자,-16.396,-42.856,0,0,0,0,0,0,0,2
116,5,0,1,4,0,0,2,0,0,0,255,255,255,3,3976.66,Pring__,R,10,103,2.436,1.185,1,0,0,400,-4.996,0.758,-17.21,0,1,1,L,하루（Haru）,190,107,0.5,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.315,-37.79,Sabo_10,0.954,-17.18,인생최패망자,-18.363,-49.028,별이__,-14.338,-61.702,CAT tourniquet,23.228,-49.354,소솨소솨,14.939,-64.231,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
117,5,0,1,4,1,0,2,0,0,0,255,255,255,4,3993.299,Pring__,R,10,104,0.399,0.353,0,0,-75.176,400,5.235,0,0,0,1,1,L,하루（Haru）,190,107,0.5,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.348,-37.618,Sabo_10,0.016,-17.129,인생최패망자,-18.246,-48.969,별이__,-14.337,-61.717,CAT tourniquet,21.48,-46.82,소솨소솨,15.157,-63.229,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
118,5,0,1,4,1,1,2,0,0,0,255,255,255,5,4013.955,Pring__,R,32,129,-0.888,1.125,4,0,182.745,-160.226,8.297,0,0,1,1,1,L,하루（Haru）,190,107,0.5,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.286,-37.927,Sabo_10,0.12,-16.756,인생최패망자,-18.258,-49.164,별이__,-14.361,-61.66,CAT tourniquet,21.433,-46.879,소솨소솨,15.165,-63.218,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
119,5,0,1,4,1,2,2,0,0,0,255,255,255,6,4032.586,Pring__,R,13,105,-1.938,-1.188,2,0,-337.912,353.103,10.841,0,0,1,1,1,L,하루（Haru）,190,107,0.5,3,68,4033.748,122,213,97,143,112,-30,9.772,0.79,0.23,-0.154,0.182,0,0,0,-0.541,-37.286,Sabo_10,-0.159,-17.007,인생최패망자,-18.135,-49.05,별이__,-14.399,-61.717,CAT tourniquet,21.351,-47.191,소솨소솨,15.324,-63.106,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,4039.242,-12.488,-113.202,4044.881,0,Pring__,4.523,-39.093,1,0,0,0,0,0,0,0
120,5,0,1,4,0,0,2,1,0,0,15,255,255,7,4076.98,Pring__,R,14,96,-0.447,-1.078,4,0,322.118,337.298,15.098,0.282,-16.56,1,2,4,R,Pugeuk,190,96.53,0.596,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.825,-38.501,Sabo_10,0.055,-16.768,인생최패망자,-19.637,-40.744,별이__,-17.08,-58.083,CAT tourniquet,21.62,-46.095,소솨소솨,9.671,-63.957,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
121,5,0,1,4,0,1,2,1,0,0,15,255,255,8,4097.294,Pring__,R,14,99,-0.758,-1.033,4,0,349.21,315.353,9.964,0,0,1,2,4,R,Pugeuk,190,96.53,0.596,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.237,-37.902,Sabo_10,0.031,-17.021,인생최패망자,-18.482,-41.697,별이__,-17.75,-58.206,CAT tourniquet,21.803,-47.518,소솨소솨,8.653,-64.094,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
122,5,0,1,4,0,2,2,1,0,0,15,255,255,9,4115.242,Pring__,R,32,129,0.161,0.108,0,0,233.905,-113.806,4.052,0,0,1,2,4,R,Pugeuk,190,96.53,0.596,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.153,-37.558,Sabo_10,0.499,-17.319,인생최패망자,-19.124,-41.732,별이__,-17.948,-58.345,CAT tourniquet,21.693,-47.354,소솨소솨,9.005,-63.721,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
123,6,1,1,4,0,0,0,0,0,0,255,255,255,10,4146.821,encounter v,R,40,90,-9.563,1.687,1,0,33.629,-136.655,9.867,-2.936,-10.157,0,0,4,L,CAT tourniquet,190,94.945,0.357,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112,-38.943,하루（Haru）,-0.329,-15.316,coder_,-15.546,-46.146,Slaris,-7.876,-57.558,Pugeuk,20.936,-44.093,Soleil Luna,8.801,-62.081,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
124,6,1,1,4,1,0,0,0,0,0,255,255,255,11,4168.058,encounter v,R,28,140,-3.988,-0.031,3,0,68.824,-89.349,-0.686,-0.339,-20.622,0,0,4,L,CAT tourniquet,190,94.945,0.357,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102,-37.056,하루（Haru）,-0.315,-17.412,coder_,-15.811,-46.714,Slaris,-12.01,-61.66,Pugeuk,19.724,-46.21,Soleil Luna,12.745,-64.97,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,6
125,6,1,1,4,3,0,0,0,0,0,255,255,255,12,4185.982,encounter v,R,0,0,0,0,0,0,0,0,0,0,0,0,1,5,R,소솨소솨,164.6,95.643,0.5,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
126,6,1,1,4,3,0,0,0,0,0,255,255,255,12,4201.374,encounter v,R,33,105,-8.999,35.774,4,0,109.523,-47.007,-3.917,6.903,27.738,1,1,4,L,CAT tourniquet,190,94.945,0.357,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.157,-39.301,하루（Haru）,0.066,-17.086,coder_,-17.193,-46.302,Slaris,-1.933,-63.92,Pugeuk,19.291,-45.577,Soleil Luna,11.135,-60.651,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
127,6,1,1,4,3,1,0,0,0,0,255,255,255,13,4218.938,encounter v,R,26,109,-14.952,60.864,1,0,70.621,-181.912,-4.331,2.787,43.789,0,1,4,L,CAT tourniquet,190,94.945,0.357,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133,-38.382,하루（Haru）,0.084,-17.174,coder_,-17.209,-45.024,Slaris,-4.383,-63.879,Pugeuk,17.442,-39.765,Soleil Luna,13.604,-63.947,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,5
128,6,1,1,4,0,0,0,1,0,0,4,255,255,14,4241.638,encounter v,R,3,118,0.382,0.428,0,0,-354.91,127.855,-18.388,-0.166,-17.274,0,1,5,R,소솨소솨,164.6,95.643,0.5,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.247,-37.095,하루（Haru）,-0.06,-17.221,coder_,-20.622,-42.509,Slaris,-11.358,-61.493,Pugeuk,19.804,-45.418,Soleil Luna,11.349,-64.978,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
129,6,1,1,4,0,1,0,1,0,0,4,255,255,15,4258.956,encounter v,R,13,114,-2.744,-0.574,1,0,-359.217,347.798,-2.288,-1.013,-17.316,0,1,5,R,소솨소솨,164.6,95.643,0.5,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.101,-37.639,하루（Haru）,-0.728,-17.431,coder_,-19.589,-48.979,Slaris,-7.589,-63.792,Pugeuk,20.097,-43.86,Soleil Luna,8.51,-63.413,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
130,6,1,1,4,1,1,0,0,1,0,255,4,255,16,4278.682,encounter v,R,12,108,2.669,1.883,1,0,0,124.777,-18.766,1.086,-16.998,0,1,5,R,소솨소솨,164.6,95.643,0.5,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.153,-37.447,하루（Haru）,0.492,-16.65,coder_,-17.565,-46.652,Slaris,-12.265,-63,Pugeuk,20.013,-44.406,Soleil Luna,11.301,-63.73,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
