id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,startX,startY,zDist,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,shS,lgS,prepS,impMv,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,hitSpnX,hitSpnY,hitSpnZ,PPosX,PPosY,CName,CPosX,CPosY,1BName,1BPosX,1BPosY,2BName,2BPosX,2BPosY,3BName,3BPosX,3BPosY,SSName,SSPosX,SSPosY,LFName,LFPosX,LFPosY,CFName,CFPosX,CFPosY,RFName,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
81,3,0,3,6,0,0,2,1,0,0,12,255,255,44,2425.119,눈꽃,R,14,111,0.232,-0.937,-0.121,1.78,-36.586,2,0,324.712,380.214,3.621,0,0,1,1,1,L,encounter v,190,95,0.447,3,74,2426.258,156,94,109,72,50,150,81,-15.487,-38.542,0.98,0.017,-0.133,0.017,0,0,0,0.208,-37.129,ゆっち一,0.02,-16.668,CAT tourniquet,-18.92,-49.019,Megu3568,-8.585,-62.552,Apple_Sherbet,25.256,-51.417,coder_,11.088,-64.401,AI,35.7,-81.8,ke ro,1.826,-103.73,Sabo_10,-37.05,-88.185,2426.04,1.48,-21.579,2428.185,4,Apple_Sherbet,21.708,-46.44,0,0,0,0,0,0,0,2
82,4,1,3,6,0,0,0,0,0,0,255,255,255,36,2461.373,인생최패망자,R,26,140,-0.317,-0.646,-0.057,1.53,-36.152,0,0,115.752,-190.37,44.706,0,0,1,5,7,R,ke ro,160,91.661,0.384,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151,-38.086,encounter v,-0.132,-16.942,Yaksok~,-21.917,-48.965,Tamari_,-14.174,-62.578,_이누_,18.058,-50.258,소솨소솨,10.636,-66.807,vovopo 보보포,37.163,-86.819,AI,0,-100.6,-라후이-,-42.37,-86.507,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
83,4,1,3,6,0,1,0,0,0,0,255,255,255,37,2472.973,인생최패망자,R,26,138,-0.028,0.132,-0.04,1.642,-36.212,0,0,149.352,-175.462,42.716,0,0,1,5,7,R,ke ro,160,91.661,0.384,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291,-37.757,encounter v,-0.072,-16.914,Yaksok~,-21.995,-48.718,Tamari_,-14.54,-62.147,_이누_,17.054,-48.27,소솨소솨,11.908,-65.357,vovopo 보보포,37.139,-86.822,AI,0,-100.6,-라후이-,-42.341,-86.997,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
84,4,1,3,6,0,2,0,0,0,0,255,255,255,38,2488.503,인생최패망자,R,10,111,0.963,0.855,0.134,2.029,-36.482,2,0,0,400,17.455,0,0,1,5,7,R,ke ro,160,91.661,0.384,2,74,2489.644,155,78,32,8,63,130,77,-31.098,-16.419,-0.5,0.011,-0.004,0.241,0,0,0,0.147,-37.099,encounter v,-0.042,-17.171,Yaksok~,-22.179,-49.206,Tamari_,-13.569,-63.901,_이누_,18.358,-48.59,소솨소솨,12.144,-65.348,vovopo 보보포,37.154,-86.814,AI,0,-100.6,-라후이-,-42.327,-87.341,2489.373,0.626,-21.27,2492.144,5,소솨소솨,10.475,-57.032,1,0,0,0,0,0,0,2
85,4,1,3,6,0,0,0,1,0,0,7,255,255,39,2604.117,인생최패망자,R,6,103,-0.362,0.128,-0.157,1.798,-36.574,0,0,419.6,0,39.183,0.595,-17.652,1,6,8,L,Sabo_10,184.7,94,0.6,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.062,-37.673,encounter v,0.5,-17.082,Yaksok~,-19.489,-42.911,Tamari_,-12.762,-63.329,_이누_,23.013,-51.574,소솨소솨,15.416,-63.756,vovopo 보보포,47.982,-82.744,AI,0,-100.6,-라후이-,-50.396,-92.204,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
86,4,1,3,6,0,1,0,1,0,0,7,255,255,40,2628.449,인생최패망자,R,14,109,1.98,-0.844,0.047,1.666,-36.379,4,0,367.374,335.483,35.979,0.959,-17.443,1,6,8,L,Sabo_10,184.7,94,0.6,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,-37.687,encounter v,0.869,-17.519,Yaksok~,-19.771,-43.689,Tamari_,-14.085,-62.8,_이누_,23.359,-52.199,소솨소솨,13.87,-64.283,vovopo 보보포,47.456,-83.423,AI,0,-100.6,-라후이-,-48.287,-92.868,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
87,4,1,3,6,0,2,0,1,0,0,7,255,255,41,2648.946,인생최패망자,R,26,136,-0.409,1.755,-0.067,1.751,-36.309,1,0,88.757,-160.888,27.635,0,0,0,6,8,L,Sabo_10,184.7,94,0.6,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,-37.567,encounter v,0.061,-17.528,Yaksok~,-18.983,-42.678,Tamari_,-14.251,-62.915,_이누_,24.677,-51.146,소솨소솨,13.818,-64.381,vovopo 보보포,46.957,-83.907,AI,0,-100.6,-라후이-,-47.197,-93.133,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
88,4,1,3,6,1,2,0,1,0,0,7,255,255,42,2669.625,인생최패망자,R,26,133,-1.636,1.594,-0.167,1.709,-36.298,2,0,50.468,-200,34.279,0,0,1,6,8,L,Sabo_10,184.7,94,0.6,3,73,2670.716,74,81,56,30,50,120,82,49.31,25.249,-0.31,-0.008,-0.021,0.214,0,0,0,-0.349,-37.061,encounter v,-0.014,-17.248,Yaksok~,-17.649,-44.636,Tamari_,-14.525,-62.939,_이누_,24.129,-51.138,소솨소솨,14.573,-63.873,vovopo 보보포,46.945,-83.93,AI,0,-100.6,-라후이-,-53.147,-93.567,0,0,0,2675.595,3,Tamari_,-21.588,-68.34,0,0,0,0,0,0,0,1
89,4,1,3,6,0,0,1,1,0,0,7,255,255,43,2704.902,인생최패망자,R,26,140,-0.64,1.448,-0.069,1.899,-36.336,1,0,28.465,-190.464,27.62,0,0,0,7,0,L,눈꽃,190,90.415,0.496,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148,-37.78,encounter v,0.315,-17.355,Yaksok~,-19.18,-42.771,Tamari_,-11.794,-63.325,_이누_,23.125,-50.272,소솨소솨,15.151,-62.533,vovopo 보보포,48.265,-84.429,AI,0,-100.6,-라후이-,-38.347,-81.968,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
90,4,1,3,6,1,0,1,1,0,0,7,255,255,44,2728.968,인생최패망자,R,27,132,-0.529,0.499,-0.071,1.744,-36.285,2,0,71.977,-123.267,31.863,0,0,1,7,0,L,눈꽃,190,90.415,0.496,3,73,2730.04,54,91,79,58,44,115,77,95.118,73.845,-0.49,0.016,0.008,0.037,0,0,0,-0.249,-37.033,encounter v,0.023,-16.975,Yaksok~,-20.777,-48.284,Tamari_,-13.336,-64.328,_이누_,23.367,-50.35,소솨소솨,14.974,-63.195,vovopo 보보포,49.061,-83.869,AI,0,-100.6,-라후이-,-38.031,-83.211,2735.373,26.325,-11.974,0,0,,0,0,0,0,0,0,0,0,0,3
91,4,1,3,6,1,1,1,0,1,0,255,7,255,45,2755.576,인생최패망자,R,6,108,-1.471,0.577,-0.245,1.873,-36.587,0,0,428.804,0,41.763,0,0,0,7,0,L,눈꽃,190,90.415,0.496,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.41,-37.969,encounter v,0.335,-16.842,Yaksok~,-22.36,-48.029,Tamari_,-13.512,-64.56,_이누_,21.605,-48.745,소솨소솨,12.789,-63.356,vovopo 보보포,49.533,-81.749,AI,0,-100.6,-라후이-,-42.352,-83.749,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
92,4,1,4,6,1,2,1,0,0,0,255,255,255,46,2803.633,인생최패망자,R,26,140,-2.058,0.22,-0.198,1.663,-36.232,4,0,96.638,-200,44.834,0.073,-20.671,1,7,0,L,눈꽃,190,90.415,0.496,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,-37.339,encounter v,0.027,-18.228,Yaksok~,-21.646,-48.257,Tamari_,-11.121,-64.049,_이누_,24.296,-52.163,소솨소솨,17.675,-60.847,vovopo 보보포,48.419,-80.113,AI,0,-100.6,-라후이-,-40.425,-82.577,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
93,4,1,4,6,0,0,2,0,0,0,255,255,255,47,2827.894,인생최패망자,R,26,140,-2.298,-0.245,-0.243,1.586,-36.163,2,0,113.469,-152.588,38.037,0,0,1,0,2,L,CAT tourniquet,190,94.945,0.357,3,58,2828.773,1,9,0,0,16,4,46,-6.84,-6.393,0.6,0.084,-0.064,0,0,0,0,-0.356,-36.907,encounter v,-0.038,-17.064,Yaksok~,-21.984,-47.869,Tamari_,-12.791,-64.56,_이누_,21.336,-47.995,소솨소솨,18.309,-61.279,vovopo 보보포,48.728,-79.878,AI,0,-100.6,-라후이-,-37.524,-84.671,2828.782,0.094,-24.976,2830.165,3,Megu3568,0.124,-35.719,0,0,0,0,0,0,0,2
94,4,0,4,6,0,0,0,0,0,0,255,255,255,45,2883.468,눈꽃,R,13,110,-0.25,0.153,0.098,1.986,-36.512,2,0,-284.508,400,-3.122,0,0,1,2,5,R,소솨소솨,174.8,95.643,0.5,2,44,2884.575,120,64,43,35,69,120,115,-30,-16.023,0.38,-0.035,-0.043,0.11,0,0,0,-0.025,-37.109,ゆっち一,-0.097,-16.574,CAT tourniquet,-21.753,-51.401,Megu3568,-11.803,-61.225,Apple_Sherbet,23.644,-51.956,coder_,13.358,-63.607,AI,35.7,-81.8,ke ro,0.063,-104.299,Sabo_10,-37.442,-82.167,2884.345,0.427,-22.265,2886.213,5,coder_,10.695,-57.943,0,0,0,0,0,0,0,2
95,4,0,4,6,0,0,1,0,0,0,255,255,255,46,2971.122,눈꽃,R,28,140,1.255,1.643,0.114,2.049,-36.649,2,0,5.761,-61.616,5.662,0,0,1,3,8,R,-라후이-,180,95,0.502,2,88,2971.867,158,85,42,24,67,134,87,92.566,-72.424,-0.45,-0.023,-0.022,0.098,0,0,0,0.117,-37.242,ゆっち一,0.008,-16.692,CAT tourniquet,-21.09,-47.909,Megu3568,-11.988,-60.453,Apple_Sherbet,24.5,-51.718,coder_,12.536,-65.429,AI,35.7,-81.8,ke ro,-3.848,-107.89,Sabo_10,-35.348,-86.868,0,0,0,2978.185,0,눈꽃,-13.793,-22.449,0,0,0,0,0,0,0,1
96,4,0,4,6,0,0,2,0,0,0,255,255,255,47,3007.888,눈꽃,R,27,127,0.351,0.121,0.052,1.811,-36.5,2,0,-51.92,-144.446,13.297,0,0,1,4,4,R,_이누_,190.4,90,0.5,2,72,3008.82,137,120,69,20,115,150,99,43.059,34.966,-0.35,-0.041,-0.129,0.158,0,0,0,-0.004,-37.165,ゆっち一,-0.084,-16.632,CAT tourniquet,-20.339,-47.714,Megu3568,-12.412,-62.36,Apple_Sherbet,24.486,-53.107,coder_,13.303,-64.926,AI,35.7,-81.8,ke ro,-0.694,-106.673,Sabo_10,-36.714,-84.74,3013.803,-51.762,-78.365,3018.234,8,Sabo_10,-67.6,-92.602,1,0,0,0,0,0,0,2
97,4,0,4,6,0,0,2,0,1,0,255,9,255,48,3053.967,눈꽃,R,13,109,-2.177,-1.415,-0.055,1.734,-36.558,1,0,-334.362,368.973,1.073,-0.729,-16.724,0,5,2,R,Yaksok~,190,92.369,0.397,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.051,-37.678,ゆっち一,-0.59,-16.611,CAT tourniquet,-20.176,-46.278,Megu3568,-13.514,-63.212,Apple_Sherbet,24.247,-53.179,coder_,7.961,-62.008,AI,35.7,-81.8,ke ro,0.154,-102.655,Sabo_10,-40.364,-86.983,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
98,4,0,4,6,1,0,2,0,1,0,255,9,255,49,3069.192,눈꽃,R,27,140,-1.65,-0.031,-0.155,1.782,-36.561,1,0,3.423,-129.91,16.632,-0.788,-16.443,0,5,2,R,Yaksok~,190,92.369,0.397,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014,-37.313,ゆっち一,-0.268,-16.27,CAT tourniquet,-20.154,-46.244,Megu3568,-13.642,-63.12,Apple_Sherbet,23.582,-51.821,coder_,7.755,-62.848,AI,35.7,-81.8,ke ro,-0.051,-102.692,Sabo_10,-40.077,-86.46,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
99,4,0,4,6,2,0,2,0,1,0,255,9,255,50,3116.306,눈꽃,R,26,126,-0.216,0.148,-0.011,1.81,-36.472,0,0,-23.105,-168.454,4.981,0,0,0,5,2,R,Yaksok~,190,92.369,0.397,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254,-37.475,ゆっち一,-0.052,-16.142,CAT tourniquet,-20.707,-47.369,Megu3568,-12.733,-60.717,Apple_Sherbet,24.137,-51.473,coder_,8.12,-63.351,AI,35.7,-81.8,ke ro,-0.03,-106.068,Sabo_10,-36.889,-80.761,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
100,4,0,4,6,2,1,2,0,1,0,255,9,255,51,3130.968,눈꽃,R,26,140,0.149,0.61,0.02,1.88,-36.505,2,0,-13.361,-200,11.183,0,0,1,5,2,R,Yaksok~,190,92.369,0.397,3,72,3131.73,80,148,112,54,97,127,87,25.308,-0.639,-0.04,-0.137,-0.131,0.078,0,0,0,0.044,-37.054,ゆっち一,-0.067,-16.47,CAT tourniquet,-20.785,-47.293,Megu3568,-12.43,-60.951,Apple_Sherbet,24.125,-51.428,coder_,8.552,-62.272,AI,35.7,-81.8,ke ro,0.219,-105.985,Sabo_10,-38.698,-84.008,0,0,0,3136.449,7,ke ro,-6.924,-92.208,0,0,0,0,0,0,0,1
101,5,1,4,6,0,0,0,0,0,0,255,255,255,48,3182.682,인생최패망자,R,26,138,0.235,0.524,-0.009,1.698,-36.213,0,0,107.361,-200,35.774,0,0,0,1,5,R,coder_,171.1,95,0.448,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261,-38.12,encounter v,-0.015,-16.882,Yaksok~,-20.319,-47.886,Tamari_,-12.447,-63.262,_이누_,18.068,-51.074,소솨소솨,11.921,-64.822,vovopo 보보포,37.029,-86.375,AI,0,-100.6,-라후이-,-45.069,-87.368,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
102,5,1,4,6,0,1,0,0,0,0,255,255,255,49,3194.786,인생최패망자,R,13,111,-2.058,-2.011,-0.033,1.513,-36.342,4,0,-381.012,323.774,6.38,-0.649,-17.729,1,1,5,R,coder_,171.1,95,0.448,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008,-37.71,encounter v,-0.28,-17.466,Yaksok~,-21.288,-47.837,Tamari_,-10.945,-63.714,_이누_,17.902,-49.346,소솨소솨,11.919,-64.796,vovopo 보보포,36.984,-86.567,AI,0,-100.6,-라후이-,-45.043,-87.281,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
103,5,1,4,6,0,2,0,0,0,0,255,255,255,50,3209.708,인생최패망자,R,26,140,-0.845,-1.12,-0.095,1.44,-36.15,2,0,76.885,-200,61.115,0,0,1,1,5,R,coder_,171.1,95,0.448,3,56,3210.647,182,99,46,21,49,139,110,-5.804,-14.123,0.64,-0.17,-0.121,0.131,0,0,0,-0.107,-37.185,encounter v,-0.047,-17.101,Yaksok~,-20.653,-49.027,Tamari_,-11.103,-64.155,_이누_,17.892,-49.334,소솨소솨,12.015,-64.803,vovopo 보보포,39.386,-84.901,AI,0,-100.6,-라후이-,-46.583,-88.272,3210.491,0.894,-23.901,3212.449,5,소솨소솨,10.652,-62.058,0,0,0,0,0,0,0,2
104,5,1,4,6,0,0,1,0,0,0,255,255,255,51,3239.488,인생최패망자,R,13,129,-2.501,-2.735,-0.196,1.003,-36.353,1,0,-241.844,266.889,25.817,-0.623,-17.975,0,2,3,R,Megu3568,174.7,86,0.402,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.142,-37.779,encounter v,-0.243,-17.37,Yaksok~,-21.629,-47.365,Tamari_,-10.521,-65.038,_이누_,22.309,-54.415,소솨소솨,12.759,-65.293,vovopo 보보포,40.57,-86.138,AI,0,-100.6,-라후이-,-47.048,-89.608,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
105,5,1,4,6,1,0,1,0,0,0,255,255,255,52,3254.006,인생최패망자,R,26,140,-0.378,-0.588,-0.065,1.52,-36.139,2,0,141.937,-200,49.559,0,0,1,2,3,R,Megu3568,174.7,86,0.402,3,84,3255.073,168,136,49,15,96,150,115,-22.5,34.829,0.2,0.012,0.031,0.308,0,0,0,0.148,-37.016,encounter v,-0.086,-17.129,Yaksok~,-22.547,-49.703,Tamari_,-11.176,-64.706,_이누_,22.305,-54.408,소솨소솨,12.786,-65.32,vovopo 보보포,40.539,-86.133,AI,0,-100.6,-라후이-,-47.013,-89.698,3254.755,-0.777,-19.494,3256.241,2,Yaksok~,-20.129,-47.107,0,0,0,0,0,0,0,2
106,5,1,4,6,0,0,2,0,0,0,255,255,255,53,3278.218,인생최패망자,R,13,113,-2.724,-1.929,-0.093,1.45,-36.312,4,0,-390.434,312.348,6.872,0,0,1,3,1,R,ゆっち一,190,95.602,0.334,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,-37.793,encounter v,-0.126,-17.028,Yaksok~,-22.579,-49.819,Tamari_,-12.144,-64.063,_이누_,21.101,-53.142,소솨소솨,12.164,-64.077,vovopo 보보포,42.96,-84.316,AI,0,-100.6,-라후이-,-46.344,-87.514,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
107,5,1,4,6,0,1,2,0,0,0,255,255,255,54,3291.26,인생최패망자,R,32,140,-0.474,1.505,-0.1,1.942,-36.258,1,0,153.325,-104.769,20.312,0,0,0,3,1,R,ゆっち一,190,95.602,0.334,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.054,-37.891,encounter v,-0.024,-16.522,Yaksok~,-23.158,-49.723,Tamari_,-12.969,-63.946,_이누_,20.528,-53.038,소솨소솨,12.107,-64.117,vovopo 보보포,42.627,-86.948,AI,0,-100.6,-라후이-,-42.54,-87.222,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
108,5,1,4,6,1,1,2,0,0,0,255,255,255,55,3303.255,인생최패망자,R,26,140,0.52,-0.338,0.011,1.55,-36.218,2,0,145.934,-200,44.223,0,0,1,3,1,R,ゆっち一,190,95.602,0.334,3,72,3304.34,144,92,43,18,48,134,128,-15.951,29.605,0.47,-0.094,-0.109,0.2,0,0,0,-0.066,-37.459,encounter v,-0.067,-17.073,Yaksok~,-23.165,-49.763,Tamari_,-13.967,-64.539,_이누_,20.527,-53.037,소솨소솨,12.056,-64.108,vovopo 보보포,42.641,-86.943,AI,0,-100.6,-라후이-,-42.537,-87.225,3304.053,-1.301,-21.659,3306.942,8,-라후이-,-36.153,-83.771,0,0,0,0,0,0,0,2
109,5,0,4,6,0,0,0,0,0,0,255,255,255,52,3478.237,Apple_Sherbet,R,26,140,0.338,-0.838,0.301,1.641,-36.422,0,0,157.065,-200,35.655,-0.012,-17.273,0,6,6,L,vovopo 보보포,160,94,0.549,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,-37.544,ゆっち一,0.048,-16.941,CAT tourniquet,-20.2,-46.884,Megu3568,-11.041,-61.519,눈꽃,18.416,-44.437,coder_,13.155,-65.193,AI,35.7,-81.8,ke ro,-1.537,-99.858,Sabo_10,-36.804,-84.694,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
110,5,0,4,6,0,1,0,0,0,0,255,255,255,53,3492.224,Apple_Sherbet,R,26,140,0.994,-0.03,0.342,1.752,-36.411,0,0,197.315,-200,26.835,0,0,1,6,6,L,vovopo 보보포,160,94,0.549,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308,-37.574,ゆっち一,0.064,-16.466,CAT tourniquet,-20.196,-46.912,Megu3568,-11.06,-61.449,눈꽃,18.406,-44.365,coder_,13.135,-65.285,AI,35.7,-81.8,ke ro,-0.832,-100.422,Sabo_10,-36.337,-84.438,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
111,5,0,4,6,0,2,0,0,0,0,255,255,255,54,3508.736,Apple_Sherbet,R,14,107,3.165,-2.384,0.506,1.554,-36.55,4,0,379.786,312.348,18.83,0.648,-19.577,1,6,6,L,vovopo 보보포,160,94,0.549,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286,-37.353,ゆっち一,0.445,-16.303,CAT tourniquet,-20.174,-46.795,Megu3568,-11.037,-61.407,눈꽃,18.126,-44.549,coder_,13.039,-65.337,AI,35.7,-81.8,ke ro,-1.111,-101.32,Sabo_10,-36.449,-84.98,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
112,5,0,4,6,0,0,1,0,0,0,255,255,255,55,3536.645,Apple_Sherbet,R,14,110,-0.181,-0.223,0.173,1.764,-36.391,2,0,332.433,373.481,-46.729,0,0,1,7,5,R,인생최패망자,190,90,0.45,2,71,3537.82,255,28,71,84,74,117,78,-51.669,55.395,-0.52,-0.075,-0.001,0.027,0,0,0,0.157,-37.046,ゆっち一,0.196,-16.279,CAT tourniquet,-19.524,-47.954,Megu3568,-12.196,-61.517,눈꽃,17.197,-44.802,coder_,12.159,-64.822,AI,35.7,-81.8,ke ro,-2.603,-105.04,Sabo_10,-35.328,-82.212,3537.484,-1.219,-20.681,0,0,,0,0,0,0,0,0,0,0,0,3
113,5,0,4,6,0,1,1,0,0,0,255,255,255,56,3557.087,Apple_Sherbet,R,13,126,-2.277,-1.545,0.255,1.579,-36.343,1,0,-371.065,335.128,55.942,-0.989,-16.72,0,7,5,R,인생최패망자,190,90,0.45,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288,-37.405,ゆっち一,-0.642,-16.824,CAT tourniquet,-20.565,-48.709,Megu3568,-14.072,-63.162,눈꽃,18.538,-45.477,coder_,14.111,-64.705,AI,35.7,-81.8,ke ro,-3.762,-104.211,Sabo_10,-38.023,-81.244,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
114,5,0,4,6,1,1,1,0,0,0,255,255,255,57,3573.037,Apple_Sherbet,R,32,140,-1.187,0.284,0.143,1.812,-36.4,2,0,250,-200,45.385,0,0,1,7,5,R,인생최패망자,190,90,0.45,2,71,3574.044,191,128,87,39,67,150,110,100.581,-75.635,0.07,0.001,-0.047,0.064,0,0,0,-0.01,-36.994,ゆっち一,-0.277,-16.336,CAT tourniquet,-20.996,-48.451,Megu3568,-14.155,-63.073,눈꽃,18.523,-45.508,coder_,13.594,-65.004,AI,35.7,-81.8,ke ro,-3.323,-104.321,Sabo_10,-37.631,-84.106,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,3
115,5,0,4,6,1,2,1,0,0,0,255,255,255,58,3591.697,Apple_Sherbet,R,10,125,-0.111,-1.686,0.308,1.615,-36.39,4,0,0,400,46.22,-0.053,-18.846,1,7,5,R,인생최패망자,190,90,0.45,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293,-37.548,ゆっち一,-0.15,-16.224,CAT tourniquet,-20.575,-46.356,Megu3568,-14.099,-63.19,눈꽃,18.318,-45.533,coder_,13.278,-65.076,AI,35.7,-81.8,ke ro,-0.979,-105.661,Sabo_10,-38.542,-81.74,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
116,5,0,4,6,0,0,2,0,0,0,255,255,255,59,3622.193,Apple_Sherbet,R,0,140,-1.812,-1.521,0.123,1.452,-36.232,1,0,0,0,0,0,0,0,0,3,R,Tamari_,169.5,86,0.23,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185,-37.182,ゆっち一,-0.202,-16.306,CAT tourniquet,-21.079,-48.86,Megu3568,-14.104,-63.106,눈꽃,17.852,-45.768,coder_,12.482,-64.876,AI,35.7,-81.8,ke ro,2.207,-108.83,Sabo_10,-31.889,-80.89,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
117,5,0,4,6,1,1,2,0,0,0,255,255,255,60,3639.256,Apple_Sherbet,R,0,124,-0.149,-0.109,0.278,1.665,-36.292,2,0,0,0,0,0,0,1,0,3,R,Tamari_,169.5,86,0.23,2,71,3640.279,155,80,33,22,93,131,84,28.814,0.458,-0.32,-0.037,-0.082,0.047,0,0,0,0.121,-36.909,ゆっち一,-0.03,-16.552,CAT tourniquet,-20.662,-48.162,Megu3568,-14.204,-63.059,눈꽃,17.865,-45.795,coder_,12.767,-65.526,AI,35.7,-81.8,ke ro,-0.223,-110.336,Sabo_10,-33.999,-81.879,0,0,0,3644.866,7,ke ro,-0.97,-89.463,0,0,0,0,0,0,0,1
118,6,1,4,6,0,0,0,0,0,0,255,255,255,56,3681.505,소솨소솨,R,0,135,-2.509,0.472,0.042,1.761,-36.981,1,0,0,0,0,0,0,0,4,0,R,Apple_Sherbet,190,89.641,0.297,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.171,-38.136,encounter v,-0.145,-16.825,Yaksok~,-20.826,-48.664,Tamari_,-9.723,-64.439,_이누_,19.481,-52.131,인생최패망자,12.426,-64.225,vovopo 보보포,36.881,-86.516,AI,0,-100.6,-라후이-,-40.33,-88.016,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
119,6,1,4,6,1,0,0,0,0,0,255,255,255,57,3693.505,소솨소솨,R,0,140,-1.89,-0.068,0.001,1.654,-36.827,1,0,0,0,0,0,0,0,4,0,R,Apple_Sherbet,190,89.641,0.297,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.066,-37.908,encounter v,-0.034,-16.889,Yaksok~,-21.281,-50.012,Tamari_,-12.622,-64.389,_이누_,21.032,-51.44,인생최패망자,12.416,-64.217,vovopo 보보포,36.888,-86.522,AI,0,-100.6,-라후이-,-41.725,-89.786,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
120,6,1,4,6,2,0,0,0,0,0,255,255,255,58,3705.075,소솨소솨,R,10,101,0.476,-0.393,0.096,1.703,-36.829,0,0,-23.022,400,-4.882,0,0,1,4,0,R,Apple_Sherbet,190,89.641,0.297,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,-38.19,encounter v,-0.033,-16.926,Yaksok~,-21.372,-49.999,Tamari_,-12.689,-63.675,_이누_,21.034,-51.442,인생최패망자,11.563,-63.633,vovopo 보보포,37.593,-85.825,AI,0,-100.6,-라후이-,-41.893,-89.931,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
