id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,zDist,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,rotL,shS,lgS,prepS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,buntGrip,handDist,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
75,3,1,8,0,0,0,2,1,0,0,0,255,255,53,1980.953,"encounter v",R,27,89,140,1.698,0.726,0.135,1.846,-36.646,4,0,78.755,-112.829,-4.039,0,0,1,0,8,R,"양_뭉이",190,95,0.5,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138,-37.34,0,"Pring__",0.018,-16.941,111,"신과함께1",-19.665,-41.544,0,"Pizzallaris",-13.101,-62.173,0,"Ayu_Yua",24.591,-50.063,0,"Multeinn",10.732,-64.582,0,"甲斐野柊太",44.389,-102.204,0,"それいゆ るな",-0.098,-110.075,0,"눈꽃",-38.829,-84.629,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
76,3,1,8,0,0,1,2,1,0,0,0,255,255,54,1995.41,"encounter v",R,34,82,134,4.03,1.575,0.313,2.037,-36.987,3,0,93.013,-85.119,-0.468,-0.093,-20.206,0,0,8,R,"양_뭉이",190,95,0.5,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,-37.228,0,"Pring__",-0.171,-18.695,0,"신과함께1",-19.577,-42.569,0,"Pizzallaris",-11.635,-60.004,0,"Ayu_Yua",24.618,-50.049,0,"Multeinn",9.728,-64.279,0,"甲斐野柊太",44.403,-102.185,0,"それいゆ るな",-0.091,-110.053,0,"눈꽃",-38.707,-84.676,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,6
77,3,1,8,0,2,1,2,1,0,0,0,255,255,55,2017.83,"encounter v",R,26,95,140,-0.846,-0.516,-0.107,1.586,-36.529,0,0,99.069,-190.215,2.805,0,0,0,0,8,R,"양_뭉이",190,95,0.5,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.035,-37.446,0,"Pring__",-0.055,-16.777,111,"신과함께1",-19.491,-41.29,0,"Pizzallaris",-12.322,-60.787,0,"Ayu_Yua",24.584,-50.061,0,"Multeinn",8.852,-63.446,0,"甲斐野柊太",44.373,-102.156,0,"それいゆ るな",-0.109,-110.076,0,"눈꽃",-38.743,-84.649,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
78,3,1,8,0,2,2,2,1,0,0,0,255,255,56,2029.559,"encounter v",R,0,42,103,2.3,1.095,0.228,1.98,-36.653,3,0,0,0,-2.523,0.489,-20.771,0,0,8,R,"양_뭉이",190,95,0.5,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14,-37.12,0,"Pring__",0.035,-18.488,0,"신과함께1",-19.03,-44.54,0,"Pizzallaris",-12.381,-61.016,0,"Ayu_Yua",24.518,-49.978,0,"Multeinn",6.585,-62.277,0,"甲斐野柊太",44.541,-102.09,0,"それいゆ るな",-0.105,-110.069,0,"눈꽃",-38.727,-84.649,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,6
79,3,1,8,0,0,0,2,1,1,0,8,0,255,57,2056.568,"encounter v",R,28,75,127,2.522,1.714,0.31,2.036,-36.738,2,0,71.756,-99.194,0.969,0,0,1,1,4,R,"소솨소솨",190,80,0.2,2,68,2057.443,224,5,107,89,21,150,89,49.089,14.633,-0.86,0.037,-0.066,0,0.474,0.121,-37.105,0,"Pring__",0.017,-16.964,0,"신과함께1",-19.192,-44.182,0,"Pizzallaris",-13.188,-61.551,0,"Ayu_Yua",24.555,-50.043,0,"Multeinn",11.109,-63.878,0,"甲斐野柊太",41.409,-96.425,0,"それいゆ るな",-0.107,-110.085,0,"눈꽃",-40.761,-88.026,97,2061.769,-20.442,-79.112,2062.091,8,"눈꽃",-19.872,-77.553,0,0,0,0,0,0,0,1
80,3,0,8,0,0,0,0,0,0,0,255,255,255,20,2099.221,"인생최패망자",R,26,84,137,0.661,-0.8,0.438,1.971,-36.493,0,0,4.954,-175.566,0,0,0,1,6,5,R,"Multeinn",160,80,0.2,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128,-37.283,0,"Pugeuk",-0.016,-17.263,0,"아침땅_",-21.057,-47.125,0,"HANA_ARASHI",-14.462,-62.903,0,"소솨소솨",17.728,-43.351,0,"하루（Haru）",11.014,-63.973,0,"アリアル",60.164,-98.244,0,"ke ro",0.449,-105.523,0,"양_뭉이",-50.678,-89.559,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
81,3,0,8,0,0,1,0,0,0,0,255,255,255,21,2111.588,"인생최패망자",R,10,73,103,1.275,-2.053,0.559,1.964,-36.602,2,0,-5.623,400,0,0,0,1,6,5,R,"Multeinn",160,80,0.2,2,68,2112.579,222,3,31,31,83,115,61,-30,5.758,0.99,-0.044,-0.133,0,0.374,0.113,-36.951,99,"Pugeuk",-0.036,-16.989,0,"아침땅_",-21.075,-47,73,"HANA_ARASHI",-14.137,-63.039,0,"소솨소솨",17.448,-44.498,0,"하루（Haru）",11.168,-64.548,0,"アリアル",60.256,-98.114,0,"ke ro",0.171,-105.602,0,"양_뭉이",-52.17,-91.191,0,2111.602,0.191,-22.241,2112.935,0,"인생최패망자",-0.99,-34.293,0,0,0,0,0,0,0,2
82,3,0,8,0,0,0,1,0,0,0,255,255,255,22,2132.552,"인생최패망자",R,27,85,138,0.495,0.553,0.433,2.111,-36.518,1,0,-68.381,-134.934,0,0,0,0,7,6,R,"甲斐野柊太",175.2,80,0.2,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306,-37.669,0,"Pugeuk",-0.043,-17.046,0,"아침땅_",-21.003,-46.632,0,"HANA_ARASHI",-12.386,-55.976,0,"소솨소솨",17.019,-47.191,0,"하루（Haru）",9.502,-61.776,0,"アリアル",54.898,-96.887,0,"ke ro",0.211,-107.175,0,"양_뭉이",-50.098,-91.61,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
83,3,0,8,0,0,1,1,0,0,0,255,255,255,23,2179.758,"인생최패망자",R,10,67,99,1.056,-1.519,0.477,2.103,-36.695,4,0,0,400,0,0.068,-17.22,1,7,6,R,"甲斐野柊太",175.2,80,0.2,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,-37.399,0,"Pugeuk",0.054,-17.087,105,"아침땅_",-21.034,-46.612,0,"HANA_ARASHI",-11.261,-56.033,0,"소솨소솨",18.305,-47.402,0,"하루（Haru）",12.447,-65.07,0,"アリアル",57.368,-94.915,0,"ke ro",-1.403,-106.809,0,"양_뭉이",-54.897,-90.966,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
84,3,0,8,0,0,2,1,0,0,0,255,255,255,24,2193.486,"인생최패망자",R,27,81,132,1.898,1.131,0.556,2.217,-36.689,2,0,72.519,-116.392,0,0,0,1,7,6,R,"甲斐野柊太",175.2,80,0.2,3,28,2194.617,255,14,146,14,31,150,84,-4.736,37.506,-0.9,-0.014,-0.023,0,0.181,0.275,-37.084,0,"Pugeuk",0.032,-17.133,0,"아침땅_",-21.002,-46.617,88,"HANA_ARASHI",-11.293,-59.176,0,"소솨소솨",18.856,-48.067,0,"하루（Haru）",12.494,-64.908,0,"アリアル",57.291,-95.421,0,"ke ro",-0.962,-106.801,0,"양_뭉이",-53.848,-91.929,0,2194.08,-6.796,-26.849,2195.602,2,"아침땅_",-19.514,-42.606,0,0,0,0,0,0,0,2
85,3,0,8,0,0,0,2,0,0,0,255,255,255,25,2213.027,"인생최패망자",R,26,80,131,-0.925,0.321,0.293,2.146,-36.506,2,0,-6.153,-161.014,0,0,0,1,8,1,L,"encounter v",190,95.153,0.497,3,67,2214.151,185,21,101,106,15,150,129,30.621,-15.816,0.25,0.027,-0.065,0,0.642,0.058,-36.953,0,"Pugeuk",-0.049,-17.118,0,"아침땅_",-20.044,-48.686,0,"HANA_ARASHI",-11.127,-63.083,0,"소솨소솨",19.769,-48.388,0,"하루（Haru）",14.008,-64.1,0,"アリアル",53.4,-90.358,0,"ke ro",2.099,-104.301,0,"양_뭉이",-53.137,-90.545,0,2219.48,24.073,-137.951,0,0,"",0,0,0,0,0,0,0,0,0,4
86,3,0,8,1,0,0,2,0,0,0,255,255,255,26,2245.005,"인생최패망자",R,26,81,133,1.902,0.287,0.524,2.143,-36.598,1,0,96.576,-152.308,0,0,0,0,8,4,R,"Ayu_Yua",190,88.98,0.483,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.545,-37.358,0,"Pugeuk",0.05,-17.066,0,"아침땅_",-21.102,-46.534,0,"HANA_ARASHI",-12.54,-64.269,0,"소솨소솨",18.199,-46.738,0,"하루（Haru）",12.114,-63.817,0,"アリアル",56.101,-94.624,0,"ke ro",1.545,-98.242,0,"양_뭉이",-56.553,-97.463,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
87,3,0,8,1,1,0,2,0,0,0,255,255,255,27,2254.68,"인생최패망자",R,28,87,140,-0.964,-1.256,0.292,1.862,-36.306,1,0,-15.475,-99.422,0,-0.241,-17.355,0,8,4,R,"Ayu_Yua",190,88.98,0.483,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395,-37.316,0,"Pugeuk",0.007,-17.048,0,"아침땅_",-21.076,-46.666,0,"HANA_ARASHI",-9.724,-51.931,0,"소솨소솨",19.453,-46.991,0,"하루（Haru）",11.838,-64.203,0,"アリアル",57.282,-96.762,0,"ke ro",0.505,-96.996,0,"양_뭉이",-53.703,-98.706,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
88,3,0,8,1,0,0,2,0,0,0,255,255,255,28,2281.311,"인생최패망자",R,26,91,140,-1.632,0.124,0.236,2.113,-36.446,1,0,-35.87,-159.761,0,-0.473,-17.731,0,0,2,L,"신과함께1",190,95.322,0.2,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299,-37.441,0,"Pugeuk",-0.165,-17.139,0,"아침땅_",-19.639,-48.555,0,"HANA_ARASHI",-12.349,-62.24,0,"소솨소솨",19.602,-48.549,0,"하루（Haru）",13.146,-64.107,0,"アリアル",57.627,-96.807,0,"ke ro",1.451,-103.62,0,"양_뭉이",-52.844,-95.825,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
89,3,0,8,1,1,0,2,0,0,0,255,255,255,29,2292.7,"인생최패망자",R,27,86,140,-0.223,0.427,0.343,2.179,-36.539,2,0,46.37,-127.811,0,0,0,1,0,2,L,"신과함께1",190,95.322,0.2,2,67,2293.694,206,8,142,79,43,150,130,-10.912,-43.631,0.52,-0.03,-0.024,0,0.155,0.24,-36.843,0,"Pugeuk",-0.024,-16.965,0,"아침땅_",-19.564,-48.619,0,"HANA_ARASHI",-12.792,-63.132,0,"소솨소솨",19.502,-48.402,0,"하루（Haru）",12.592,-64.467,0,"アリアル",56.934,-94.86,0,"ke ro",2.58,-104.18,0,"양_뭉이",-51.313,-95.838,0,2292.891,5.024,-23.877,0,0,"",0,0,0,0,0,0,0,0,0,3
90,3,0,8,1,1,1,2,0,0,0,255,255,255,30,2309.026,"인생최패망자",R,26,86,140,-1.823,-0.241,0.211,2.033,-36.358,2,0,-11.625,-200,0,0,0,1,0,2,L,"신과함께1",190,95.322,0.2,2,67,2309.95,230,15,168,89,0,150,128,-30,-14.128,0.7,0.032,-0.028,0,0.232,0.101,-36.87,0,"Pugeuk",-0.022,-17.01,0,"아침땅_",-20.158,-48.569,0,"HANA_ARASHI",-13.848,-63.993,91,"소솨소솨",19.07,-45.435,0,"하루（Haru）",13.927,-64.827,0,"アリアル",59.12,-93.351,0,"ke ro",1.137,-110.027,88,"양_뭉이",-56.931,-94.885,0,2308.935,-0.228,-18.575,2316.302,7,"ke ro",18.187,-126.972,1,0,0,0,0,0,0,2
91,3,0,8,1,0,0,2,0,1,0,255,12,255,31,2342.116,"인생최패망자",R,26,83,136,0.9,0.202,0.453,2.127,-36.564,0,0,27.495,-156.631,0,0,0,1,1,4,R,"Ayu_Yua",190,88.98,0.483,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372,-37.462,0,"Pugeuk",-0.053,-17.045,120,"아침땅_",-20.923,-46.745,0,"HANA_ARASHI",-12.319,-63.754,0,"소솨소솨",18.073,-46.662,0,"하루（Haru）",11.152,-63.058,0,"アリアル",60.654,-93.986,0,"ke ro",1.388,-109.657,0,"양_뭉이",-51.922,-96.392,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
92,3,0,8,1,0,1,2,0,1,0,255,12,255,32,2357.042,"인생최패망자",R,26,83,135,8.835,-0.849,0.496,2.145,-36.572,2,0,14.43,-154.315,0,0,0,1,1,4,R,"Ayu_Yua",190,88.98,0.483,2,67,2358.186,164,9,85,83,31,150,97,0.85,36.078,-0.5,-0.021,0.045,0,0.233,0.236,-36.728,0,"Pugeuk",-0.005,-17.03,0,"아침땅_",-20.914,-46.745,0,"HANA_ARASHI",-13.584,-63.858,0,"소솨소솨",18.149,-46.785,0,"하루（Haru）",11.281,-61.968,0,"アリアル",61.322,-95.061,0,"ke ro",0.815,-108.599,0,"양_뭉이",-51.454,-97.335,0,2357.98,-12.436,-35.715,2358.891,2,"아침땅_",-19.451,-44.388,0,0,0,0,0,0,0,2
93,4,1,8,1,0,0,0,0,0,0,255,255,255,58,2438.21,"Pring__",R,13,77,104,0.039,-0.691,0.239,1.484,-36.382,0,0,-356.458,328.411,23.186,0,0,1,2,7,R,"ke ro",166.4,83.267,0.345,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134,-37.558,0,"encounter v",-0.033,-17.82,0,"신과함께1",-20.038,-43.627,0,"甲斐野柊太",-13.37,-64.592,0,"Ayu_Yua",23.658,-48.705,0,"Multeinn",13.611,-63.511,0,"Pizzallaris",41.517,-91.153,0,"それいゆ るな",0.246,-111.153,0,"눈꽃",-36.861,-86.408,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
94,4,1,8,1,0,1,0,0,0,0,255,255,255,59,2450.512,"Pring__",R,10,73,103,-1.248,-0.8,-0.133,1.508,-36.31,0,0,-45.221,400,25.533,-0.276,-17.078,1,2,7,R,"ke ro",166.4,83.267,0.345,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.361,-37.813,0,"encounter v",-0.085,-17.904,0,"신과함께1",-20.007,-43.633,0,"甲斐野柊太",-13.379,-64.684,0,"Ayu_Yua",23.995,-49.684,0,"Multeinn",11.262,-61.388,0,"Pizzallaris",41.501,-91.177,0,"それいゆ るな",0.056,-111.082,0,"눈꽃",-36.861,-86.39,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
95,4,1,8,1,0,2,0,0,0,0,255,255,255,60,2462.691,"Pring__",R,3,74,102,-0.928,-0.841,0.174,1.251,-36.287,0,0,-463.577,8.027,1.305,0,0,0,2,7,R,"ke ro",166.4,83.267,0.345,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.159,-37.988,0,"encounter v",-0.161,-17.96,0,"신과함께1",-20.192,-42.528,0,"甲斐野柊太",-13.362,-64.703,0,"Ayu_Yua",23.954,-49.705,0,"Multeinn",14.478,-63.579,0,"Pizzallaris",41.466,-90.904,0,"それいゆ るな",0.059,-111.117,0,"눈꽃",-36.86,-86.397,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
96,4,1,8,1,0,0,1,0,0,0,255,255,255,61,2487.902,"Pring__",R,14,70,99,-0.071,-1.174,-0.213,1.377,-36.179,4,0,349.968,314.314,0,0,0,1,3,5,L,"하루（Haru）",170,80,0.549,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.304,-37.773,0,"encounter v",-0.033,-17.809,0,"신과함께1",-19.614,-43.829,0,"甲斐野柊太",-12.462,-65.19,0,"Ayu_Yua",23.354,-49.139,0,"Multeinn",14.522,-63.784,0,"Pizzallaris",41.336,-90.665,0,"それいゆ るな",0.07,-111.134,0,"눈꽃",-37.042,-86.48,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
97,4,1,8,1,0,1,1,0,0,0,255,255,255,62,2503.657,"Pring__",R,14,70,99,0.495,-1.777,-0.126,1.251,-36.256,2,0,328.929,341.214,0,0,0,1,3,5,L,"하루（Haru）",170,80,0.549,2,67,2504.867,221,8,76,74,59,150,72,-30,-40.947,0.97,0.09,-0.024,0,0.212,-0.252,-37.39,0,"encounter v",0.013,-18.058,0,"신과함께1",-19.747,-43.67,85,"甲斐野柊太",-12.456,-65.164,0,"Ayu_Yua",23.373,-49.186,101,"Multeinn",13.272,-63.912,0,"Pizzallaris",41.366,-90.67,0,"それいゆ るな",0.066,-111.141,0,"눈꽃",-37.049,-86.466,0,2503.935,0.678,-22.06,2506.335,4,"Ayu_Yua",21.3,-45.061,1,0,0,0,0,0,0,2
98,4,1,8,1,0,0,1,1,0,0,5,255,255,63,2533.539,"Pring__",R,32,82,134,1.435,-0.231,-0.233,1.313,-36.229,2,0,250,-190.101,0,0,0,1,4,1,R,"Pugeuk",190,86.173,0.45,3,67,2534.705,255,12,142,99,56,150,69,20.946,3.695,0.99,0.008,-0.048,0,0.834,-0.255,-37.351,0,"encounter v",-0.219,-17.898,0,"신과함께1",-19.344,-42.684,84,"甲斐野柊太",-9.687,-55.295,97,"Ayu_Yua",24.363,-49.822,0,"Multeinn",7.937,-64.571,0,"Pizzallaris",40.68,-87.304,0,"それいゆ るな",0.058,-111.145,0,"눈꽃",-41.409,-94.445,0,0,0,0,2537.046,3,"甲斐野柊太",-5.375,-61.075,0,0,0,0,0,0,0,1
99,4,1,8,1,0,0,2,1,0,0,5,255,255,64,2566.525,"Pring__",R,32,67,122,3.28,1.169,0.129,1.547,-36.677,4,0,204.767,-63.938,0,-0.134,-20.654,1,5,3,R,"HANA_ARASHI",169.5,86,0.254,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.093,-37.456,0,"encounter v",-0.484,-19.86,0,"신과함께1",-19.857,-42.22,0,"甲斐野柊太",-13.093,-64.722,0,"Ayu_Yua",24.529,-50.215,0,"Multeinn",10.696,-63.832,0,"Pizzallaris",41.025,-85.245,0,"それいゆ るな",-1.117,-108.486,0,"눈꽃",-36.151,-87.296,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
100,4,1,8,1,0,1,2,1,0,0,5,255,255,65,2592.56,"Pring__",R,32,76,128,0.406,-0.368,-0.028,1.359,-36.366,0,0,250,-112.959,0,0,0,1,5,3,R,"HANA_ARASHI",169.5,86,0.254,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,-37.463,0,"encounter v",-0.545,-19.101,120,"신과함께1",-19.779,-40.539,0,"甲斐野柊太",-12.49,-64.865,0,"Ayu_Yua",23.862,-49.586,0,"Multeinn",11.135,-63.592,0,"Pizzallaris",40.549,-85.764,0,"それいゆ るな",0.425,-113.296,0,"눈꽃",-36.591,-87.014,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
101,4,1,8,1,0,2,2,1,0,0,5,255,255,66,2608.169,"Pring__",R,14,56,88,-0.592,-0.443,-0.286,1.598,-36.262,2,0,295.915,336.42,0,0,0,1,5,3,R,"HANA_ARASHI",169.5,86,0.254,3,67,2609.409,134,10,93,93,82,144,126,-10.366,-6.551,0.38,-0.027,0,0,0.45,-0.201,-36.997,0,"encounter v",-0.1,-17.887,0,"신과함께1",-19.4,-41.092,0,"甲斐野柊太",-12.605,-64.309,107,"Ayu_Yua",23.942,-49.662,0,"Multeinn",9.812,-64.961,51,"Pizzallaris",40.891,-85.817,0,"それいゆ るな",0.42,-113.369,0,"눈꽃",-36.606,-87.015,0,2608.48,0.322,-24.328,2610.246,5,"Multeinn",5.054,-64.153,1,8,0,0,0,0,0,2
102,4,0,8,1,0,0,0,0,0,0,255,255,255,33,2647.343,"인생최패망자",R,27,82,134,1.118,1.12,0.543,2.274,-36.753,0,0,112.576,-147.449,0,0,0,0,2,7,R,"それいゆ るな",160,92.045,0.46,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199,-37.292,0,"Pugeuk",0.04,-16.974,0,"아침땅_",-21.67,-47.239,0,"HANA_ARASHI",-15.922,-61.641,0,"소솨소솨",19.431,-49.803,0,"하루（Haru）",11.014,-64.989,0,"アリアル",57.402,-96.222,0,"ke ro",0.975,-110.006,0,"양_뭉이",-51.059,-93.764,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
103,4,0,8,1,0,1,0,0,0,0,255,255,255,34,2661.371,"인생최패망자",R,26,93,140,2.03,-2.97,0.497,1.786,-36.395,2,0,107.268,-154.212,0,0,0,1,2,7,R,"それいゆ るな",160,92.045,0.46,2,67,2662.489,246,13,68,82,45,147,94,-52.616,27.16,-0.03,0.019,0.033,0,0.185,0.413,-36.906,113,"Pugeuk",-0.003,-16.946,0,"아침땅_",-21.639,-47.248,85,"HANA_ARASHI",-16.139,-61.714,0,"소솨소솨",19.443,-48.292,0,"하루（Haru）",10.909,-64.675,0,"アリアル",57.762,-96.684,0,"ke ro",0.985,-110.008,0,"양_뭉이",-50.72,-93.231,0,2661.513,0.231,-20.091,2663.291,0,"인생최패망자",-2.729,-34.484,0,0,0,0,0,0,0,2
104,4,0,8,1,0,0,1,0,0,0,255,255,255,35,2683.814,"인생최패망자",R,10,62,95,-0.462,-2.101,0.355,2.034,-36.669,4,0,0,400,0,-0.099,-17.58,1,3,8,L,"눈꽃",162.8,89.906,0.496,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226,-37.248,0,"Pugeuk",-0.063,-17.025,0,"아침땅_",-19.767,-48.157,0,"HANA_ARASHI",-13.243,-63.32,0,"소솨소솨",18.887,-46.282,0,"하루（Haru）",11.752,-64.309,0,"アリアル",51.33,-91.375,0,"ke ro",-0.088,-102.516,0,"양_뭉이",-51.169,-92.184,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
105,4,0,8,1,0,1,1,0,0,0,255,255,255,36,2695.855,"인생최패망자",R,27,83,135,-2.087,-0.203,0.201,2.063,-36.426,2,0,-61.389,-133.928,0,0,0,1,3,8,L,"눈꽃",162.8,89.906,0.496,3,67,2697.003,255,6,86,94,16,150,79,64.101,29.127,-0.91,0.001,-0.015,0,0.349,-0.05,-36.997,0,"Pugeuk",-0.068,-16.811,0,"아침땅_",-19.686,-48.109,0,"HANA_ARASHI",-13,-62.896,92,"소솨소솨",18.902,-46.391,0,"하루（Haru）",11.964,-64.196,0,"アリアル",51.131,-90.939,0,"ke ro",-0.096,-102.51,0,"양_뭉이",-51.128,-92.074,0,0,0,0,2701.78,3,"HANA_ARASHI",-20.541,-49.879,0,0,0,0,0,0,0,1
106,4,0,8,1,0,0,2,0,0,0,255,255,255,37,2725.06,"인생최패망자",R,26,84,137,-2.327,-0.067,0.196,2.047,-36.445,4,0,-73.98,-194.67,0,-0.029,-21.088,0,4,0,L,"Pring__",180.169,95.172,0.477,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076,-37.398,0,"Pugeuk",-0.062,-17.29,0,"아침땅_",-19.761,-48.661,0,"HANA_ARASHI",-15.328,-61.532,0,"소솨소솨",18.398,-46.491,0,"하루（Haru）",12.319,-64.453,0,"アリアル",51.47,-87.709,0,"ke ro",-2.479,-123.103,0,"양_뭉이",-52.661,-94.788,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
107,4,0,8,1,0,1,2,0,0,0,255,255,255,38,2737.728,"인생최패망자",R,10,63,96,-0.889,-2.656,0.254,1.772,-36.535,4,0,0,400,0,-0.168,-20.218,0,4,0,L,"Pring__",180.169,95.172,0.477,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,-37.882,0,"Pugeuk",-0.121,-17.037,0,"아침땅_",-19.74,-48.637,0,"HANA_ARASHI",-9.48,-63.844,0,"소솨소솨",19.386,-46.935,0,"하루（Haru）",10.961,-63.418,0,"アリアル",51.627,-88.271,0,"ke ro",-3.809,-120.752,0,"양_뭉이",-47.182,-93.697,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
108,4,0,8,1,0,2,2,0,0,0,255,255,255,39,2747.44,"인생최패망자",R,28,80,132,1.123,0.868,0.462,2.253,-36.68,2,0,64.88,-87.025,0,0,0,0,4,0,L,"Pring__",180.169,95.172,0.477,3,67,2748.312,194,21,94,99,76,150,128,25.744,17.938,0.68,-0.015,-0.046,0,0.552,0.079,-36.88,0,"Pugeuk",-0.005,-16.76,0,"아침땅_",-19.734,-48.643,0,"HANA_ARASHI",-11.166,-64.441,0,"소솨소솨",19.324,-47.119,0,"하루（Haru）",8.363,-64.107,0,"アリアル",51.929,-86.477,0,"ke ro",-2.809,-118.999,0,"양_뭉이",-51.902,-94.289,0,2752.835,-17.038,-140.193,0,0,"",0,0,0,0,0,0,0,0,0,4
109,4,0,8,2,0,0,2,0,0,0,255,255,255,40,2782.329,"인생최패망자",R,27,80,132,1.332,0.483,0.534,2.18,-36.638,2,0,71.444,-121.572,0,0,0,1,5,6,R,"Pizzallaris",164.9,88.63,0.302,3,68,2783.445,194,16,120,83,77,150,87,24.444,8.196,-0.54,-0.037,0.001,0.19,0.386,0.374,-37.102,120,"Pugeuk",-0.014,-16.919,0,"아침땅_",-21.099,-46.839,86,"HANA_ARASHI",-12.384,-62.392,0,"소솨소솨",17.783,-45.954,79,"하루（Haru）",11.628,-63.995,82,"アリアル",56.791,-94.488,0,"ke ro",-4.903,-109.868,89,"양_뭉이",-55.327,-92.393,0,2786.846,-0.024,-90.044,2787.591,8,"눈꽃",0.049,-91.743,1,0,0,0,0,0,0,2
110,4,0,8,2,0,0,2,0,0,1,255,255,16,41,2861.963,"인생최패망자",R,27,76,128,1.633,0.705,0.572,2.181,-36.628,1,0,96.74,-145.652,0,0,0,0,6,5,R,"Multeinn",160,95.058,0.501,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528,-37.044,0,"Pugeuk",0.003,-17.058,0,"아침땅_",-21.35,-46.621,0,"HANA_ARASHI",-15.817,-60.477,0,"소솨소솨",19.411,-42.113,0,"하루（Haru）",9.118,-58.729,0,"アリアル",54.043,-86.075,0,"ke ro",0.227,-101.209,0,"양_뭉이",-49.29,-93.527,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
