id,type,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,sH,sV,gyro,plx,plz,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,bSwing,hSec,rotS,rotL,shS,lgS,prepS,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,out1Sec,out1BatterIndex,out1PrevBase,out1Code,out1Ass,out2Sec,out2BatterIndex,out2PrevBase,out2Code,out2Ass,out3Sec,out3BatterIndex,out3PrevBase,out3Code,out3Ass,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,PGetSec,PGetX,PGetZ,CGetSec,CGetX,CGetZ,1BGetSec,1BGetX,1BGetZ,2BGetSec,2BGetX,2BGetZ,3BGetSec,3BGetX,3BGetZ,SSGetSec,SSGetX,SSGetZ,LFGetSec,LFGetX,LFGetZ,CFGetSec,CFGetX,CFGetZ,RFGetSec,RFGetX,RFGetZ,PThrSec,PThrX,PThrZ,CThrSec,CThrX,CThrZ,1BThrSec,1BThrX,1BThrZ,2BThrSec,2BThrX,2BThrZ,3BThrSec,3BThrX,3BThrZ,SSThrSec,SSThrX,SSThrZ,LFThrSec,LFThrX,LFThrZ,CFThrSec,CFThrX,CFThrZ,RFThrSec,RFThrX,RFThrZ,result,balk,cPlr,sb2Sec,sb3Sec,sbhSec,ass,remarks
1,,1,1,0,0,0,0,0,0,0,0,255,255,255,0,213.676,"Riyaj",R,28,61,102,1.692,1.28,0.416,2.233,0.668,2.21,-36.789,49.451,92,8,0,1,31.302,-78.688,-4.898,0,0,0,5,R,"하랑님_",170,84.268,0.247,,98,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
2,,1,1,0,0,1,0,0,0,0,0,255,255,255,1,224.606,"Riyaj",R,4,66,102,0.354,0.074,0.438,2.01,0.541,1.738,-36.789,36.558,88,12,0,0,-191.705,56.622,0.124,0,0,0,5,R,"하랑님_",170,84.268,0.247,,98,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
3,,1,1,0,0,1,1,0,0,0,0,255,255,255,2,236.136,"Riyaj",R,10,62,94,-1.182,-0.534,0.102,2.185,-0.517,2.04,-36.789,39.656,92,8,0,2,0,400,0.37,0,0,0,5,R,"하랑님_",170,84.268,0.247,3,98,W,Y,1,237.751,255,91,112,66,35,145,108,-30,47.216,-0.232,0.616,-19.755,0.91,0,0.242,180.165,-524.779,-228.358,237.603,-1.267,-20.717,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.183,-37.33,,"Kr_Luna",0.023,-17.734,,"소솨소솨",-19.281,-46.539,,"Amellaid",-11.8,-61.414,,"Gonyong",21.203,-46.775,,"CoalCat",8.617,-64.885,,"",0,0,,"ddil_ddil69",0.566,-110.986,,"Po_cari",-41.421,-87.259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,"",,,,0,""
4,,1,1,0,0,1,2,0,0,0,0,255,255,255,3,279.612,"Riyaj",R,10,66,97,-0.884,-0.387,0.163,2.171,-0.389,2.092,-36.789,44.297,92,8,0,0,0,400,2.977,0,0,0,5,R,"하랑님_",170,84.268,0.247,,95,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,282.43,0,,578,0,,,,,,,,,,,,,,,,,,,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
5,,1,1,0,0,0,0,1,0,0,0,255,255,255,4,302.543,"Riyaj",R,10,63,96,1.579,-0.338,0.47,2.108,0.674,1.907,-36.789,44.085,96,4,0,1,0,330.787,-0.836,0,0,1,4,R,"_Gosomi",174.7,85.368,0.494,,94,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
6,,1,1,0,0,1,0,1,0,0,0,255,255,255,5,315.349,"Riyaj",R,10,63,95,-1.037,-0.109,0.054,2.177,-0.453,2.251,-36.789,41.16,100,0,0,0,0,400,0.499,0,0,1,4,R,"_Gosomi",174.7,85.368,0.494,,94,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
7,,1,1,0,0,1,1,1,0,0,0,255,255,255,6,329.737,"Riyaj",R,0,63,103,0.652,-1.15,0.287,1.638,0.27,0.986,-36.789,18.722,54,46,0,2,0,0,-2.006,0,0,1,4,R,"_Gosomi",174.7,85.368,0.494,3,94,W,Y,1,331.04,112,61,85,78,55,137,121,-30,-7.649,0.122,0.632,-20.829,0.26,0,0.396,-543.924,-56.581,-246.871,330.995,0.284,-22.036,333.195,5,2.199,1.72,-60.442,0,0,,336.374,,,,,,,,,,,,,336.104,1,,147,64,,,,,,,,,,,,,,,,,,,0.187,-37.274,,"Kr_Luna",0.042,-17.733,,"소솨소솨",-19.526,-45.172,81,"Amellaid",-12.4,-62.906,,"Gonyong",19.193,-50.682,,"CoalCat",8.219,-64.593,92,"AI",40.9,-90.65,,"ddil_ddil69",7.753,-117.638,,"Po_cari",-43.281,-85.803,,338.902,-0.779,-39.24,,,,335.526,-18.749,-40.139,,,,,,,333.216,2.136,-61.718,,,,,,,,,,,,,,,,337.85,-17.846,-39.723,,,,,,,334.179,-2.518,-59.023,,,,,,,,,,2,0,"CoalCat",,,,69,""
8,,1,1,0,0,0,0,2,0,0,0,255,255,255,7,352.406,"Riyaj",R,0,63,103,0.26,-0.165,0.252,1.936,0.16,1.683,-36.789,27.82,100,0,0,2,0,0,-0.655,0,0,2,8,R,"Yes_Man_",190,85.251,0.499,3,93,W,Y,1,353.692,238,48,92,84,51,145,91,48.61,-13.326,0.087,1.142,-20.557,-0.79,0,0.48,575.351,160.235,57.411,359.512,12.832,-82.195,359.645,5,12.522,2.994,-80.319,0,0,,359.807,,,,,,,,,,,,,359.736,2,,454,0,,,,,,,,,,,,,,,,,,,0.028,-37.306,,"Kr_Luna",0.051,-17.74,,"소솨소솨",-19.327,-45.112,,"Amellaid",-15.556,-61.651,,"Gonyong",18.505,-50.678,,"CoalCat",8.535,-62.835,,"AI",40.9,-90.65,,"ddil_ddil69",0.564,-114.611,,"Po_cari",-40.833,-86.216,,,,,,,,,,,,,,,,,359.745,12.699,-80.737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,"CoalCat",,,,64,""
9,SIDE,1,1,0,0,0,0,2,0,0,0,255,255,255,,362.277,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
10,,1,0,0,0,0,0,0,0,0,0,255,255,255,0,413.525,"encounter v",R,32,83,135,3.247,-0.738,1.11,1.343,0.975,1.139,-36.676,82.594,25,61,13,4,239.354,13.3,-1.92,0.16,-21.978,0,0,R,"Riyaj",190,80,0.24,,92,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
11,,1,0,0,0,0,1,0,0,0,0,255,255,255,1,430.966,"encounter v",R,32,80,131,2.225,0.19,1.025,1.523,0.583,1.722,-36.676,82.338,29,71,0,1,238.083,-8.87,-4.824,0,0,0,0,R,"Riyaj",190,80,0.24,,41,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
12,,1,0,0,0,1,1,0,0,0,0,255,255,255,2,444.376,"encounter v",R,32,94,140,1.181,0.594,0.739,1.607,-0.747,1.677,-36.676,52.624,15,85,0,2,237.604,-4.232,5.594,0,0,0,0,R,"Riyaj",190,80,0.24,3,41,W,Y,1,445.17,255,98,93,37,0,145,130,-30,42.02,-0.346,0.971,-20.222,0.61,0,0.369,-81.45,542.065,-243.991,445.17,-1.886,-21.919,446.703,2,-23.66,1.933,-41.011,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043,-37.045,,"HANA_ARASHI",-0.087,-17.413,,"Oort__Cloud",-20.57,-44.568,85,"YukihiroD",-16.09,-60.549,,"_Gosomi",22.375,-53.661,,"하랑님_",10.966,-64.375,,"AI",40.9,-90.65,,"AI",0,-109.85,,"Yes_Man_",-41.474,-97.155,,449.212,-0.164,-37.533,,,,446.774,-23.853,-41.892,,,,,,,,,,,,,,,,,,,,,,,,,447.996,-20.769,-40.027,,,,,,,,,,,,,,,,,,,3,0,"Oort__Cloud",,,,96,""
13,,1,0,0,0,1,2,0,0,0,0,255,255,255,3,460.302,"encounter v",R,37,96,140,-0.937,0.158,0.792,1.641,-0.502,1.789,-36.676,57.762,15,73,12,0,53.338,88.328,-36.114,0,0,0,0,R,"Riyaj",190,80,0.24,,91,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,462.849,0,,578,0,,,,,,,,,,,,,,,,,,,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,464.286,0.159,-37.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
14,,1,0,0,0,0,0,1,0,0,0,255,255,255,4,477.157,"encounter v",R,32,91,140,1.564,0.009,0.979,1.58,0.366,1.59,-36.676,83.92,18,69,13,1,237.393,-29.992,-3.096,0,0,1,1,L,"Kr_Luna",190,95,0.498,,90,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,480.945,0.111,-37.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
15,,1,0,0,0,1,0,1,0,0,0,255,255,255,5,490.28,"encounter v",R,32,100,140,-1.892,0.161,0.647,1.614,-1.175,1.699,-36.676,45.14,13,69,18,2,239.451,-13.352,1.536,0,0,1,1,L,"Kr_Luna",190,95,0.498,3,90,W,Y,0,491.09,139,83,85,55,25,140,104,-15.39,-46.03,-0.323,1.043,-19.782,0.02,0,0.06,210.692,-362.066,429.555,491.037,3.234,-23.184,492.962,4,24.76,0.055,-46.436,0,0,,,,,,,,,,,,,,,496.786,1,,147,2,,,,,,,,,,,,,,,,,,,0.029,-36.951,,"HANA_ARASHI",-0.056,-17.585,,"Oort__Cloud",-21.543,-46.908,75,"YukihiroD",-10.924,-65.143,,"_Gosomi",24.542,-52.676,93,"하랑님_",13.961,-63.438,,"AI",40.9,-90.65,,"AI",0,-109.84,,"Yes_Man_",-42.571,-93.587,,499.632,-0.81,-37.689,,,,496.241,-18.88,-39.484,,,,493.048,25.795,-47.463,,,,,,,,,,,,,,,,,,,498.502,-18.052,-39.673,,,,494.223,19.761,-45.985,,,,,,,,,,,,,2,0,"_Gosomi",,,,98,""
16,,1,0,0,0,0,0,2,0,0,0,255,255,255,6,509.921,"encounter v",R,35,91,140,-0.413,-0.182,0.842,1.603,-0.271,1.664,-36.676,60.641,15,72,13,0,54.954,200,4.368,0,0,2,2,R,"소솨소솨",190,80,0.501,,90,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,514.226,-0.044,-36.994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
17,,1,0,0,0,0,1,2,0,0,0,255,255,255,7,521.605,"encounter v",R,3,93,126,-5.45,-0.218,0.556,1.544,-1.6,1.474,-36.676,38.746,12,77,11,4,-499.769,0,1.629,-2.632,-10.875,2,2,R,"소솨소솨",190,80,0.501,,90,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
18,,1,0,0,0,0,2,2,0,0,0,255,255,255,8,534.335,"encounter v",R,33,95,140,-0.516,-0.028,0.815,1.609,-0.395,1.683,-36.676,52.589,16,56,28,2,110.38,98.262,-31.518,0,0,2,2,R,"소솨소솨",190,80,0.501,3,90,W,Y,1,535.456,244,111,88,0,12,128,118,-22.718,38.207,-0.13,0.954,-19.665,0.74,0,0.542,192.496,380.437,-422.153,535.412,-1.844,-21.831,538.928,8,-36.823,0.06,-78.184,1,0,,541.301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.482,-37.487,,"HANA_ARASHI",-0.125,-17.397,,"Oort__Cloud",-20.999,-45.605,74,"YukihiroD",-16.289,-61.095,,"_Gosomi",22.942,-53.72,,"하랑님_",11.203,-64.308,,"AI",40.9,-90.65,,"AI",0,-109.84,,"Yes_Man_",-40.756,-91.879,110,545.327,-0.17,-42.128,,,,541.472,-20.23,-40.086,,,,,,,,,,,,,,,,539.044,-37.746,-79.234,,,,,,,544.123,-18.021,-39.772,,,,,,,,,,,,,,,,539.834,-34.478,-74.272,2,0,"Yes_Man_",,,,100,""
19,,1,0,0,0,0,0,2,1,0,0,12,255,255,9,562.929,"encounter v",R,37,96,140,0.039,0.053,0.891,1.615,-0.041,1.704,-36.676,61.705,18,70,12,2,33.512,95.769,-36.25,0,0,3,4,R,"Gonyong",190,85.334,0.2,3,89,W,Y,1,564.047,255,90,155,126,18,145,111,105.625,-69.392,0.011,1.046,-20.505,0.88,0.19,0.398,-82.318,584.24,109.032,,,,,,,,,0,0,,,,,,,,,,,,563.044,,,,,,,,,,,,,,,,,,,,,,,,,,0.253,-37.308,,"HANA_ARASHI",-0.061,-17.422,,"Oort__Cloud",-20.512,-44.57,,"YukihiroD",-17.45,-58.499,,"_Gosomi",21.98,-52.478,,"하랑님_",10.411,-64.073,,"AI",40.9,-90.65,,"AI",0,-109.84,,"Yes_Man_",-42.067,-96.885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,"",,,,0,""
20,,1,0,0,0,0,1,2,1,0,0,12,255,255,10,576.304,"encounter v",R,0,99,140,0.209,0.067,0.913,1.599,0.063,1.652,-36.676,52.787,18,63,18,0,0,0,-38.818,0,0,3,4,R,"Gonyong",190,85.334,0.2,,89,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,577.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
21,,1,0,0,0,0,2,2,1,0,0,12,255,255,11,587.554,"encounter v",R,32,92,140,1.395,-0.68,0.956,1.463,0.263,1.211,-36.676,72.071,23,55,21,2,231.017,28.557,9.74,0,0,3,4,R,"Gonyong",190,85.334,0.2,3,89,W,Y,0,588.653,225,79,122,11,0,140,121,-30,3.484,0.233,0.691,-19.462,0.2,0.095,0.291,598.316,-1.224,44.902,588.612,0.166,-20.557,592.42,7,-4.731,0.056,-97.883,1,0,,594.884,,,,593.771,,,,,,587.62,,,,,,,,,,,,,,,,,,,,,,,,,,0.534,-37.272,,"HANA_ARASHI",-0.05,-17.43,,"Oort__Cloud",-20.631,-45.111,,"YukihiroD",-17.828,-58.236,,"_Gosomi",21.741,-51.884,,"하랑님_",12.624,-63.924,66,"AI",40.9,-90.65,,"AI",0,-109.84,,"Yes_Man_",-41.603,-96.63,,602.175,-1.842,-42.596,,,,,,,,,,,,,595.868,-0.077,-60.358,,,,,,,,,,,,,,,,,,,,,,,,,601.002,-0.714,-58.472,,,,,,,,,,2,0,"AI",593.771,,,65,""
22,,1,0,0,0,0,0,2,1,1,0,14,12,255,12,614.821,"encounter v",R,35,97,140,-0.389,0.022,0.829,1.64,-0.331,1.795,-36.676,53.263,21,68,12,0,114.444,200,0,0,0,4,7,L,"ddil_ddil69",176.1,89.974,0.401,,88,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,615.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,619.455,0.148,-36.836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",618.223,,,0,""
23,,1,0,0,0,0,1,2,1,1,0,14,12,255,13,631.692,"encounter v",R,32,90,140,2.59,-0.537,1.065,1.497,0.768,1.297,-36.676,80.565,24,51,25,1,239.895,5.51,0,0,0,4,7,L,"ddil_ddil69",176.1,89.974,0.401,,40,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,632.718,631.802,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,636.521,-0.143,-36.908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",637.45,,,0,""
24,,1,0,0,0,1,1,2,1,1,0,14,12,255,14,647.776,"encounter v",R,32,94,140,-1.871,0.455,0.671,1.684,-1.065,1.949,-36.676,25.063,14,65,22,2,167.531,80.109,0,0,0,4,7,L,"ddil_ddil69",176.1,89.974,0.401,3,40,W,Y,1,648.953,241,63,109,69,38,145,96,53.472,12.828,-0.341,1.101,-20.514,-0.3,0,0.186,447.895,-68.531,-393.311,,,,655.337,3,-10.172,2.864,-79.467,0,0,,654.582,,,,653.81,,,654.089,,,648.452,,,655.464,4,,452,0,,,,,,,,,,,,,,,,,,,0.572,-37.34,,"HANA_ARASHI",-0.001,-17.324,,"Oort__Cloud",-20.958,-45.929,,"YukihiroD",-7.789,-66.567,,"_Gosomi",24.497,-50.903,,"하랑님_",13.858,-61.657,,"인생최패망자",37.05,-86.463,,"AI",0,-109.84,,"Yes_Man_",-40.467,-99.134,,,,,,,,,,,655.475,-10.284,-79.871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,"YukihiroD",653.81,654.089,,8,""
25,SIDE,1,0,0,0,0,0,2,1,1,0,14,12,255,,656.336,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
26,,2,1,0,0,0,0,0,0,0,0,255,255,255,8,690.292,"Riyaj",R,10,60,95,1.431,0.323,0.435,2.27,0.611,2.239,-36.789,57.517,93,7,0,2,0,294.867,-4.965,0,0,3,3,R,"YukihiroD",174.3,80,0.398,3,87,W,Y,1,691.614,255,144,90,96,39,145,81,27.652,32.7,0.258,1.194,-21.215,1,0,0.606,3.52,-91.916,592.907,694.937,-30.69,-69.685,695.595,8,-31.653,0.377,-71.323,1,0,,696.969,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.875,2,,,,,,,0.278,-37.415,,"Kr_Luna",0.041,-17.56,,"소솨소솨",-19.313,-45.038,86,"Amellaid",-14.579,-62.632,,"Gonyong",17.826,-49.065,,"CoalCat",11.156,-63.809,,"AI",40.9,-90.65,,"ddil_ddil69",-0.166,-114.203,,"Po_cari",-39.576,-85.423,85,702.054,-0.243,-38.061,,,,698.632,-19.457,-41.215,,,,,,,,,,,,,,,,695.679,-32.667,-72.495,,,,,,,700.993,-17.797,-39.819,,,,,,,,,,,,,,,,697.053,-30.898,-67.902,2,0,"Po_cari",,,,37,""
27,,2,1,0,0,0,0,0,1,0,0,3,255,255,9,720.955,"Riyaj",R,10,70,100,-0.172,-0.411,0.237,2.098,-0.082,1.876,-36.789,41.608,95,5,0,0,0,400,-0.309,0,0,4,1,R,"HANA_ARASHI",190,90,0.25,,39,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,735.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,725.573,-0.083,-37.763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
28,,2,1,0,0,0,1,0,1,0,0,3,255,255,10,735.8,"Riyaj",R,27,93,140,-2.261,-1.667,-0.028,1.546,-1.06,0.434,-36.789,12.407,51,49,0,1,54.63,-137.32,6.913,0,0,4,1,R,"HANA_ARASHI",190,90,0.25,,39,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,746.408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,740.044,0.155,-37.557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
29,,2,1,0,0,1,1,0,1,0,0,3,255,255,11,748.917,"Riyaj",R,10,74,115,-0.686,-0.958,0.135,1.876,-0.302,1.504,-36.789,23.35,98,2,0,2,0,400,2.491,0,0,4,1,R,"HANA_ARASHI",190,90,0.25,3,39,W,Y,1,750.071,162,76,115,101,68,145,87,-14.138,40.406,-0.157,0.751,-21.356,1,0,0.722,-265.806,537.014,31.042,750.012,-2.333,-23.881,751.487,2,-16.862,0.06,-40.785,0,8,,,,,,754.525,,,,,,,,,754.309,3,1,166,4,756.176,4,,147,64,,,,,,,,,,,,,,-0.059,-37.248,,"Kr_Luna",-0.001,-17.842,,"소솨소솨",-19.857,-43.866,87,"Amellaid",-10.648,-57.703,,"Gonyong",15.024,-43.717,,"CoalCat",6.263,-62.117,95,"AI",40.907,-90.657,,"ddil_ddil69",-2.435,-115.614,,"Po_cari",-40.676,-87.317,,758.674,-1.063,-38.22,,,,751.605,-18.28,-41.896,,,,,,,753.678,-0.813,-58.418,,,,,,,,,,,,,,,,752.371,-16.398,-43.17,,,,,,,754.422,-3.438,-56.391,,,,,,,,,,2,0,"소솨소솨",754.525,,,69,""
30,,2,1,0,0,0,0,2,0,0,0,255,255,255,12,773.029,"Riyaj",R,10,62,96,-0.955,-0.988,0.065,1.813,-0.418,1.417,-36.789,16.177,60,40,0,1,0,301.955,1.019,0,0,5,2,R,"Oort__Cloud",190,80,0.2,,87,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,777.847,0.03,-37.594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
31,,2,1,0,0,1,0,2,0,0,0,255,255,255,13,786.838,"Riyaj",R,10,69,100,1.007,-0.557,0.407,2.023,0.642,1.871,-36.789,30.381,93,7,0,2,-100.449,400,2.738,0,0,5,2,R,"Oort__Cloud",190,80,0.2,3,87,W,Y,1,788.134,255,92,198,0,23,145,128,15.309,-6.57,0.195,0.873,-20.826,0.28,0,0.663,135.312,559.621,168.865,792.462,-1.023,-132.212,794.27,7,-2.664,0.059,-127.737,1,0,,794.102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.122,-37.379,,"Kr_Luna",0.008,-17.717,,"소솨소솨",-19.631,-45.277,,"Amellaid",-13.57,-62.147,,"Gonyong",17.706,-49.802,,"CoalCat",8.188,-63.157,68,"AI",40.9,-90.65,,"ddil_ddil69",-4.02,-112.635,115,"Po_cari",-40.175,-83.959,,802.414,0.213,-39.073,,,,,,,,,,,,,798.029,0.041,-59.989,,,,794.202,-2.671,-127.066,,,,,,,,,,,,,,,,,,,801.07,-1.192,-56.899,,,,795.399,-2.37,-120.447,,,,2,0,"ddil_ddil69",,,,81,""
