id,type,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,manual,sH,sV,gyro,plx,plz,bIdx,order1Name,order2Name,order3Name,order4Name,order5Name,order6Name,order7Name,order8Name,order9Name,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,bSwing,hSec,rotS,rotL,shS,lgS,prepS,gripPen,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,epPreHPos,epDelta,epEvidenceType,epEvidenceValue,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,phSource,phNormalSource,phFlags,phDt,phRenderAge,phRenderSampleDt,phRenderLagDist,phRawHPos,phSeparationR,phReprojectConfidence,phSweepSteps,phSweepT,phSweepFail,phSweepGapR,phBallVX,phBallVY,phBallVZ,phOriginV,phPointVX,phPointVY,phPointVZ,phPointVSource,phProxyPSpd,phRenderPSpd,phPVDeltaDeg,phPVSpeedRatio,phNX,phNY,phNZ,phNDeltaDeg,phPreGuardH,phApproachH,phPostGuardH,phGuardDelta,phFinalFieldH,phProxyMoveDist,phRenderMoveDist,phRenderLagAlongSwing,phReprojectMoveR,phProxyMoveRotDeg,phRenderMoveRotDeg,phRenderLagRotDeg,phConfidenceLimit,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,out1Sec,out1BatterIndex,out1PrevBase,out1Code,out1Ass,out2Sec,out2BatterIndex,out2PrevBase,out2Code,out2Ass,out3Sec,out3BatterIndex,out3PrevBase,out3Code,out3Ass,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PitchPPosX,PitchPPosZ,PitchCPosX,PitchCPosZ,Pitch1BPosX,Pitch1BPosZ,Pitch2BPosX,Pitch2BPosZ,Pitch3BPosX,Pitch3BPosZ,PitchSSPosX,PitchSSPosZ,PitchLFPosX,PitchLFPosZ,PitchCFPosX,PitchCFPosZ,PitchRFPosX,PitchRFPosZ,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,PGetSec,PGetX,PGetZ,CGetSec,CGetX,CGetZ,1BGetSec,1BGetX,1BGetZ,2BGetSec,2BGetX,2BGetZ,3BGetSec,3BGetX,3BGetZ,SSGetSec,SSGetX,SSGetZ,LFGetSec,LFGetX,LFGetZ,CFGetSec,CFGetX,CFGetZ,RFGetSec,RFGetX,RFGetZ,PThrSec,PThrX,PThrZ,CThrSec,CThrX,CThrZ,1BThrSec,1BThrX,1BThrZ,2BThrSec,2BThrX,2BThrZ,3BThrSec,3BThrX,3BThrZ,SSThrSec,SSThrX,SSThrZ,LFThrSec,LFThrX,LFThrZ,CFThrSec,CFThrX,CFThrZ,RFThrSec,RFThrX,RFThrZ,errPosDelta,result,infieldFly,balk,cPlr,sb2Sec,sb3Sec,sbhSec,ass,remarks
42,,2,0,1,0,0,0,1,0,0,0,255,255,255,13,1135.598,"?fredo?",L,27,87,140,-1.664,-1.122,-0.399,1.653,-0.861,0.786,-36.632,12.036,47,53,0,4,"",125.005,-128.451,1.431,-0.215,-14.747,4,"=","=","=","=","=","=","=","=","",8,R,"Yes_Man_",190,85.251,0.499,,76,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15,-37.708,0.048,-17.609,-20.928,-48.527,-8.773,-63.187,23.017,-48.101,12.083,-64.851,43.22,-98.984,0,-109.84,-42.275,-97.301,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
43,,2,0,1,0,0,1,1,0,0,0,255,255,255,14,1148.439,"?fredo?",L,5,74,122,0.933,-0.035,-0.271,1.858,0.218,1.572,-36.632,13.336,51,49,0,2,"",121.366,0,-7.051,0,0,4,"=","=","=","=","=","=","=","=","",8,R,"Yes_Man_",190,85.251,0.499,3,76,W,Y,1,1149.686,167,139,116,99,71,,145,91,102.336,-15.505,0.189,0.969,-19.982,-0.8,-0.799,0,0,0,0,0.644,17.55,-49.116,0.329,3,0,121467,0.011,0.007,0.012,0,-0.799,1.834,0,27,0.127,2,2.008,1.138,-2.65,31.464,77.664,1.805,0.274,-15.007,1,15.118,13.625,0,0.901,-0.513,-0.838,0.183,0,-162.424,-3.979,-17.576,144.849,162.424,0.149,0.149,0,2.388,13.026,13.026,0,1,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.113,-37.729,0.039,-17.609,-20.947,-48.551,-8.687,-62.859,23.054,-48.019,12.63,-65.115,43.786,-98.424,0,-109.84,-42.203,-97.398,-0.147,-37.117,,"Kr_Luna",0.037,-17.605,,"べるちゃそ",-20.834,-48.438,,"kikoism",-8.723,-62.86,,"Fresh825",22.891,-48.023,,"쟈가리코",12.742,-64.974,,"Azuner",43.785,-98.421,,"AI",0,-109.84,,"SUGUN",-42.195,-97.397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,0,"",,,,0,""
44,,2,0,1,0,0,2,1,0,0,0,255,255,255,15,1167.023,"?fredo?",L,10,91,128,0.835,-1.064,-0.191,1.852,0.373,1.355,-36.632,18.905,86,11,3,4,"",-2.612,400,-2.377,0,0,4,"=","=","=","=","=","=","=","=","",8,R,"Yes_Man_",190,85.251,0.499,,76,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,1169.89,4,,578,0,,,,,,,,,,,,,,,,,,,-0.102,-37.777,0.012,-17.541,-21.816,-49.686,-8.188,-63.946,23.385,-48.158,12.41,-65.183,42.676,-94.307,0,-109.84,-43.481,-96.287,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
45,,2,0,1,0,0,0,2,0,0,0,255,255,255,16,1188.77,"?fredo?",L,26,91,140,1.12,0.001,-0.158,1.849,0.364,1.427,-36.632,5.82,50,47,3,0,"",109.06,-200,-11.893,0,0,5,"=","=","=","=","=","=","=","=","",2,R,"NABIMan",190,84.87,0.48,,76,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.149,-37.753,0.041,-17.575,-21.169,-48.575,-8.743,-62.372,23.261,-48.021,11.585,-65.319,42.935,-94.151,0,-109.84,-43.253,-96.515,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
46,,2,0,1,0,0,1,2,0,0,0,255,255,255,17,1204.96,"?fredo?",L,0,78,128,-1.112,-0.087,-0.235,1.786,-0.438,1.544,-36.632,7.533,59,41,0,2,"",-26.09,0,-11.963,0,0,5,"=","=","=","=","=","=","=","=","",2,R,"NABIMan",190,84.87,0.48,3,76,W,Y,1,1206.006,217,124,46,91,91,,135,97,26.617,36.459,-0.291,1.126,-21.098,0.94,0.937,0,0,0,0,0.431,287.3,-106.598,192.92,3,0,121467,0.011,0.03,0.041,0.11,0.937,5.01,0,48,0.328,2,4.269,0.031,-2.239,33.589,41.285,-2.584,32.774,8.634,1,33.991,39.87,94.893,0.853,0.517,-0.565,0.643,0,105.285,4.406,36.406,68.879,36.406,0.076,0.506,-0.059,5.133,105.361,76.601,105.364,1,1210.362,-48.325,-87.263,1210.64,,-48.996,0.345,-87.884,0,0,,,,,,,,,,,,,,,1211.035,5,,457,0,,,,,,,,,,,,,,,,,,,-0.14,-37.708,0.036,-17.565,-21.245,-48.808,-9.6,-63.284,21.953,-49.463,11.59,-65.329,42.645,-94.327,0,-109.84,-43.343,-96.154,-0.32,-36.936,,"Kr_Luna",0.042,-17.564,,"べるちゃそ",-21.138,-48.531,,"kikoism",-9.501,-63.142,,"Fresh825",21.715,-49.275,,"쟈가리코",11.523,-65.254,,"Azuner",42.8,-94.326,,"AI",0,-109.84,,"SUGUN",-43.311,-96.181,,,,,,,,,,,,,,,,,,,,,,,,,,1211.047,-47.599,-85.884,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1,0,0,"ByeolBam",,,,128,""
47,SIDE,2,0,1,0,0,0,2,0,0,0,255,255,255,,1212.52,,,,,,,,,,,,,,,,,,,,,,,,6,"=","=","=","=","=","=","=","=","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
48,,3,1,1,0,0,0,0,0,0,0,255,255,255,25,1241.304,"소솨소솨",R,27,88,140,-0.407,0.507,0.129,1.698,-0.33,1.801,-36.539,10.157,53,47,0,2,"",110.28,-118.318,0,0,0,0,"べるちゃそ","Fresh825","?fredo?","쟈가리코","kikoism","Kr_Luna","Azuner","SUGUN","",2,L,"べるちゃそ",180.6,85.553,0.448,5,75,W,Y,1,1242.434,147,84,99,62,39,,145,129,99.373,-31.48,-0.075,1.146,-20.444,0.69,0.686,0,0,0,0,0.267,477.4,50.826,27.258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-37.754,-0.043,-18.184,-20.392,-45.733,-9.748,-65.288,19.535,-45.444,13.515,-63.602,44.265,-89.805,0,-109.84,-33.405,-93.047,0.145,-37.487,,"schmoneymikey",-0.037,-18.376,,"NABIMan",-20.81,-46.205,,"YukihiroD",-9.759,-65.267,,"하루（Haru）",20.829,-45.256,,"Yaksok~",15.054,-62.388,,"kneesohime",44.486,-90.41,,"AI",0,-109.84,,"Yes_Man_",-33.331,-93.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,0,"",,,,0,""
49,,3,1,1,0,0,1,0,0,0,0,255,255,255,26,1262.258,"소솨소솨",R,33,88,140,0.52,0.679,0.206,1.725,0.027,1.892,-36.539,12.46,44,56,0,2,"",143.244,-131.613,0,0,0,0,"=","=","=","=","=","=","=","=","",2,L,"べるちゃそ",180.6,85.553,0.448,0,85,W,Y,1,1263.329,145,41,91,70,25,,144,86,-30,-20.512,0.294,1.126,-20.635,1,,,,,0,0.196,-137.893,-257.583,12.586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1262.869,0.969,-22.43,1265.536,,13.692,0.767,-58.343,0,0,,1268.521,,,,,,,,,,,,,1268.561,0,,147,1,,,,,,,,,,,,,,,,,,,0.054,-37.832,-0.011,-18.022,-20.381,-45.025,-9.579,-64.602,22.107,-47.279,16.439,-63.215,44.677,-91.838,0,-109.84,-33.026,-92.958,0.35,-37.43,,"schmoneymikey",-0.001,-18.043,,"NABIMan",-20.366,-44.999,76,"YukihiroD",-9.572,-64.602,,"하루（Haru）",22.106,-47.277,,"Yaksok~",17.11,-64.233,105,"kneesohime",44.704,-91.818,,"AI",0,-109.84,,"Yes_Man_",-33.022,-92.95,,1271.654,-0.629,-37.935,,,,1267.91,-18.133,-40.607,,,,,,,1266.003,12.286,-56.84,,,,,,,,,,,,,,,,1270.538,-16.93,-39.528,,,,,,,1266.487,9.119,-54.852,,,,,,,,,,"",2,0,0,"ByeolBam",,,,161,""
50,,3,1,1,0,0,0,1,0,0,0,255,255,255,27,1290.267,"소솨소솨",R,27,88,140,-0.784,-0.054,0.104,1.603,-0.445,1.487,-36.539,2.396,55,45,0,0,"",73.772,-103.978,0,0,0,1,"=","=","=","=","=","=","=","=","",4,L,"Fresh825",190,80,0.2,,75,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,-37.743,0.016,-17.99,-20.646,-46.514,-8.785,-65.739,22.454,-47.823,16.187,-63.141,48.767,-109.272,0,-109.84,-32.722,-91.612,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,1294.557,-0.245,-37.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
51,,3,1,1,0,0,1,1,0,0,0,255,255,255,28,1303.642,"소솨소솨",R,27,91,140,-0.816,0.215,0.096,1.647,-0.482,1.629,-36.539,8.883,50,50,0,0,"",91.778,-135.22,0,0,0,1,"=","=","=","=","=","=","=","=","",4,L,"Fresh825",190,80,0.2,,75,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.062,-37.734,0.011,-18.003,-20.952,-47.363,-8.789,-65.723,22.575,-48.078,16.091,-63.008,48.825,-109.262,0,-109.84,-32.8,-93.34,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,1308.605,-0.189,-37.287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
52,,3,1,1,0,0,2,1,0,0,0,255,255,255,29,1317.577,"소솨소솨",R,27,87,140,-0.911,0.097,0.097,1.631,-0.479,1.577,-36.539,4.914,44,56,0,2,"",58.673,-109.051,0,0,0,1,"=","=","=","=","=","=","=","=","",4,L,"Fresh825",190,80,0.2,0,75,W,Y,1,1318.668,128,129,95,74,32,,138,86,10.541,6.213,-0.176,1.022,-19.808,-1,,,,,0,0.164,138.257,222.291,26.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1319.362,0,-2.173,3.03,-36.518,0,0,,,,,,,,,,,,,,,1319.801,1,,449,0,,,,,,,,,,,,,,,,,,,-0.024,-37.727,-0.01,-18.051,-21.021,-46.411,-9.301,-65.51,22.556,-47.816,15.282,-63.672,48.81,-109.281,0,-109.84,-32.667,-93.38,0.047,-37.447,,"schmoneymikey",-0.004,-18.085,,"NABIMan",-21.018,-46.4,,"YukihiroD",-9.336,-65.48,,"하루（Haru）",22.564,-47.819,,"Yaksok~",15.736,-65.568,,"kneesohime",48.814,-109.277,,"AI",0,-109.84,,"Yes_Man_",-32.703,-93.35,,1319.808,-2.04,-37.882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1,0,0,"소솨소솨",,,,128,""
53,,3,1,1,0,0,0,2,0,0,0,255,255,255,30,1339.038,"소솨소솨",R,28,84,136,-0.043,-0.265,0.175,1.563,-0.114,1.357,-36.539,3.621,47,53,0,2,"",64.654,-98.29,0,0,0,2,"=","=","=","=","=","=","=","=","",0,R,"?fredo?",190,83.084,0.424,5,74,W,Y,1,1340.224,242,124,126,84,28,,145,94,2.96,-20.665,-0.008,0.916,-20.37,-0.7,-0.705,0,0,0,0,0.33,145.954,160.658,-33.527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1340.862,8.966,-44.899,1342.188,5,15.627,0.055,-61.483,0,0,,,,,,,,,,,,,,,1345.556,2,,147,1,,,,,,,,,,,,,,,,,,,0.099,-37.629,-0.001,-17.965,-22.805,-47.13,-14.003,-53.272,21.538,-46.726,10.88,-66.145,44.602,-109.645,0,-109.84,-49.618,-104.466,-0.014,-37.461,,"schmoneymikey",-0.01,-18.06,,"NABIMan",-22.602,-47.102,118,"YukihiroD",-11.323,-46.16,,"하루（Haru）",21.443,-46.783,,"Yaksok~",11.451,-67.578,105,"kneesohime",40.414,-106.601,,"AI",0,-109.84,,"Yes_Man_",-49.605,-104.467,,,,,,,,1344.943,-19.062,-40.286,,,,,,,1342.664,15.855,-62.4,,,,,,,,,,,,,,,,1346.448,-16.997,-39.436,,,,,,,1343.225,12.873,-60.762,,,,,,,,,,"",2,0,0,"Yaksok~",,,,33,""
54,SIDE,3,1,1,0,0,0,2,0,0,0,255,255,255,,1346.77,,,,,,,,,,,,,,,,,,,,,,,,3,"=","=","=","=","=","=","=","=","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
55,,3,0,1,0,0,0,0,0,0,0,255,255,255,18,1397.073,"?fredo?",L,26,96,140,0.3,0.574,-0.223,1.877,-0.071,1.789,-36.632,15.631,82,14,4,0,"",176.403,-200,-17.821,0,0,6,"Yaksok~","YukihiroD","schmoneymikey","하루（Haru）","Yes_Man_","NABIMan","kneesohime","소솨소솨","",6,R,"kneesohime",190,85,0.497,,74,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.114,-37.662,0.038,-17.424,-22.001,-51.009,-9.784,-63.623,21.781,-49.52,12.991,-64.294,43.275,-96.129,0,-109.84,-45.562,-93.89,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
56,,3,0,1,0,0,1,0,0,0,0,255,255,255,19,1409.728,"?fredo?",L,13,82,120,1.891,-0.71,-0.202,1.831,0.211,1.541,-36.632,11.417,44,56,0,2,"",372.935,333.046,-21.982,0,0,6,"=","=","=","=","=","=","=","=","",6,R,"kneesohime",190,85,0.497,5,74,W,Y,1,1410.926,255,101,131,108,57,,145,131,26.323,-54.105,0.32,0.808,-20.877,0.34,0.336,0,0,0,0,0.285,206.884,337.486,197.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1415.841,92.201,-98.492,,,,,,0,0,,,,,1417.339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.166,-37.646,0.049,-17.394,-22.225,-51.003,-10.394,-64.529,21.921,-49.646,13.146,-64.303,43.559,-95.864,0,-109.84,-45.691,-93.716,-0.134,-37.045,,"Kr_Luna",0.055,-17.354,,"べるちゃそ",-22.109,-50.898,,"kikoism",-10.038,-64.553,,"Fresh825",21.884,-49.636,,"쟈가리코",13.081,-64.202,,"Azuner",43.554,-95.879,,"AI",0,-109.84,,"SUGUN",-45.68,-93.737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,0,"",,,,0,""
57,,3,0,1,0,0,2,0,0,0,0,255,255,255,20,1430.636,"?fredo?",L,6,75,106,-1.628,0.137,-0.251,1.857,-0.12,1.701,-36.632,9.404,52,48,0,2,"",-299.089,0,19.103,0,0,6,"=","=","=","=","=","=","=","=","",6,R,"kneesohime",190,85,0.497,5,73,W,Y,1,1431.91,141,162,162,63,70,,145,129,94.224,26.33,-0.302,1.07,-20.399,0.7,0.701,0,0,0,0,0.275,434.511,206.34,5.322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,1438.712,,,1444.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.191,-37.702,0.05,-17.403,-21.026,-48.922,-8.863,-63.006,21.602,-48.618,12.998,-64.732,43.313,-95.793,0,-109.84,-44.082,-93.734,-0.106,-37.201,,"Kr_Luna",0.06,-17.388,,"べるちゃそ",-20.914,-48.825,,"kikoism",-8.818,-62.301,,"Fresh825",21.383,-48.452,,"쟈가리코",12.96,-64.777,,"Azuner",43.316,-95.819,,"AI",0,-109.84,,"SUGUN",-44.04,-93.685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,0,"",,,,0,""
58,,3,0,1,0,0,2,0,0,0,0,255,255,255,21,1454.781,"?fredo?",L,26,92,140,-1.164,0.614,-0.276,1.995,-0.679,1.809,-36.632,23.867,85,7,8,0,"",132.08,-200,-5.988,0,0,6,"=","=","=","=","=","=","=","=","",6,R,"kneesohime",190,85,0.497,,73,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,1457.551,6,,578,0,,,,,,,,,,,,,,,,,,,-0.183,-37.585,0.021,-17.422,-21.425,-50.014,-9.449,-64.608,22.109,-48.439,13.019,-64.89,46.203,-98.641,0,-109.84,-41.917,-93.306,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
59,,3,0,1,0,0,0,1,0,0,0,255,255,255,22,1474.001,"?fredo?",L,26,85,138,-1.191,-0.827,-0.051,1.959,-0.642,0.893,-36.632,24.19,79,15,5,0,"",89.02,-200,-15.135,0,0,7,"=","=","=","=","=","=","=","=","",0,R,"소솨소솨",190,90.013,0.501,,73,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.159,-37.6,0.112,-17.404,-20.818,-49.793,-7.595,-61.875,22.382,-49.346,12.274,-65.045,42.324,-95.475,0,-109.84,-42.089,-93.148,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
60,,3,0,1,0,0,1,1,0,0,0,255,255,255,24,1487.783,"?fredo?",L,11,88,133,0.71,-0.316,-0.213,1.988,0.315,1.633,-36.632,20.684,89,6,5,2,"",0,233.787,1.539,0,0,7,"=","=","=","=","=","=","=","=","",0,R,"소솨소솨",190,90.013,0.501,5,73,W,Y,1,1488.934,137,98,106,12,23,,137,91,49.952,4.336,0.132,0.895,-20.382,-0.57,-0.567,0,0,0,0,0.476,295.639,-119.445,-122.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1494.321,5,-2.041,2.86,-80.189,0,0,,1495.156,,,,,,,,,,,,,1494.859,7,,454,0,,,,,,,,,,,,,,,,,,,-0.111,-37.625,0.024,-17.412,-20.987,-49.381,-7.614,-61.727,22.338,-49.396,12.043,-65.083,42.353,-95.467,0,-109.84,-41.961,-93.286,-0.125,-37.106,,"Kr_Luna",0.068,-17.36,,"べるちゃそ",-21.009,-49.178,,"kikoism",-7.661,-61.725,,"Fresh825",22.344,-49.287,,"쟈가리코",12.271,-64.905,93,"Azuner",42.271,-95.511,,"AI",0,-109.84,,"SUGUN",-42.105,-93.159,,1499.034,0.246,-39.809,,,,,,,,,,,,,1494.868,-1.777,-80.292,,,,,,,,,,,,,,,,,,,,,,,,,1497.092,-5.423,-77.3,,,,,,,,,,"",1,0,0,"쟈가리코",,,,12,""
61,,3,0,1,0,0,0,2,0,0,0,255,255,255,24,1513.903,"?fredo?",L,28,89,140,0.507,-1.611,-0.059,1.768,0.169,0.588,-36.632,10.83,52,44,4,2,"",39.835,-81.154,-5.164,0,0,0,"=","=","=","=","=","=","=","=","",5,R,"Yaksok~",172.5,89.741,0.328,5,73,W,Y,1,1514.896,156,142,102,77,31,,145,127,106.753,-4.442,0.097,0.392,-20.167,0.6,0.598,0,0,0,0,0.235,345.103,287.464,150.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.121,-37.508,-0.026,-17.388,-21.765,-50.209,-8.83,-61.574,21.651,-49.189,11.573,-65.577,42.678,-95.476,0,-109.84,-42.821,-92.802,-0.083,-36.883,,"Kr_Luna",0.056,-17.376,,"べるちゃそ",-21.369,-50.25,,"kikoism",-9.104,-61.531,,"Fresh825",20.585,-48.681,,"쟈가리코",11.579,-65.65,,"Azuner",42.847,-95.377,,"AI",0,-109.84,,"SUGUN",-42.82,-92.796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,0,"",,,,0,""
62,,3,0,1,0,0,1,2,0,0,0,255,255,255,25,1530.192,"?fredo?",L,14,70,110,-2.472,0.679,-0.268,2.033,-0.329,2.446,-36.632,24.747,89,11,0,4,"",-390.434,312.348,37.934,-1.03,-14.626,0,"=","=","=","=","=","=","=","=","",5,R,"Yaksok~",172.5,89.741,0.328,,73,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.133,-37.685,-0.022,-17.417,-21.891,-50.508,-9.649,-61.094,21.637,-48.291,11.703,-65.652,44.091,-95.741,0,-109.84,-44.334,-94.194,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
