id,type,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,balk,sH,sV,gyro,plx,plz,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,bSwing,hSec,rotS,rotL,shS,lgS,prepS,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,out1Sec,out1BatterIndex,out1PrevBase,out1Code,out2Sec,out2BatterIndex,out2PrevBase,out2Code,out3Sec,out3BatterIndex,out3PrevBase,out3Code,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,PGetSec,PGetX,PGetZ,CGetSec,CGetX,CGetZ,1BGetSec,1BGetX,1BGetZ,2BGetSec,2BGetX,2BGetZ,3BGetSec,3BGetX,3BGetZ,SSGetSec,SSGetX,SSGetZ,LFGetSec,LFGetX,LFGetZ,CFGetSec,CFGetX,CFGetZ,RFGetSec,RFGetX,RFGetZ,PThrSec,PThrX,PThrZ,CThrSec,CThrX,CThrZ,1BThrSec,1BThrX,1BThrZ,2BThrSec,2BThrX,2BThrZ,3BThrSec,3BThrX,3BThrZ,SSThrSec,SSThrX,SSThrZ,LFThrSec,LFThrX,LFThrZ,CFThrSec,CFThrX,CFThrZ,RFThrSec,RFThrX,RFThrZ,result,cPlr,sb2Sec,sb3Sec,sbhSec,ass
1,,1,1,0,0,0,0,0,0,0,0,255,255,255,0,218.239,"_Chun",L,32,86,139,-1.599,-0.578,-0.804,0.897,-0.458,1.393,-36.794,59.482,7,11,82,1,0,-174.466,103.191,-4.209,0,0,0,5,L,"ddil_ddil69",175.8,89.974,0.401,0,57,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,-0.147,-37.294,0,"소솨소솨",-0.071,-17.171,0,"Azuner",-19.757,-47.078,0,"_앰프_",-9.216,-60.94,0,"Yes_Man_",22.014,-47.833,0,"ByeolBam",15.274,-63.457,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
2,,1,1,0,0,1,0,0,0,0,0,255,255,255,1,234.196,"_Chun",L,9,77,117,-0.56,1.155,-0.688,1.056,0.058,1.85,-36.794,29.725,2,56,42,2,0,-160.608,-400,19.008,0,0,0,5,L,"ddil_ddil69",175.8,89.974,0.401,3,56,W,Y,1,235.408,255,93,76,94,92,145,92,25.078,-58.275,-0.118,1.325,-21.06,1,0,0.24,-76.511,566.658,-181.782,237.867,41.66,-52.53,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,-0.667,-37.178,0,"소솨소솨",-0.067,-17.231,0,"Azuner",-19.814,-47.245,0,"_앰프_",-9.219,-60.935,0,"Yes_Man_",22.208,-48.262,0,"ByeolBam",15.228,-63.314,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"",,,,0
3,,1,1,0,0,1,1,0,0,0,0,255,255,255,2,253.667,"_Chun",L,3,89,126,4.998,1.127,-0.393,1.144,1.426,2.159,-36.794,14.216,3,53,44,4,0,475.847,-115.431,-11.243,0,0,0,5,L,"ddil_ddil69",175.8,89.974,0.401,0,55,W,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,-0.196,-37.243,0,"소솨소솨",0.457,-17.134,0,"Azuner",-19.276,-46.068,0,"_앰프_",-9.368,-63.694,0,"Yes_Man_",22.717,-48.145,0,"ByeolBam",15.252,-63.486,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
4,,1,1,0,0,1,2,0,0,0,0,255,255,255,3,272.691,"_Chun",L,33,83,135,-0.423,0.473,-0.698,1.086,0.007,1.954,-36.794,34.366,0,15,85,2,0,-116.909,46.621,-6.467,0,0,0,5,L,"ddil_ddil69",175.8,89.974,0.401,3,51,W,Y,1,273.797,255,109,83,82,60,145,127,28.103,-38.396,-0.092,1.111,-20.864,0.42,0,0.162,-31.15,-284.105,-527.555,277.627,70.753,-97.313,279.801,6,65.26,0.054,-90.796,1,0,,279.101,283.433,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,-0.105,-37.405,0,"소솨소솨",-0.124,-17.299,0,"Azuner",-18.621,-46.899,0,"_앰프_",-9.496,-62.495,0,"Yes_Man_",22.85,-48.178,0,"ByeolBam",15.18,-63.423,91,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,287.644,-0.052,-37.932,,,,,,,,,,,,,284.311,11.588,-64.646,,,,,,,,,,,,,,,,,,,,,,,,,286.273,9.642,-61.444,,,,,,,,,,2,"AI",283.433,,,34
5,,1,1,0,0,0,0,0,0,1,0,255,5,255,4,305.181,"_Chun",L,2,80,118,2.176,0.607,-0.645,0.901,0.445,1.584,-36.794,50.283,2,14,84,1,0,345.978,-360.97,-4.534,0,0,1,3,R,"Megarafa",175.4,90,0.498,0,53,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,318.302,,,,312.69,,,,,0,,,,0,,,,0,,,,,,,,,0.064,-37.993,0,"소솨소솨",0.344,-17.719,0,"Azuner",-22.512,-47.823,0,"_앰프_",-12.186,-58.829,0,"Yes_Man_",19.434,-48.849,0,"ByeolBam",9.06,-62.75,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,323.106,5.042,-34.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,"",310.534,318.302,,0
6,,1,1,0,0,1,0,0,0,0,1,255,255,5,5,337.045,"_Chun",L,33,82,134,0.745,-0.319,-0.654,0.935,0.524,1.528,-36.794,46.042,1,14,85,0,0,-121.573,73.487,-3.438,0,0,1,3,R,"Megarafa",175.4,90,0.498,0,53,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,339.846,,,,0,,,,0,,,,0,,,,,,,,,-0.061,-37.295,0,"소솨소솨",0.012,-17.136,0,"Azuner",-21.06,-45.936,0,"_앰프_",-12.273,-58.15,0,"Yes_Man_",19.807,-48.199,0,"ByeolBam",12.924,-64.721,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,341.829,0.173,-37.922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,339.698,,0
7,,1,1,0,0,1,1,0,0,0,1,255,255,5,6,353.293,"_Chun",L,15,82,122,0.682,-0.517,-0.692,0.777,0.318,0.899,-36.794,51.846,6,8,86,0,0,0,-396.895,14.28,0,0,1,3,R,"Megarafa",175.4,90,0.498,0,53,W,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,359.262,,,,0,,,,0,,,,0,,,,,,,,,0.165,-37.983,0,"소솨소솨",0.114,-17.3,0,"Azuner",-21.251,-46.311,0,"_앰프_",-12.582,-59.25,0,"Yes_Man_",19.782,-48.3,0,"ByeolBam",12.231,-63.992,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,358.377,-0.164,-37.216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,359.193,,0
8,,1,1,0,0,1,2,0,0,0,1,255,255,5,7,373.642,"_Chun",L,15,71,113,-1.536,1.086,-0.838,1.042,-0.644,1.8,-36.794,40.694,0,9,91,2,0,0,-400,15.769,0,0,1,3,R,"Megarafa",175.4,90,0.498,3,53,W,Y,1,374.914,176,140,68,103,52,140,98,59.158,-12.407,-0.279,1.293,-20.293,-0.03,0,0.229,459.604,-384.69,-27.896,381.147,18.071,-71.943,381.347,5,17.681,2.442,-71.026,0,1,385.906,380.518,,,,,,,,,386.892,,,382.268,,,,0,,,,0,,,,0,,,,,,,,,-0.328,-37.415,0,"소솨소솨",-0.127,-17.191,109,"Azuner",-21.252,-46.233,0,"_앰프_",-11.09,-56.381,0,"Yes_Man_",19.354,-47.396,0,"ByeolBam",12.216,-63.958,107,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,390.861,0.168,-37.663,385.906,0.223,-21.285,,,,,,,,,,381.77,17.674,-71.357,,,,,,,,,,,,,390.134,3.402,-25.462,,,,,,,,,,384.006,15.323,-61.136,,,,,,,,,,1,"ByeolBam",,379.315,386.892,38
9,,1,1,0,0,0,0,2,0,0,0,255,255,255,8,407.039,"_Chun",L,3,90,127,0.003,0.17,-0.823,1.026,-0.574,1.739,-36.794,38.743,3,9,87,2,0,436.61,0,-6.025,0,0,2,4,R,"하루（Haru）",190,95,0.397,3,50,W,Y,1,408.198,139,87,78,100,25,140,102,24.037,33.765,0.053,1.071,-19.516,-0.07,0.048,0.245,52.146,413.157,-431.952,412.734,-57.055,-92.073,412.867,8,-54.927,1.991,-89.842,0,0,,414.487,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,-0.788,-37.158,0,"소솨소솨",-0.147,-17.247,0,"Azuner",-23.587,-48.725,0,"_앰프_",-14.974,-63.699,0,"Yes_Man_",19.953,-48.814,0,"ByeolBam",13.069,-64.328,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"AI",,,,0
10,,1,0,0,0,0,0,0,0,0,0,255,255,255,0,539.329,"NABIMan",R,17,58,111,2.189,1.61,0.581,1.283,0.935,2.569,-36.475,9.429,0,45,55,1,0,0.561,-80.319,-32.811,0,0,0,4,R,"Yes_Man_",190,85.251,0.499,0,47,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,0.029,-37.785,0,"눈꽃",-0.059,-17.794,0,"Floră",-19.325,-45.624,0,"Megarafa",-12.938,-57.038,0,"하루（Haru）",19.687,-50.16,0,"ddil_ddil69",11.661,-64.458,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
11,,1,0,0,0,0,1,0,0,0,0,255,255,255,1,555.37,"NABIMan",R,3,72,111,-0.675,0.603,0.505,1.114,0.58,2.024,-36.475,15.52,0,16,84,0,0,-493.856,0,4.805,0,0,0,4,R,"Yes_Man_",190,85.251,0.499,0,47,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,0.109,-37.747,0,"눈꽃",-0.107,-17.765,0,"Floră",-19.11,-45.506,0,"Megarafa",-12.926,-57.018,0,"하루（Haru）",18.557,-48.975,0,"ddil_ddil69",10.991,-61.648,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
12,,1,0,0,0,0,2,0,0,0,0,255,255,255,2,568.693,"NABIMan",R,6,55,102,1.576,-0.227,0.37,0.957,-0.047,1.514,-36.475,29.987,0,0,100,2,0,352.756,0,-24.711,0,0,0,4,R,"Yes_Man_",190,85.251,0.499,3,47,W,Y,1,569.896,144,89,116,112,43,145,96,34.613,-20.242,0.346,1.063,-20.877,-0.52,0,0.475,396.012,75.938,444.306,574.707,25.706,-97.351,574.894,6,24.997,2.159,-95.229,0,0,,575.883,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,0.651,-36.842,0,"눈꽃",-0.088,-17.82,0,"Floră",-19.198,-45.586,0,"Megarafa",-12.878,-56.866,0,"하루（Haru）",18.291,-48.702,0,"ddil_ddil69",10.948,-61.538,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,580.39,0.533,-38.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"AI",,,,32
13,,1,0,0,0,0,0,1,0,0,0,255,255,255,3,600.07,"NABIMan",R,15,65,109,2.683,2.385,0.627,1.326,1.15,2.71,-36.475,26.087,0,43,57,1,0,0,-400,-23.051,0,0,1,2,L,"Azuner",190,80,0.298,0,46,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,0.236,-37.654,0,"눈꽃",-0.088,-17.725,0,"Floră",-14.649,-44.232,0,"Megarafa",-9.897,-56.582,0,"하루（Haru）",20.803,-45.937,0,"ddil_ddil69",13.399,-64.617,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,604.233,-0.111,-37.264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
14,,1,0,0,0,1,0,1,0,0,0,255,255,255,4,611.849,"NABIMan",R,32,82,133,2.029,-0.779,0.498,0.869,0.549,1.229,-36.475,32.112,3,10,86,4,0,224.99,83.482,0.537,0,0,1,2,L,"Azuner",190,80,0.298,0,46,W,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,0.019,-37.762,0,"눈꽃",-0.077,-17.801,0,"Floră",-14.858,-44.402,0,"Megarafa",-6.95,-57.527,0,"하루（Haru）",20.663,-46.708,0,"ddil_ddil69",13.404,-64.632,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,616.119,-0.208,-37.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
15,,1,0,0,0,1,1,1,0,0,0,255,255,255,5,624.92,"NABIMan",R,3,78,116,0.793,-0.072,0.631,0.982,1.169,1.594,-36.475,29.546,0,14,86,2,0,-497.495,0,-1.583,0,0,1,2,L,"Azuner",190,80,0.298,3,46,W,Y,1,626.148,190,132,34,59,49,120,119,20.452,-44.778,0.214,0.984,-19.824,0.54,0,0.37,15.697,-573.622,-175.247,628.921,67.534,-74.038,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,0.583,-36.722,0,"눈꽃",-0.071,-17.8,0,"Floră",-14.618,-44.262,0,"Megarafa",-6.901,-57.353,0,"하루（Haru）",20.999,-47.131,0,"ddil_ddil69",13.504,-64.759,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"",,,,0
16,,1,0,0,0,1,2,1,0,0,0,255,255,255,6,639.912,"NABIMan",R,16,74,119,1.529,-0.058,0.52,0.913,0.65,1.373,-36.475,22.541,0,0,100,1,0,0,-228.644,3.31,0,0,1,2,L,"Azuner",190,80,0.298,0,46,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,0.137,-37.487,0,"눈꽃",-0.081,-17.805,0,"Floră",-15.049,-44.861,0,"Megarafa",-7.101,-58.15,0,"하루（Haru）",21.514,-47.817,0,"ddil_ddil69",12.57,-64.009,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
17,,1,0,0,0,2,2,1,0,0,0,255,255,255,7,654.553,"NABIMan",R,6,42,94,1.462,0.396,0.366,1.079,-0.064,1.91,-36.475,23.297,0,0,100,0,0,294.953,0,-28.247,0,0,1,2,L,"Azuner",190,80,0.298,0,46,W,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,0.107,-37.737,0,"눈꽃",-0.089,-17.789,0,"Floră",-15.86,-43.593,0,"Megarafa",-7.103,-58.153,0,"하루（Haru）",20.613,-47.012,0,"ddil_ddil69",13.317,-64.571,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
18,,1,0,0,0,0,0,2,0,0,0,255,255,255,8,673.754,"NABIMan",R,3,64,106,-1.792,-0.139,0.378,0.973,-0.008,1.565,-36.475,41.611,0,18,82,1,0,-481.638,0,0.153,0,0,2,1,R,"소솨소솨",190,80,0.501,0,46,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,0.135,-37.733,0,"눈꽃",-0.123,-17.757,0,"Floră",-18.448,-44.555,0,"Megarafa",-12.069,-59.212,0,"하루（Haru）",18.322,-48.132,0,"ddil_ddil69",12.376,-64.018,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
19,,1,0,0,0,1,0,2,0,0,0,255,255,255,9,685.395,"NABIMan",R,0,43,102,-0.585,-0.234,0.323,0.955,-0.265,1.509,-36.475,38.273,0,13,87,0,0,0,0,-20.894,0,0,2,1,R,"소솨소솨",190,80,0.501,0,46,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,0.035,-37.597,0,"눈꽃",-0.076,-17.765,0,"Floră",-18.512,-44.917,0,"Megarafa",-11.722,-59.207,0,"하루（Haru）",18.347,-48.134,0,"ddil_ddil69",12.368,-64.043,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
20,,1,0,0,0,1,1,2,0,0,0,255,255,255,10,695.936,"NABIMan",R,15,66,109,1.04,-1.676,0.474,0.544,0.438,0.178,-36.475,62.687,0,0,100,1,0,0,-400,8.108,0,0,2,1,R,"소솨소솨",190,80,0.501,0,46,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,0.049,-37.893,0,"눈꽃",-0.099,-17.788,0,"Floră",-18.607,-45.208,0,"Megarafa",-11.722,-59.216,0,"하루（Haru）",18.47,-48.214,0,"ddil_ddil69",12.365,-64.034,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
21,,1,0,0,0,2,1,2,0,0,0,255,255,255,11,710.663,"NABIMan",R,0,75,125,-3.368,31.955,0.48,1.368,-1.477,5.376,-36.475,18.839,13,30,57,1,0,0,-14.572,17.521,-4.503,36.16,2,1,R,"소솨소솨",190,80,0.501,0,46,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,0.272,-37.606,0,"눈꽃",-0.118,-17.798,0,"Floră",-18.952,-45.535,0,"Megarafa",-11.734,-59.226,0,"하루（Haru）",18.332,-48.192,0,"ddil_ddil69",12.393,-64.116,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
22,,1,0,0,0,3,1,2,0,0,0,255,255,255,12,728.019,"NABIMan",R,3,69,109,0.577,-0.975,0.622,0.81,1.126,1.039,-36.475,43.535,0,14,86,1,0,-484.641,0,-8.769,0,0,2,1,R,"소솨소솨",190,80,0.501,0,46,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,739.081,757.451,765.966,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,0.108,-37.464,0,"눈꽃",-0.129,-17.77,0,"Floră",-18.889,-45.311,0,"Megarafa",-11.72,-59.151,0,"하루（Haru）",18.34,-48.182,0,"ddil_ddil69",12.432,-64.105,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"",757.451,765.966,,0
23,,1,0,0,0,0,0,2,0,0,1,255,255,11,13,787.497,"NABIMan",R,3,70,110,1.231,-0.783,0.658,0.869,1.292,1.192,-36.475,46.999,0,18,82,2,0,-500,0,-1.444,0,0,3,5,R,"ByeolBam",175,90,0.5,3,45,W,Y,1,788.526,217,133,176,87,52,145,126,30.582,44.4,0.253,0.709,-20.84,0.3,0,0.288,209.203,452.348,334.089,792.601,-83.726,-88.113,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,0.458,-36.982,0,"눈꽃",-0.035,-17.911,0,"Floră",-19.443,-45.881,0,"Megarafa",-9.082,-57.353,0,"하루（Haru）",16.752,-47.913,0,"ddil_ddil69",7.974,-62.535,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"",,792.943,,0
24,,1,0,0,0,0,1,2,0,0,1,255,255,11,14,801.751,"NABIMan",R,0,57,112,-0.812,2.489,0.349,1.162,-0.365,3.085,-36.475,16.438,0,0,100,1,0,0,0,-27.521,0,0,3,5,R,"ByeolBam",175,90,0.5,0,45,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,801.838,,,,0,,,,0,,,,0,,,,,,,,,-0.254,-37.924,0,"눈꽃",-0.068,-17.853,0,"Floră",-13.569,-39.49,0,"Megarafa",-10.568,-57.517,0,"하루（Haru）",17.805,-44.57,0,"ddil_ddil69",7.294,-62.215,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,804.598,,0
25,,1,0,0,0,1,1,2,0,0,1,255,255,11,15,812.407,"NABIMan",R,15,62,106,3.877,3.306,0.714,1.404,1.555,3.074,-36.475,20.737,0,63,37,1,0,56.423,-400,-34.096,0,0,3,5,R,"ByeolBam",175,90,0.5,0,45,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,0.105,-37.984,0,"눈꽃",0.014,-18.104,0,"Floră",-10.141,-37.432,0,"Megarafa",-9.542,-54.205,0,"하루（Haru）",17.536,-45.187,0,"ddil_ddil69",7.223,-62.167,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,815.292,,0
26,,1,0,0,0,2,1,2,0,0,1,255,255,11,16,825.243,"NABIMan",R,3,65,107,0.149,-0.43,0.588,0.928,0.966,1.4,-36.475,25.199,0,12,88,2,0,-486.364,0,-12.217,0,0,3,5,R,"ByeolBam",175,90,0.5,3,45,W,Y,1,826.311,186,142,124,103,47,145,115,18.949,11.654,-0.015,0.92,-21.002,0.78,0,0.375,111.959,480.299,341.729,830.241,-30.983,-113.659,833.121,8,-32.294,0.059,-121.335,1,0,,832.012,836.335,,,,,,,,831.479,,,825.307,,,,0,,,,0,,,,0,,,,,,,,,0.405,-36.735,0,"눈꽃",-0.061,-18.023,0,"Floră",-10.118,-37.373,0,"Megarafa",-9.909,-55.231,85,"하루（Haru）",17.901,-44.198,0,"ddil_ddil69",9.959,-65.076,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,842.982,-0.402,-38.962,,,,,,,837.556,-8.343,-75.217,,,,,,,,,,,,,,,,,,,,,,,,,841.568,-6.679,-61.1,,,,,,,,,,,,,,,,2,"AI",836.335,,831.479,34
