id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,startX,startY,zDist,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,shS,lgS,prepS,impMv,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,buntGrip,hitSpnX,hitSpnY,hitSpnZ,PPosX,PPosY,CName,CPosX,CPosY,1BName,1BPosX,1BPosY,2BName,2BPosX,2BPosY,3BName,3BPosX,3BPosY,SSName,SSPosX,SSPosY,LFName,LFPosX,LFPosY,CFName,CFPosX,CFPosY,RFName,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
41,2,0,0,1,0,0,1,0,0,0,255,255,255,19,1133.334,coder_,R,10,108,-2.733,-2.065,-0.168,1.524,-36.787,1,0,0,400,20.018,-0.556,-17.66,0,5,4,R,인생최패망자,190,95,0.45,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063,-37.5,눈꽃,-0.585,-17.41,Pring__,-22.215,-47.06,Oort__Cloud,-13.003,-64.519,아침땅_,21.65,-50.358,소솨소솨,16.123,-62.885,それいゆ るな,43.841,-84.315,AI,0,-100.6,별이__,-43.244,-85.762,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
42,2,0,0,1,1,0,1,0,0,0,255,255,255,20,1149.369,coder_,R,38,92,-0.375,-0.511,-0.029,1.551,-36.807,0,0,-11.102,-35.791,-4.677,0,0,1,5,4,R,인생최패망자,190,95,0.45,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.297,-37.797,눈꽃,-0.414,-16.919,Pring__,-22.22,-47.066,Oort__Cloud,-12.941,-64.391,아침땅_,21.693,-50.379,소솨소솨,16.129,-62.908,それいゆ るな,43.056,-84.33,AI,0,-100.6,별이__,-43.189,-85.765,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
43,2,0,0,1,1,1,1,0,0,0,255,255,255,21,1165.747,coder_,R,10,107,-1.481,-1.055,-0.091,1.623,-36.732,4,0,0,400,48.418,-0.23,-17.561,1,5,4,R,인생최패망자,190,95,0.45,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035,-37.409,눈꽃,-0.277,-17.386,Pring__,-21.912,-45.977,Oort__Cloud,-12.999,-64.43,아침땅_,21.717,-50.369,소솨소솨,15.578,-62.825,それいゆ るな,42.889,-84.406,AI,0,-100.6,별이__,-43.24,-85.273,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
44,2,0,0,1,1,2,1,0,0,0,255,255,255,22,1180.848,coder_,R,43,88,-5.276,0.33,-0.428,1.709,-36.909,1,0,-108.007,-44.876,-1.626,0,0,0,5,4,R,인생최패망자,190,95,0.45,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13,-37.501,눈꽃,-0.75,-17.234,Pring__,-22.393,-46.3,Oort__Cloud,-13.045,-64.492,아침땅_,21.67,-50.416,소솨소솨,15.12,-64.145,それいゆ るな,42.909,-84.426,AI,0,-100.6,별이__,-43.921,-85.502,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
45,2,0,0,1,1,1,1,0,0,0,255,255,255,23,1195.92,coder_,R,42,90,-3.811,0.418,-0.255,1.722,-36.877,1,0,-173.13,-56.557,-6.717,0,0,0,6,4,R,인생최패망자,190,95,0.45,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.171,-37.645,눈꽃,-0.394,-17.07,Pring__,-22.432,-48.43,Oort__Cloud,-12.972,-64.476,아침땅_,21.665,-50.392,소솨소솨,15.443,-63.86,それいゆ るな,42.92,-84.464,AI,0,-100.6,별이__,-43.922,-85.502,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
46,2,0,0,1,3,2,1,0,0,0,255,255,255,24,1211.524,coder_,R,6,81,-2.409,0.245,-0.397,1.713,-36.847,1,0,294.545,0,2.553,0,0,0,6,4,R,인생최패망자,190,95,0.45,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114,-37.535,눈꽃,-0.171,-16.943,Pring__,-21.213,-42.961,Oort__Cloud,-12.984,-64.382,아침땅_,21.658,-50.4,소솨소솨,15.306,-63.696,それいゆ るな,42.927,-84.453,AI,0,-100.6,별이__,-43.922,-85.502,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,5
47,2,0,0,1,0,0,1,1,0,0,13,255,255,25,1235.691,coder_,R,26,118,-2.073,-0.046,-0.12,1.608,-36.802,2,0,-26.512,-200,4.334,0,0,1,7,0,L,encounter v,190,95,0.447,3,68,1236.816,143,121,114,23,62,150,97,33.358,-9.929,-0.48,0.087,-0.071,0.216,0,0,0,0,-0.359,-37.271,눈꽃,-0.12,-16.869,Pring__,-19.758,-44.503,Oort__Cloud,-12.913,-64.357,아침땅_,23.54,-48.111,소솨소솨,16.022,-62.341,それいゆ るな,42.471,-85.796,AI,0,-100.6,별이__,-41.679,-86.981,1248.064,33.725,-123.092,1248.286,6,それいゆ るな,33.717,-123.107,1,0,0,0,0,0,0,2
48,2,0,0,3,0,0,1,0,0,0,255,255,255,26,1279.689,coder_,R,10,92,-1.743,-2.12,-0.162,1.522,-36.81,1,0,0,268.131,11.842,-0.334,-19.195,0,0,7,R,ke ro,160,87.518,0.452,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.086,-37.691,눈꽃,-0.472,-17.105,Pring__,-20.837,-44.612,Oort__Cloud,-13.13,-64.609,아침땅_,21.08,-48.911,소솨소솨,14.526,-64.166,それいゆ るな,41.03,-85.316,AI,0,-100.6,별이__,-41.002,-88.794,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
49,2,0,0,3,1,0,1,0,0,0,255,255,255,27,1289.322,coder_,R,10,81,-0.018,-1.042,0.022,1.754,-36.806,0,0,-41.066,397.838,5.206,-0.022,-18.17,0,0,7,R,ke ro,160,87.518,0.452,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025,-37.517,눈꽃,-0.011,-16.9,Pring__,-21.223,-45.832,Oort__Cloud,-13.175,-64.629,아침땅_,21.011,-49.655,소솨소솨,14.303,-63.421,それいゆ るな,44.502,-91.967,AI,0,-100.6,별이__,-41.107,-89.156,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
50,2,0,0,3,1,1,1,0,0,0,255,255,255,28,1300.957,coder_,R,40,85,-0.245,3.018,0.026,2.145,-37.052,1,0,-12.599,-113.163,-2.544,0,0,0,0,7,R,ke ro,160,87.518,0.452,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.045,-37.528,눈꽃,0.021,-16.965,Pring__,-21.22,-45.85,Oort__Cloud,-13.131,-64.612,아침땅_,20.265,-49.507,소솨소솨,13.851,-64.103,それいゆ るな,44.527,-92.06,AI,0,-100.6,별이__,-41.087,-89.141,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
51,2,0,0,3,2,1,1,0,0,0,255,255,255,29,1311.114,coder_,R,10,81,1.052,0.962,0.109,2.138,-36.999,0,0,0,400,-5.613,0,0,0,0,7,R,ke ro,160,87.518,0.452,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,-37.609,눈꽃,-0.072,-16.881,Pring__,-21.1,-45.867,Oort__Cloud,-13.11,-64.597,아침땅_,20.606,-49.283,소솨소솨,15.262,-64.151,それいゆ るな,44.524,-92.024,AI,0,-100.6,별이__,-41.081,-89.134,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
52,2,0,0,3,2,2,1,0,0,0,255,255,255,30,1323.616,coder_,R,28,101,1.291,3.627,0.115,2.023,-37.044,1,0,9.336,-88.602,-1.986,0,0,0,0,7,R,ke ro,160,87.518,0.452,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131,-37.381,눈꽃,-0.08,-17.025,Pring__,-21.139,-47.199,Oort__Cloud,-13.114,-64.498,아침땅_,20.409,-49.448,소솨소솨,14.993,-63.396,それいゆ るな,44.506,-91.996,AI,0,-100.6,별이__,-41.79,-88.72,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
53,2,0,0,3,3,2,1,0,0,0,255,255,255,31,1334.501,coder_,R,26,120,-0.025,-0.136,0.002,1.603,-36.79,2,0,-13.724,-190.166,14.041,0,0,1,0,7,R,ke ro,160,87.518,0.452,2,67,1335.675,112,91,62,41,66,135,84,95.526,-76.996,-0.29,-0.027,-0.036,0.086,0,0,0,0,-0.085,-37.045,눈꽃,0.06,-17.021,Pring__,-21.329,-47.049,Oort__Cloud,-13.141,-64.486,아침땅_,20.318,-49.379,소솨소솨,15.354,-63.942,それいゆ るな,44.549,-92.066,AI,0,-100.6,별이__,-43.59,-87.455,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
54,2,0,0,3,3,2,1,0,0,0,255,255,255,32,1353.004,coder_,R,38,80,-0.779,-0.352,-0.076,1.616,-36.866,0,0,5.834,0.968,-2.088,0,0,1,0,7,R,ke ro,160,87.518,0.452,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.167,-38.16,눈꽃,-0.18,-17.002,Pring__,-20.568,-43.443,Oort__Cloud,-13.062,-64.494,아침땅_,20.443,-48.786,소솨소솨,14.962,-63.972,それいゆ るな,42.967,-90.24,AI,0,-100.6,별이__,-45.85,-86.963,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
55,2,0,0,3,0,0,2,0,0,0,255,255,255,33,1375.338,coder_,R,13,79,-3.565,0.075,-0.061,2.018,-36.999,1,0,-206.421,400,7.91,0,0,0,1,8,R,HANA_ARASHI,190,86,0.2,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.093,-37.673,눈꽃,-0.314,-16.923,Pring__,-20.381,-45.82,Oort__Cloud,-12.981,-64.322,아침땅_,20.459,-49.864,소솨소솨,15.13,-63.475,それいゆ るな,43.621,-89.598,AI,0,-100.6,별이__,-45.897,-86.946,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
56,2,0,0,3,1,0,2,0,0,0,255,255,255,34,1387.476,coder_,R,7,83,-2.404,1.989,-0.334,2.049,-36.901,1,0,188.466,0,-0.196,0,0,0,1,8,R,HANA_ARASHI,190,86,0.2,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.085,-37.343,눈꽃,-0.083,-17.086,Pring__,-20.407,-45.779,Oort__Cloud,-13.03,-64.341,아침땅_,20.448,-49.897,소솨소솨,14.803,-63.734,それいゆ るな,43.568,-89.681,AI,0,-100.6,별이__,-45.768,-86.96,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
57,2,0,0,3,2,0,2,0,0,0,255,255,255,35,1398.419,coder_,R,27,116,1.187,0.797,0.065,1.739,-36.842,2,0,29.352,-103.927,-2.992,0,0,1,1,8,R,HANA_ARASHI,190,86,0.2,3,67,1399.675,145,101,58,25,31,140,100,91.207,-84.441,-0.21,-0.004,-0.04,0.109,0,0,0,0,-0.065,-37.34,눈꽃,-0.081,-16.953,Pring__,-20.378,-45.767,Oort__Cloud,-13.003,-64.341,아침땅_,20.328,-49.808,소솨소솨,15.062,-64.381,それいゆ るな,43.571,-89.676,AI,0,-100.6,별이__,-45.811,-86.971,1406.689,-25.184,-11.391,0,0,,0,0,0,0,0,0,0,0,0,3
58,2,0,0,3,2,1,2,0,0,0,255,255,255,36,1422.296,coder_,R,13,83,-4.388,-2.279,-0.253,1.432,-36.797,4,0,-268.502,351.246,9.556,-0.844,-19.961,1,1,8,R,HANA_ARASHI,190,86,0.2,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078,-37.535,눈꽃,-0.963,-17.118,Pring__,-20.28,-42.334,Oort__Cloud,-12.861,-63.353,아침땅_,21.37,-50.425,소솨소솨,14.904,-64.187,それいゆ るな,43.226,-87.443,AI,0,-100.6,별이__,-47.969,-84.429,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
59,2,0,0,3,2,2,2,0,0,0,255,255,255,37,1438.875,coder_,R,38,78,1.454,0.604,0.125,1.778,-36.922,0,0,16.531,-8.832,-1.161,0,0,0,1,8,R,HANA_ARASHI,190,86,0.2,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.144,-37.718,눈꽃,0.085,-16.81,Pring__,-19.431,-41.466,Oort__Cloud,-13.049,-64.528,아침땅_,21.313,-50.359,소솨소솨,15.804,-63.99,それいゆ るな,46.081,-88.908,AI,0,-100.6,별이__,-47.958,-84.415,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
60,3,1,0,3,0,0,0,0,0,0,255,255,255,21,1480.591,encounter v,R,26,135,2.298,4.402,0.074,1.826,-36.621,1,0,34.995,-200,-26.461,1.311,-7.505,0,6,6,R,それいゆ るな,160,86,0.43,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153,-37.271,Sabo_10,-0.042,-17.034,vovopo 보보포,-22.4,-45.77,ʚEveɞ,-15.911,-63.098,인생최패망자,14.242,-49.874,IllilliIIIIllil,6.052,-66.771,AI,35.7,-81.8,ke ro,1.998,-106.172,HANA_ARASHI,-40.444,-87.249,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
61,3,1,0,3,1,0,0,0,0,0,255,255,255,22,1499.702,encounter v,R,10,121,-0.034,-0.541,0.076,1.858,-36.634,0,0,0,400,-17.44,0,0,0,6,6,R,それいゆ るな,160,86,0.43,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07,-37.609,Sabo_10,0.043,-16.771,vovopo 보보포,-21.515,-44.391,ʚEveɞ,-15.933,-63.074,인생최패망자,14.324,-48.71,IllilliIIIIllil,5.816,-66.909,AI,35.7,-81.8,ke ro,1.845,-105.333,HANA_ARASHI,-40.255,-87.763,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
62,3,1,0,3,1,1,0,0,0,0,255,255,255,23,1513.699,encounter v,R,13,117,0.038,-0.294,0.185,1.87,-36.655,0,0,-374.236,331.584,-2.186,0,0,0,6,6,R,それいゆ るな,160,86,0.43,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234,-37.664,Sabo_10,-0.042,-16.908,vovopo 보보포,-21.903,-45.87,ʚEveɞ,-15.886,-63.034,인생최패망자,14.602,-48.639,IllilliIIIIllil,6.106,-66.839,AI,35.7,-81.8,ke ro,1.929,-108.434,HANA_ARASHI,-40.457,-88.307,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
63,3,1,0,3,1,2,0,0,0,0,255,255,255,24,1527.722,encounter v,R,10,125,-1.517,1.121,-0.015,2.008,-36.773,1,0,0,400,-24.178,-0.35,-17.876,0,6,6,R,それいゆ るな,160,86,0.43,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108,-37.397,Sabo_10,-0.155,-17.347,vovopo 보보포,-21.336,-42.454,ʚEveɞ,-15.918,-63.077,인생최패망자,14.539,-48.648,IllilliIIIIllil,6.051,-66.652,AI,35.7,-81.8,ke ro,1.549,-108.492,HANA_ARASHI,-41.013,-87.659,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
64,3,1,0,3,2,2,0,0,0,0,255,255,255,25,1543.126,encounter v,R,10,124,-0.682,-1.553,0.036,1.768,-36.602,4,0,0,400,-11.336,0,0,1,6,6,R,それいゆ るな,160,86,0.43,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114,-37.342,Sabo_10,0.018,-17.121,vovopo 보보포,-22.254,-44.921,ʚEveɞ,-15.943,-63.092,인생최패망자,14.51,-49.276,IllilliIIIIllil,6.111,-66.636,AI,35.7,-81.8,ke ro,1.794,-108.537,HANA_ARASHI,-39.104,-83.635,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
65,3,1,0,3,0,0,1,0,0,0,255,255,255,26,1562.884,encounter v,R,13,126,-2.325,-1.441,0.031,1.766,-36.601,4,0,-358.945,348.078,-6.035,0,0,1,7,0,R,coder_,160,95,0.448,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058,-37.339,Sabo_10,-0.416,-17.223,vovopo 보보포,-22.928,-46.171,ʚEveɞ,-13.396,-64.833,인생최패망자,16.147,-46.323,IllilliIIIIllil,11.098,-65.134,AI,35.7,-81.8,ke ro,1.548,-109.3,HANA_ARASHI,-41.039,-84.777,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
66,3,1,0,3,1,1,1,0,0,0,255,255,255,27,1593.255,encounter v,R,10,117,0.183,0.294,0.089,1.94,-36.634,0,0,0,400,-10.537,0,0,0,7,0,R,coder_,160,95,0.448,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128,-37.771,Sabo_10,-0.088,-16.94,vovopo 보보포,-21.039,-43.813,ʚEveɞ,-13.411,-64.811,인생최패망자,13.988,-49.767,IllilliIIIIllil,8.929,-66.178,AI,35.7,-81.8,ke ro,1.545,-109.264,HANA_ARASHI,-41.163,-88.436,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
67,3,1,0,3,1,2,1,0,0,0,255,255,255,28,1606.718,encounter v,R,0,126,3.292,0.672,0.2,1.867,-36.773,4,0,0,0,15.161,0.397,-21.52,1,7,0,R,coder_,160,95,0.448,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,-37.387,Sabo_10,0.591,-19.224,vovopo 보보포,-21.327,-44.062,ʚEveɞ,-13.418,-64.813,인생최패망자,13.955,-49.725,IllilliIIIIllil,8.922,-66.182,AI,35.7,-81.8,ke ro,1.537,-109.27,HANA_ARASHI,-42.825,-91.044,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
68,3,1,0,3,0,0,2,0,0,0,255,255,255,29,1631.637,encounter v,R,32,128,2.827,2.474,0.206,2.047,-36.983,1,0,170.501,-169.543,-16.712,0,0,0,0,2,L,Pring__,180.1,95,0.401,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03,-37.208,Sabo_10,0.328,-16.902,vovopo 보보포,-21.585,-46.938,ʚEveɞ,-16.032,-62.065,인생최패망자,22.844,-47.224,IllilliIIIIllil,13.469,-63.723,AI,35.7,-81.8,ke ro,1.026,-109.069,HANA_ARASHI,-41.314,-95.049,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
69,3,1,0,3,1,0,2,0,0,0,255,255,255,30,1644.276,encounter v,R,13,111,0.667,0.561,0.222,1.973,-36.726,2,0,-354.368,352.737,-0.826,0,0,1,0,2,L,Pring__,180.1,95,0.401,3,66,1645.282,94,66,72,57,48,128,93,29.486,-11.089,0.04,-0.003,-0.022,0.039,0,0,0,0,-0.334,-37.126,Sabo_10,0.067,-17.057,vovopo 보보포,-20.573,-44.442,ʚEveɞ,-16.04,-62.077,인생최패망자,22.772,-47.324,IllilliIIIIllil,13.409,-63.724,AI,35.7,-81.8,ke ro,-1.355,-111.352,HANA_ARASHI,-40.203,-91.842,1650.12,21.084,-93.062,1653.161,7,ke ro,28.344,-107.126,1,0,0,0,0,0,0,2
70,3,1,0,3,0,0,2,0,1,0,255,2,255,31,1685.892,encounter v,R,27,127,1.082,0.652,0.137,1.828,-36.543,0,0,28.823,-145.228,-11.306,0.4,-17.338,0,1,3,R,Oort__Cloud,160,90.284,0.345,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224,-37.457,Sabo_10,0.185,-17.017,vovopo 보보포,-23.22,-45.44,ʚEveɞ,-14.588,-64.061,인생최패망자,15.492,-45.831,IllilliIIIIllil,4.487,-65.849,AI,35.7,-81.8,ke ro,1.151,-106.634,HANA_ARASHI,-42.491,-86.625,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
71,3,1,0,3,0,1,2,0,1,0,255,2,255,32,1698.642,encounter v,R,10,119,-1.21,-2.453,0.004,1.682,-36.483,2,0,0,400,-22.127,-0.233,-19.782,1,1,3,R,Oort__Cloud,160,90.284,0.345,3,65,1699.858,250,97,88,8,64,150,109,-30,4.127,0.93,-0.059,0.009,0.056,0,0,0,0,-0.167,-36.964,Sabo_10,0.001,-17.079,vovopo 보보포,-23.115,-46.315,ʚEveɞ,-14.586,-64.011,인생최패망자,14.282,-48.061,IllilliIIIIllil,5.603,-66.473,AI,35.7,-81.8,ke ro,0.959,-106.8,HANA_ARASHI,-38.196,-91.497,1699.842,-0.242,-19.444,1701.641,8,별이__,-0.454,-37.02,0,0,0,0,0,0,0,2
72,3,0,0,3,0,0,0,0,0,0,255,255,255,38,1732.416,coder_,R,27,118,-1.256,-0.391,-0.074,1.591,-36.802,0,0,-12.941,-141.18,2.538,0,0,0,2,2,L,vovopo 보보포,160,94,0.549,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.084,-37.67,눈꽃,-0.048,-16.965,Pring__,-22.391,-47.836,Oort__Cloud,-13.046,-64.56,아침땅_,21.672,-46.684,소솨소솨,16.213,-62.757,それいゆ るな,36.924,-86.495,AI,0,-100.6,별이__,-38.854,-90.463,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
73,3,0,0,3,0,1,0,0,0,0,255,255,255,39,1744.388,coder_,R,27,117,-0.98,0.189,-0.054,1.649,-36.78,2,0,-23.66,-101.536,2.439,0,0,1,2,2,L,vovopo 보보포,160,94,0.549,2,65,1745.458,255,165,96,50,201,150,85,23.274,15.74,-0.53,0.037,-0.065,0.083,0.083,0,0,0,-0.167,-37.285,눈꽃,0.048,-17.009,Pring__,-22.258,-47.914,Oort__Cloud,-13.017,-64.547,아침땅_,21.57,-46.326,소솨소솨,16.701,-62.117,それいゆ るな,38.218,-85.927,AI,0,-100.6,별이__,-38.862,-90.388,0,0,0,1748.55,3,Oort__Cloud,-16.49,-68.246,0,0,0,0,0,0,0,1
74,3,0,0,3,0,0,1,0,0,0,255,255,255,40,1770.824,coder_,R,40,87,0.763,2.276,0.105,2.161,-37.126,2,0,24.669,-145.473,-7.592,0,0,0,3,1,L,Sabo_10,184.8,94,0.6,3,65,1772.269,114,76,61,33,37,133,130,32.004,9.937,0.48,-0.029,0.011,0.116,0,0,0,0,-0.075,-37.182,눈꽃,-0.104,-16.934,Pring__,-21.38,-46.342,Oort__Cloud,-12.943,-64.402,아침땅_,23.098,-48.356,소솨소솨,17.322,-62.096,それいゆ るな,36.251,-87.85,AI,0,-100.6,별이__,-39.759,-89.298,1778.467,-24.482,-137.527,0,0,,0,0,0,0,0,0,0,0,0,4
75,3,0,0,4,0,0,1,0,0,0,255,255,255,41,1809.252,coder_,R,32,116,3.199,-0.068,0.133,1.614,-36.864,1,0,228.366,-169.322,11.338,0,0,0,4,5,L,IllilliIIIIllil,174.5,86,0.497,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.061,-37.332,눈꽃,0.325,-17.157,Pring__,-22.646,-47.84,Oort__Cloud,-12.863,-64.616,아침땅_,22.851,-47.129,소솨소솨,17.527,-62.638,それいゆ るな,39.154,-89.673,AI,0,-100.6,별이__,-42.433,-88.73,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
76,3,0,0,4,1,0,1,0,0,0,255,255,255,42,1819.497,coder_,R,27,117,-0.687,-0.618,-0.029,1.562,-36.853,0,0,-47.135,-136.623,7.519,0,0,1,4,5,L,IllilliIIIIllil,174.5,86,0.497,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08,-37.572,눈꽃,-0.094,-16.857,Pring__,-22.676,-45.946,Oort__Cloud,-13.091,-64.574,아침땅_,22.866,-47.205,소솨소솨,17.256,-62.459,それいゆ るな,39.741,-89.492,AI,0,-100.6,별이__,-42.808,-88.537,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
77,3,0,0,4,1,1,1,0,0,0,255,255,255,43,1832.947,coder_,R,26,123,-1.811,-1.527,-0.104,1.435,-36.789,1,0,-28.902,-168.882,14.366,0,0,0,4,5,L,IllilliIIIIllil,174.5,86,0.497,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.076,-37.624,눈꽃,-0.401,-17.474,Pring__,-22.651,-47.477,Oort__Cloud,-13.069,-64.529,아침땅_,22.913,-47.252,소솨소솨,17.243,-62.526,それいゆ るな,39.59,-88.95,AI,0,-100.6,별이__,-43.839,-87.76,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
78,3,0,0,4,2,1,1,0,0,0,255,255,255,44,1843.34,coder_,R,26,120,-1.291,-0.699,-0.064,1.525,-36.76,2,0,-57.576,-159.044,9.589,0,0,1,4,5,L,IllilliIIIIllil,174.5,86,0.497,3,65,1844.468,234,138,68,48,70,150,124,26.994,-30.858,0.63,0.01,0.038,0.112,0,0,0,0,0.07,-37.153,눈꽃,-0.089,-16.891,Pring__,-22.635,-47.492,Oort__Cloud,-13.003,-64.635,아침땅_,22.858,-47.221,소솨소솨,17.244,-62.542,それいゆ るな,40.695,-88.312,AI,0,-100.6,별이__,-43.858,-87.778,1848.898,50.05,-106.557,1849.898,6,それいゆ るな,47.445,-103.613,1,0,0,0,0,0,0,2
79,3,0,0,4,0,0,1,0,1,0,255,14,255,45,1886.637,coder_,R,6,95,4.441,-0.459,0.125,1.595,-36.882,4,0,411.223,0,-5.996,0,0,1,5,3,L,ʚEveɞ,174.9,95,0.401,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,-37.812,눈꽃,0.472,-17.107,Pring__,-22.502,-47.735,Oort__Cloud,-5.991,-64.437,아침땅_,21.523,-45.603,소솨소솨,16.609,-62.6,それいゆ るな,44.885,-88.333,AI,0,-100.6,별이__,-39.301,-88.956,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
80,3,0,0,4,0,1,1,0,1,0,255,14,255,46,1904.555,coder_,R,27,111,0.352,-0.693,0.026,1.537,-36.851,0,0,-15.277,-123.159,-2.665,0,0,0,5,3,L,ʚEveɞ,174.9,95,0.401,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,-37.742,눈꽃,0.069,-16.958,Pring__,-22.519,-47.738,Oort__Cloud,-4.992,-64.395,아침땅_,21.543,-45.567,소솨소솨,16.597,-62.618,それいゆ るな,45.963,-84.254,AI,0,-100.6,별이__,-39.17,-89.014,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
81,3,0,0,4,0,2,1,0,1,0,255,14,255,47,1923.49,coder_,R,0,96,1.439,-0.22,0.131,1.605,-36.858,2,0,6.039,0,-7.861,0,0,1,5,3,L,ʚEveɞ,174.9,95,0.401,3,65,1924.699,255,172,70,36,78,150,110,25.525,16.029,0.8,0.13,-0.02,0.125,0,0,0,0,0.063,-37.507,눈꽃,0.131,-17.139,Pring__,-22.501,-47.731,Oort__Cloud,-8.945,-65.245,아침땅_,21.409,-45.666,소솨소솨,16.579,-62.652,それいゆ るな,45.908,-85.272,AI,0,-100.6,별이__,-39.174,-89.012,1933.203,-4.79,-133.054,1937.259,3,Oort__Cloud,1.842,-81.098,1,0,0,0,0,0,0,2
