id,type,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,manual,sH,sV,gyro,plx,plz,bIdx,order1Name,order2Name,order3Name,order4Name,order5Name,order6Name,order7Name,order8Name,order9Name,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,bSwing,hSec,rotS,rotL,shS,lgS,prepS,gripPen,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,spinValid,spinControlled,spinFallbackLegacy,spinLegacyMag,spinTargetMag,spinVOffset,spinHOffset,spinContactStrength,spinContactX,spinContactY,spinContactZ,spinSpeedStrength,spinBatDirMag,spinTangentMag,spinHitSpeedKmh,spinAppliedMag,phValid,phSource,phColMode,phFlags,phDt,phFixedDt,phTargetAge,phInstFps,phRawCpX,phRawCpY,phRawCpZ,phRawHPos,phRawNX,phRawNY,phRawNZ,phNDeltaDeg,phCpX,phCpY,phCpZ,phHPosAdj,phNX,phNY,phNZ,phNVDeg,phBallVX,phBallVY,phBallVZ,phBallSpd,phProxyPVX,phProxyPVY,phProxyPVZ,phProxyPSpd,phRenderPVX,phRenderPVY,phRenderPVZ,phRenderPSpd,phLastDX,phLastDY,phLastDZ,phBatSpd,phLagX,phLagY,phLagZ,phLagRotDeg,phProxyMoveX,phProxyMoveY,phProxyMoveZ,phProxyMoveRotDeg,phRenderMoveX,phRenderMoveY,phRenderMoveZ,phRenderMoveRotDeg,phBallMoveX,phBallMoveY,phBallMoveZ,phBallMoveSpd,phRawDirX,phRawDirY,phRawDirZ,phRawDirH,phProxyDirX,phProxyDirY,phProxyDirZ,phProxyDirH,phRenderDirX,phRenderDirY,phRenderDirZ,phRenderDirH,phProxyGeoX,phProxyGeoY,phProxyGeoZ,phProxyGeoH,phRenderGeoX,phRenderGeoY,phRenderGeoZ,phRenderGeoH,phFinalDirX,phFinalDirY,phFinalDirZ,phFinalDirH,phSweepSteps,phSweepT,phProxyMoveDist,phRenderMoveDist,phRawProxyPVX,phRawProxyPVY,phRawProxyPVZ,phRawProxyPSpd,phRawRenderPVX,phRawRenderPVY,phRawRenderPVZ,phRawRenderPSpd,phLegacyDirX,phLegacyDirY,phLegacyDirZ,phLegacyDirH,phRawRelVX,phRawRelVY,phRawRelVZ,phRawRelSpd,phImpulseX,phImpulseY,phImpulseZ,phImpulseMag,phProxyRbVX,phProxyRbVY,phProxyRbVZ,phProxyRbSpd,phProxyRbAVX,phProxyRbAVY,phProxyRbAVZ,phProxyRbAVMag,phSeparation,phContactCount,phCpDelta,phHPosDelta,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,out1Sec,out1BatterIndex,out1PrevBase,out1Code,out1Ass,out2Sec,out2BatterIndex,out2PrevBase,out2Code,out2Ass,out3Sec,out3BatterIndex,out3PrevBase,out3Code,out3Ass,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PitchPPosX,PitchPPosZ,PitchCPosX,PitchCPosZ,Pitch1BPosX,Pitch1BPosZ,Pitch2BPosX,Pitch2BPosZ,Pitch3BPosX,Pitch3BPosZ,PitchSSPosX,PitchSSPosZ,PitchLFPosX,PitchLFPosZ,PitchCFPosX,PitchCFPosZ,PitchRFPosX,PitchRFPosZ,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,PGetSec,PGetX,PGetZ,CGetSec,CGetX,CGetZ,1BGetSec,1BGetX,1BGetZ,2BGetSec,2BGetX,2BGetZ,3BGetSec,3BGetX,3BGetZ,SSGetSec,SSGetX,SSGetZ,LFGetSec,LFGetX,LFGetZ,CFGetSec,CFGetX,CFGetZ,RFGetSec,RFGetX,RFGetZ,PThrSec,PThrX,PThrZ,CThrSec,CThrX,CThrZ,1BThrSec,1BThrX,1BThrZ,2BThrSec,2BThrX,2BThrZ,3BThrSec,3BThrX,3BThrZ,SSThrSec,SSThrX,SSThrZ,LFThrSec,LFThrX,LFThrZ,CFThrSec,CFThrX,CFThrZ,RFThrSec,RFThrX,RFThrZ,errPosDelta,result,balk,cPlr,sb2Sec,sb3Sec,sbhSec,ass,remarks
88,,5,0,0,3,0,0,1,0,0,0,255,255,255,35,2300.998,"CVPileMaki",R,28,76,127,-1.582,-0.409,0.035,1.612,-0.769,1.279,-36.37,11.916,42,58,0,2,"",52.348,-73.26,6.55,0,0,0,"=","=","=","=","=","=","=","=","=",2,L,"encounter v",190,86.037,0.46,0,73,W,Y,1,2302.061,246,157,120,104,40,,145,115,23.294,36.122,-0.289,0.881,-20.646,0.09,0,0.333,-8.059,7.983,11.364,1,1,0,292.229,16.057,0.033,-0.14,0.068,0.038,-0.017,0.039,0.655,1,0.483,115.19,16.057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2306.367,8,-55.37,2.643,-95.828,0,0,,,,,,,,,,,,,,,2306.591,0,,457,0,,,,,,,,,,,,,,,,,,,-0.19,-37.418,-0.193,-17.163,-20.455,-47.288,-11.379,-62.311,18.296,-44.926,12.725,-65.359,45.654,-96.856,0,-109.84,-46.332,-90.672,-0.18,-36.934,,"Yes_Man_",-0.265,-17.584,,"HANA_ARASHI",-20.18,-47.236,,"HOGGYS 호기스",-11.303,-62.194,,"인생최패망자",18.087,-44.812,,"shimenawa",12.746,-65.375,,"ddil_ddil69",45.668,-96.861,,"AI",0,-109.844,,"SUGUN",-46.338,-90.574,97,2312.088,0.035,-38.106,,,,,,,,,,,,,,,,,,,,,,2306.604,-56.057,-96.63,,,,,,,,,,,,,,,,,,,,,,,,,2308.319,-50.606,-89.064,"",1,0,"SUGUN",,,,130,""
89,,5,0,0,3,0,0,2,0,0,0,255,255,255,36,2327.477,"CVPileMaki",R,10,76,117,-59.187,-2.8,0.051,2.02,-0.692,2.317,-36.37,38.733,98,2,0,2,"",0,400,11.968,0,0,1,"=","=","=","=","=","=","=","=","=",3,R,"ke ro",170.4,80.017,0.396,3,73,W,Y,1,2328.653,128,174,65,46,14,,136,126,-21.021,41.493,-0.507,0.692,-20.248,0.56,0,0.805,-204.133,157.099,-66.649,1,1,0,600,266.068,0.599,-0.52,1,0.036,0.044,-0.004,0.739,1,0.995,126.08,266.068,1,3,3,1023,0.008,0.008,0,120,-0.278,1.028,-20.196,0.943,0.335,0.414,0.846,0,-0.099,1.201,-20.3,0.56,0.335,0.414,0.846,-26.065,-0.651,-3.72,30.075,30.312,4.448,-2.269,-61.964,62.165,4.448,-2.269,-61.964,62.165,0.088,-0.29,-0.953,125.175,0,0,0,0,0.086,0.036,-0.214,27.835,0.086,0.036,-0.214,27.835,-0.105,-0.156,-0.002,22.584,-0.492,-0.67,-0.556,41.493,-0.492,-0.67,-0.556,41.493,-0.492,-0.67,-0.556,41.493,-0.199,0,-0.98,11.491,-0.199,0,-0.98,11.491,-0.618,-0.359,-0.699,41.493,36,-1,0.233,0.233,4.448,-2.269,-61.964,62.165,4.448,-2.269,-61.964,62.165,-0.335,-0.414,-0.846,21.599,-0.649,-3.947,29.946,30.212,-1.729,-2.137,-4.368,5.161,10.335,4.372,-25.649,27.996,-24.408,-51.236,13.327,58.297,0.352,1,0.27,-0.383,2328.384,-1.586,-21.466,2329.792,2,-19.032,1.477,-45.122,0,0,,2333.772,,,,,,,,,,,,,2332.74,1,,147,0,,,,,,,,,,,2332.086,2,,,,,,,-0.177,-37.559,-0.06,-17.524,-20.538,-46.808,-12.278,-63.172,17.612,-46.623,12.256,-64.674,46.988,-97.692,0,-109.84,-43.955,-91.292,0.19,-37.478,,"Yes_Man_",-0.098,-17.857,,"HANA_ARASHI",-20.868,-47.249,,"HOGGYS 호기스",-12.25,-63.087,,"인생최패망자",17.609,-46.635,,"shimenawa",11.379,-64.871,,"ddil_ddil69",46.995,-97.701,,"AI",0,-109.844,,"SUGUN",-41.513,-89.461,,,,,,,,2330.077,-19.492,-45.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2,0,"HANA_ARASHI",,,,16,""
90,SIDE,5,0,0,3,0,0,2,0,0,0,255,255,255,,2335.213,,,,,,,,,,,,,,,,,,,,,,,,2,"=","=","=","=","=","=","=","=","=",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
91,,6,1,0,3,0,0,0,0,0,0,255,255,255,43,2375.075,"가앤슬_",L,27,82,133,0.026,0.697,-0.605,1.849,-0.288,2.002,-36.439,49.225,79,21,0,2,"",-122.07,-139.009,-1.964,0,0,1,"Yes_Man_","SUGUN","HOGGYS 호기스","ddil_ddil69","HANA_ARASHI","인생최패망자","shimenawa","CVPileMaki","",8,R,"SUGUN",179.9,82,0.5,5,72,W,Y,1,2376.205,177,71,113,87,1,,145,128,-12.486,18.549,-0.32,1.315,-20.484,0.65,0,0.36,200.16,186.909,-11.612,1,1,0,538.927,274.105,-0.78,-0.542,1,0.038,-0.04,0.016,0.761,1,0.891,128.983,274.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2376.067,-2.07,-25.671,2377.725,3,-14.174,0.129,-61.109,0,0,,,,,,,,,,,,,,,2380.508,1,,147,2,,,,,,,,,,,,,,,,,,,0.094,-37.638,-0.013,-17.025,-18.509,-44.187,-14.264,-64.367,22,-49.72,9.086,-66.658,26.902,-89.245,0.422,-112.754,-45.445,-99.943,-0.291,-37.745,,"임 재 천",-0.062,-17.059,,"encounter v",-18.307,-43.979,111,"ke ro",-14.687,-65.512,103,"_Gosomi",21.855,-49.8,,"「론구」",9.086,-66.62,,"Kr_Luna",24.968,-90.067,,"IbikiKai_JP",0.448,-112.754,,"하루（Haru）",-45.618,-100.315,,2383.043,-0.693,-38.159,,,,2379.883,-18.523,-41.139,2378.001,-14.71,-62.695,,,,,,,,,,,,,,,,,,,,,,2382.168,-16.187,-39.273,2379.115,-14.992,-56.002,,,,,,,,,,,,,,,,"",2,0,"ke ro",,,,259,""
92,,6,1,0,3,0,0,1,0,0,0,255,255,255,44,2397.133,"가앤슬_",L,27,82,133,-0.746,0.284,-0.539,1.718,-0.18,1.656,-36.439,36.304,86,14,0,0,"",-90.493,-142.407,-6.022,0,0,2,"=","=","=","=","=","=","=","=","",3,L,"HOGGYS 호기스",190,87.075,0.35,,72,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019,-37.571,-0.032,-17.046,-19.295,-45.075,-12.32,-64.958,22.579,-50.339,12.652,-65.183,23.085,-91.072,0.446,-110.983,-44.71,-100.419,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2406.106,0.039,-37.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
93,,6,1,0,3,0,1,1,0,0,0,255,255,255,45,2416.344,"가앤슬_",L,10,83,110,0.967,-1.642,-0.361,1.296,0.431,1.105,-36.439,16.9,65,35,0,1,"",0,400,-10.542,0,0,2,"=","=","=","=","=","=","=","=","",3,L,"HOGGYS 호기스",190,87.075,0.35,,72,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.016,-37.664,-0.016,-16.967,-19.222,-43.827,-12.686,-65.174,21.868,-50.132,12.636,-65.159,23.089,-91.078,1.338,-111.708,-44.523,-100.28,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2421.086,0.069,-37.287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
94,,6,1,0,3,1,1,1,0,0,0,255,255,255,46,2428.828,"가앤슬_",L,13,77,103,1.274,-0.839,-0.592,1.743,-0.096,1.58,-36.439,19.83,80,20,0,0,"",337.254,346.806,-14.608,0.598,-16.671,2,"=","=","=","=","=","=","=","=","",3,L,"HOGGYS 호기스",190,87.075,0.35,,72,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.196,-37.49,-0.001,-16.972,-19.761,-44.613,-13.014,-64.968,21.923,-49.974,12.682,-65.291,23.088,-91.085,1.186,-111.671,-44.015,-100.162,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2433.748,-0.037,-37.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
95,,6,1,0,3,1,2,1,0,0,0,255,255,255,47,2444.627,"가앤슬_",L,5,75,110,-0.289,0.257,-0.682,1.692,-0.317,1.779,-36.439,26.043,93,7,0,2,"",117.489,0,-11.612,0,0,2,"=","=","=","=","=","=","=","=","",3,L,"HOGGYS 호기스",190,87.075,0.35,5,72,W,Y,1,2445.92,125,70,97,96,98,,138,131,27.497,56.561,-0.081,1.161,-20.993,0.51,0,0.61,111.362,-14.25,-256.17,1,1,0,600,279.692,-0.985,0.107,1,-0.019,-0.053,-0.005,0.777,1,0.995,131,279.692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.072,-38.133,-0.006,-16.968,-18.734,-44.603,-12.267,-64.827,21.88,-50.077,12.648,-65.161,23.083,-91.067,1.267,-112.467,-43.678,-99.228,-0.174,-37.624,,"임 재 천",-0.003,-17.009,,"encounter v",-18.483,-44.416,,"ke ro",-12.471,-65.802,,"_Gosomi",22.041,-49.814,,"「론구」",12.66,-65.16,,"Kr_Luna",25.673,-90.174,,"IbikiKai_JP",1.541,-112.359,,"하루（Haru）",-44.067,-99.756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",,,,0,""
96,,6,1,0,3,1,2,1,0,0,0,255,255,255,48,2462.295,"가앤슬_",L,0,74,112,2.813,-0.699,-0.276,1.477,1.231,1.18,-36.439,1.79,45,55,0,1,"",1.691,0,-9.318,0,0,2,"=","=","=","=","=","=","=","=","",3,L,"HOGGYS 호기스",190,87.075,0.35,,41,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.083,-37.754,-0.004,-17.001,-19.599,-44.96,-11.964,-65.48,21.747,-49.793,14.542,-64.139,35.634,-93.676,-1.117,-112.072,-44.675,-96.909,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
97,,6,1,0,3,2,2,1,0,0,0,255,255,255,49,2476.821,"가앤슬_",L,27,80,131,-1.84,1.015,-0.68,1.877,-0.666,2.145,-36.439,53.726,80,20,0,4,"",-79.108,-104.327,-5.628,0,0,2,"=","=","=","=","=","=","=","=","",3,L,"HOGGYS 호기스",190,87.075,0.35,,41,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,2479.578,2,,578,0,,,,,,,,,,,,,,,,,,,0,-38.089,-0.022,-16.954,-19.31,-44.788,-12.761,-65.31,21.786,-49.754,14.632,-64.326,35.632,-93.675,-1.488,-112.19,-43.735,-96.608,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
98,,6,1,0,3,0,0,2,0,0,0,255,255,255,50,2496.597,"가앤슬_",L,14,57,89,1.012,-0.014,-0.212,1.766,1.203,2.157,-36.439,22.49,100,0,0,2,"",-322.519,301.833,-5.839,0,0,3,"=","=","=","=","=","=","=","=","",6,R,"ddil_ddil69",176.4,89.974,0.546,3,72,W,Y,1,2498.059,160,102,102,72,33,,145,120,105.977,-0.407,0.183,0.904,-20.181,0.23,0,0.567,194.364,-144.878,63.897,1,1,0,220.512,250.699,0.882,0.18,1,0.011,-0.01,-0.055,0.696,1,0.365,120.53,250.699,1,3,3,1023,0.014,0.014,0,72.005,0.199,0.898,-20.505,-0.765,0.207,-0.941,-0.269,0,0.411,0.689,-21.36,0.23,0.207,-0.941,-0.269,74.023,-0.159,-3.111,22.329,22.545,8.269,3.809,-41.356,42.346,8.269,3.809,-41.356,42.346,0.394,0.126,-0.911,120.53,0,0,0,0,0.156,0.085,-0.238,54.056,0.156,0.085,-0.238,54.056,-0.004,-0.047,0.308,22.431,-0.007,-0.138,0.99,-0.407,-0.007,-0.138,0.99,-0.407,-0.007,-0.138,0.99,-0.407,0.592,0,-0.806,-36.306,0.592,0,-0.806,-36.306,-0.002,0.961,0.275,-0.407,48,-1,0.297,0.297,8.269,3.809,-41.356,42.346,8.269,3.809,-41.356,42.346,-0.207,0.941,-0.269,37.491,3.557,0.19,28.217,28.441,0,0,0,0,11.233,6.134,-17.128,21.382,26.463,-62.506,2.763,67.933,0.207,1,0.905,0.995,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,-37.586,-0.015,-17.077,-19.556,-45.246,-12.965,-64.705,21.814,-50.185,9.929,-66.302,35.636,-93.674,-0.781,-112.339,-45.339,-99.231,-0.053,-37.548,,"임 재 천",-0.018,-17.11,,"encounter v",-19.298,-44.957,,"ke ro",-13.134,-65.579,,"_Gosomi",21.937,-49.894,,"「론구」",9.951,-66.319,,"Kr_Luna",35.643,-93.67,,"IbikiKai_JP",-0.903,-112.38,,"하루（Haru）",-45.348,-99.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",,,,0,""
99,,6,1,0,3,0,1,2,0,0,0,255,255,255,51,2513.693,"가앤슬_",L,26,79,129,-0.641,1.061,-0.525,1.853,-0.118,2.015,-36.439,38.875,85,15,0,2,"",-98.096,-200,-5.453,0,0,3,"=","=","=","=","=","=","=","=","",6,R,"ddil_ddil69",176.4,89.974,0.546,0,34,W,Y,1,2514.9,129,46,25,5,0,,28,45,28.725,2.576,-0.123,1.312,-20.679,0.26,0,0.521,18.363,2.79,2.022,1,1,0,553.562,18.684,-0.331,-0.009,0.441,0.002,-0.042,0.038,0.118,1,0.915,45.313,18.684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2517.259,0,-0.986,3.935,-39.657,0,0,,,,,,,,,,,,,,,2517.384,3,,449,0,,,,,,,,,,,,,,,,,,,-0.003,-37.686,0.011,-16.956,-20.107,-45.524,-13.39,-64.905,22.429,-51.732,9.88,-66.4,41.613,-92.422,-0.137,-113.28,-44.384,-100.385,-0.309,-37.513,,"임 재 천",0.007,-16.958,,"encounter v",-18.883,-44.32,,"ke ro",-13.545,-65.819,,"_Gosomi",22.462,-51.483,,"「론구」",9.86,-66.362,,"Kr_Luna",41.612,-92.422,,"IbikiKai_JP",-0.216,-113.285,,"하루（Haru）",-44.219,-100.425,,2517.394,-0.83,-40.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1,0,"가앤슬_",,,,256,""
100,SIDE,6,1,0,3,0,0,2,0,0,0,255,255,255,,2529.487,,,,,,,,,,,,,,,,,,,,,,,,4,"=","=","=","=","=","=","=","=","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2554.459,-0.03,-38.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,128,""
101,,6,0,0,3,0,0,0,0,0,0,255,255,255,37,2557.411,"CVPileMaki",R,34,72,123,1.708,0.677,0.406,1.873,0.609,1.954,-36.37,45.711,81,19,0,2,"",79.17,-71.773,3.929,0,0,2,"encounter v","ke ro","임 재 천","_Gosomi","Kr_Luna","하루（Haru）","「론구」","IbikiKai_JP","가앤슬_",1,R,"임 재 천",190,88,0.48,3,72,W,Y,1,2558.608,115,66,95,66,42,,137,85,20.49,15,0.261,1.387,-19.951,-0.82,0,0.406,127.33,-52.39,-71.192,1,1,0,560.762,155.003,-0.9,0.366,1,-0.022,-0.053,0,0.431,1,0.927,85.973,155.003,1,3,3,1023,0.014,0.014,0,72,0.323,1.225,-19.876,-0.871,0.113,-0.348,0.931,0,0.137,1.084,-19.949,-0.82,0.113,-0.348,0.931,20.49,-0.009,-2.061,31.832,31.899,-17.421,-0.709,-25.917,31.236,-17.421,-0.709,-25.917,31.236,-0.538,-0.19,-0.821,85.973,0,0,0,0,-0.038,0.045,-0.239,41.147,-0.038,0.045,-0.239,41.147,-0.055,0.141,-0.021,11.049,-0.21,0.584,-0.784,15,-0.21,0.584,-0.784,15,-0.21,0.584,-0.784,15,0.826,0,-0.564,-55.645,0.826,0,-0.564,-55.645,-0.242,0.35,-0.905,15,44,-1,0.246,0.246,-17.421,-0.709,-25.917,31.236,-17.421,-0.709,-25.917,31.236,-0.113,0.348,-0.931,6.925,0.534,2.903,34.623,34.749,-0.584,1.798,-4.811,5.169,-2.732,3.267,-17.2,17.72,10.964,-50.332,4.482,51.707,0.294,1,0.245,0.051,2562.3,-16.263,-84.144,2564.775,7,-19.88,0.059,-100.991,1,0,,2564.819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,-37.949,0.035,-16.886,-19.949,-46.737,-11.78,-59.714,17.99,-46.606,11.437,-65.863,42.286,-92.201,0,-109.88,-45.17,-90.396,-0.126,-36.912,,"Yes_Man_",-0.002,-17.265,,"HANA_ARASHI",-19.96,-46.757,,"HOGGYS 호기스",-11.384,-59.846,,"인생최패망자",17.984,-46.609,,"shimenawa",11.401,-65.854,85,"ddil_ddil69",42.295,-92.092,,"AI",0,-109.84,,"SUGUN",-45.446,-90.798,,2571.087,-0.114,-38.235,,,,,,,,,,,,,2568.685,-0.419,-59.877,,,,,,,,,,,,,,,,,,,,,,,,,2570.068,-0.876,-57.186,,,,,,,,,,"",2,0,"AI",,,,192,""
102,,6,0,0,3,0,0,0,1,0,0,11,255,255,38,2626.16,"CVPileMaki",R,12,77,124,1.074,1.081,0.334,1.959,0.468,2.388,-36.37,54.84,88,12,0,2,"",-6.61,149.994,3.469,0,0,3,"=","=","=","=","=","=","=","=","=",4,R,"_Gosomi",175,86.368,0.434,5,72,W,Y,1,2627.386,241,89,180,79,8,,145,84,19.782,12.524,0.196,1.263,-20.139,-0.9,0,0.325,150.285,-22.936,-5.421,1,1,0,402.15,152.121,-0.748,-0.086,1,-0.006,-0.027,-0.05,0.423,1,0.665,84.933,152.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2630.934,-13.452,-82.507,2633.609,7,-18.277,0.056,-104.134,1,0,,2632.945,,,,2633.853,,,,,,2626.602,,,,,,,,,,,,,,,,,,,,,,,,,,-0.169,-37.559,-0.03,-16.892,-20.684,-45.651,-11.039,-62.077,17.857,-45.992,11.947,-64.846,47.346,-95.754,0,-109.87,-41.129,-88.445,0.088,-37.33,,"Yes_Man_",-0.008,-17.082,,"HANA_ARASHI",-20.687,-45.643,,"HOGGYS 호기스",-11.02,-61.966,,"인생최패망자",17.577,-46.114,,"shimenawa",11.635,-65.161,59,"ddil_ddil69",47.346,-95.754,,"AI",0,-109.84,,"SUGUN",-40.801,-88.076,,2641.681,0.134,-38.503,,,,,,,,,,,,,2637.615,0.008,-59.554,,,,,,,,,,,,,,,,,,,,,,,,,2640.374,-0.098,-55.785,,,,,,,,,,"",2,0,"AI",2633.853,,,192,""
