id,type,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,manual,sH,sV,gyro,plx,plz,bIdx,order1Name,order2Name,order3Name,order4Name,order5Name,order6Name,order7Name,order8Name,order9Name,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,bSwing,hSec,rotS,rotL,shS,lgS,prepS,gripPen,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,phValid,phSource,phColMode,phFlags,phDt,phFixedDt,phRenderAge,phEndpointDelta,phRawCpX,phRawCpY,phRawCpZ,phRawHPos,phRawNX,phRawNY,phRawNZ,phNDeltaDeg,phCpX,phCpY,phCpZ,phHPosAdj,phNX,phNY,phNZ,phNVDeg,phGeomNX,phGeomNY,phGeomNZ,phGeomNDeltaDeg,phBallVX,phBallVY,phBallVZ,phBallSpd,phProxyPVX,phProxyPVY,phProxyPVZ,phProxyPSpd,phRenderPVX,phRenderPVY,phRenderPVZ,phRenderPSpd,phLastDX,phLastDY,phLastDZ,phBatSpd,phRenderLagX,phRenderLagY,phRenderLagZ,phRenderLagRotDeg,phProxyMoveX,phProxyMoveY,phProxyMoveZ,phProxyMoveRotDeg,phRenderMoveX,phRenderMoveY,phRenderMoveZ,phRenderMoveRotDeg,phProxyGeoX,phProxyGeoY,phProxyGeoZ,phProxyGeoH,phRenderGeoX,phRenderGeoY,phRenderGeoZ,phRenderGeoH,phPreGuardDirX,phPreGuardDirY,phPreGuardDirZ,phPreGuardDirH,phFinalDirX,phFinalDirY,phFinalDirZ,phFinalDirH,phPreGuardH,phApproachH,phGuardTargetH,phGuardDelta,phSeparation,phPreEndpointHPos,phCombinedRadius,phReprojectConfidence,phSweepSteps,phSweepT,phSweepFail,phSweepGap,phPointVSource,phNormalSource,phGuardFlags,phRenderSampleDt,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,out1Sec,out1BatterIndex,out1PrevBase,out1Code,out1Ass,out2Sec,out2BatterIndex,out2PrevBase,out2Code,out2Ass,out3Sec,out3BatterIndex,out3PrevBase,out3Code,out3Ass,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PitchPPosX,PitchPPosZ,PitchCPosX,PitchCPosZ,Pitch1BPosX,Pitch1BPosZ,Pitch2BPosX,Pitch2BPosZ,Pitch3BPosX,Pitch3BPosZ,PitchSSPosX,PitchSSPosZ,PitchLFPosX,PitchLFPosZ,PitchCFPosX,PitchCFPosZ,PitchRFPosX,PitchRFPosZ,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,PGetSec,PGetX,PGetZ,CGetSec,CGetX,CGetZ,1BGetSec,1BGetX,1BGetZ,2BGetSec,2BGetX,2BGetZ,3BGetSec,3BGetX,3BGetZ,SSGetSec,SSGetX,SSGetZ,LFGetSec,LFGetX,LFGetZ,CFGetSec,CFGetX,CFGetZ,RFGetSec,RFGetX,RFGetZ,PThrSec,PThrX,PThrZ,CThrSec,CThrX,CThrZ,1BThrSec,1BThrX,1BThrZ,2BThrSec,2BThrX,2BThrZ,3BThrSec,3BThrX,3BThrZ,SSThrSec,SSThrX,SSThrZ,LFThrSec,LFThrX,LFThrZ,CFThrSec,CFThrX,CFThrZ,RFThrSec,RFThrX,RFThrZ,errPosDelta,result,infieldFly,balk,cPlr,sb2Sec,sb3Sec,sbhSec,ass,remarks
11,,1,1,0,0,1,2,1,0,1,0,255,5,255,10,536.581,"Ainy4／あいにゃ",R,6,67,97,1.712,0.226,0.167,1.927,-0.112,2.046,-36.9,38.756,88,12,0,2,"",376.154,175.981,-8.357,0,0,2,"=","=","=","=","=","=","=","","",2,R,"임 재 천",190,88.237,0.346,3,94,W,Y,1,537.784,255,140,95,76,93,,145,91,-43.639,23.909,0.265,1.239,-21.534,-0.79,0,0.521,195.881,-263.733,-88.384,1,3,3,55423,0.014,0.014,0.004,0,0.228,1.313,-21.837,-0.786,-0.408,0.63,0.661,0,0.228,1.313,-21.837,-0.79,-0.408,0.63,0.661,-43.639,-0.492,0.499,0.714,4.37,0.86,-2.501,24.741,24.882,70.497,74.939,-1.825,102.903,27.098,28.805,-0.702,39.554,0.795,0.457,0.398,91.35,0,0,0,0,0.426,0.371,0.016,60.387,0.426,0.371,0.016,60.387,-1,0,-0.019,88.914,-0.105,0,-0.994,6.044,0.333,-0.571,0.75,23.909,-0.293,-0.69,-0.662,23.909,-158.082,-999,-999,0,0.316,-0.786,0.096,0,48,-1,2,0.311,1,0,8,0.036,537.736,-0.231,-22.658,540.336,3,-14.095,0.42,-54.119,0,0,,543.966,,,,,,,545.148,,,,538.539,,543.479,2,,147,32,,,,,,,,,,,,,,,,,,,-0.124,-38.066,0.028,-17.224,-22.962,-47.215,-13.683,-63.538,19.152,-44.597,3.06,-62.171,40.915,-90.664,0.275,-124.343,-47.21,-99.211,0.07,-37.773,,"SUGUN",-0.008,-17.406,,"Fresh825",-22.683,-46.972,119,"-라후이-",-13.624,-63.406,93,"P0TA0",18.933,-44.342,62,"まととまと",8.988,-63.917,,"AI",40.9,-90.65,,"_Gosomi",0.276,-124.352,,"아침땅_",-47.093,-99.268,,552.09,0.306,-38.387,,,,542.864,-18.942,-40.293,540.435,-14.288,-54.822,544.948,17.979,-39.661,,,,,,,,,,,,,,,,,,,543.488,-17.736,-40.042,542.112,-10.934,-50.23,550.792,17.274,-42.014,,,,,,,,,,,,,"",2,0,0,"-라후이-",,545.148,,39,""
12,,1,1,0,0,0,0,2,0,0,1,255,255,5,11,566.621,"Ainy4／あいにゃ",R,14,77,103,1.019,-0.066,0.131,1.894,-0.224,1.976,-36.9,29.686,92,8,0,2,"",365.589,312.348,10.968,0,0,3,"=","=","=","=","=","=","=","","",4,R,"kneesohime",190,85,0.497,5,93,W,Y,1,567.816,219,146,166,97,43,,145,127,28.527,-44.511,0.182,1.069,-20.846,0.26,0,0.295,-77.046,94.317,116.755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.886,76.327,-103.142,,,,,,0,0,,574.572,579.717,584.924,590.026,,,,,,572.915,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.123,-38.135,-0.001,-17.134,-23.724,-48.801,-12.633,-63.314,18.839,-40.013,13.635,-64.668,40.922,-90.67,-5.307,-111.619,-49.461,-97.063,0.039,-37.721,,"SUGUN",0.022,-17.338,,"Fresh825",-23.608,-48.622,,"-라후이-",-12.767,-64.061,,"P0TA0",18.211,-44.082,,"まととまと",12.589,-64.152,,"AI",40.9,-90.65,,"_Gosomi",-5.447,-111.782,,"아침땅_",-49.217,-97.544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",4,0,0,"",579.717,584.924,572.915,0,""
13,,1,1,2,0,0,0,2,0,0,0,255,255,255,12,601.647,"Ainy4／あいにゃ",R,29,88,140,0.779,-0.364,0.34,1.606,0.639,1.202,-36.9,21.8,51,49,0,0,"",-250,-200,19.221,0,0,4,"=","=","=","=","=","=","=","","",8,R,"aura_5599",190,89.523,0.398,,93,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.012,-38.051,0.018,-17.202,-24.119,-49.527,-5.965,-64.454,19.436,-44.209,15.028,-63.915,40.907,-90.657,0.936,-110.621,-46.975,-95.051,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
14,,1,1,2,0,0,1,2,0,0,0,255,255,255,13,615.404,"Ainy4／あいにゃ",R,32,87,140,-2.117,-2.33,0.055,1.452,-1.212,-0.02,-36.9,8.797,50,50,0,1,"",203.37,-136.829,-11.975,-0.4,-19.717,4,"=","=","=","=","=","=","=","","",8,R,"aura_5599",190,89.523,0.398,,93,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.096,-38.087,-0.003,-17.1,-24.136,-49.532,-12.942,-63.617,19.324,-44.227,13.509,-63.992,40.915,-90.664,-0.448,-112.333,-47.059,-97.91,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
15,,1,1,2,0,1,1,2,0,0,0,255,255,255,14,628.16,"Ainy4／あいにゃ",R,32,85,138,1.353,-0.786,0.257,1.554,0.25,1.035,-36.9,12.567,46,54,0,2,"",231.087,-87.805,-11.012,0,0,4,"=","=","=","=","=","=","=","","",8,R,"aura_5599",190,89.523,0.398,3,93,W,Y,1,629.184,170,157,103,80,60,,145,103,59.319,0.638,0.258,0.684,-19.937,-0.22,0,0.278,291.832,116.388,40.534,1,3,3,55423,0.008,0.008,0.02,0,0.303,0.682,-20.249,-0.215,0.863,-0.434,-0.257,0,0.303,0.682,-20.249,-0.22,0.863,-0.434,-0.257,59.319,0.42,0.144,-0.896,0,0.402,-2.515,36.047,36.137,7.819,9.755,-30.927,33.358,-3.361,-6.092,-20.618,21.761,-0.09,0.521,-0.849,103.157,-0.063,-0.026,0.188,70.746,0.086,0.097,-0.062,70.746,0.072,-0.042,-0.29,38.803,0.213,0,-0.977,-12.303,0.686,0,-0.727,-43.323,0.011,-0.07,0.998,0.638,-0.006,0.86,-0.51,0.638,180,-999,-999,0,0.127,-0.215,0.096,0,41,-1,2,0.127,1,0,8,0.026,635.803,-2.661,-78.711,635.936,3,-2.587,2.641,-77.653,0,0,,635.68,,,,,,,,,,,,,636.08,4,,452,0,,,,,,,,,,,,,,,,,,,-0.019,-37.982,-0.046,-17.207,-24.171,-49.551,-12.922,-63.59,19.478,-44.62,12.63,-64.509,40.915,-90.664,-2.099,-111.302,-46.549,-98.292,0.116,-37.508,,"SUGUN",-0.087,-17.383,,"Fresh825",-23.996,-49.288,,"-라후이-",-12.896,-63.594,86,"P0TA0",19.474,-44.621,,"まととまと",12.306,-64.692,,"AI",40.9,-90.65,,"_Gosomi",-2.221,-111.251,,"아침땅_",-46.196,-98.372,,,,,,,,,,,636.088,-2.654,-77.913,,,,,,,,,,,,,,,,,,,,,,,,,637.995,-2.383,-76.38,,,,,,,,,,,,,,,,"",1,0,0,"-라후이-",,,,32,""
16,SIDE,1,1,2,0,0,0,2,0,0,0,255,255,255,,638.427,,,,,,,,,,,,,,,,,,,,,,,,5,"=","=","=","=","=","=","=","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
17,,1,0,2,0,0,0,0,0,0,0,255,255,255,0,696.055,"가앤슬_",L,27,88,140,-0.418,-0.326,-0.507,1.542,-0.031,1.305,-36.439,32.643,52,48,0,0,"",-117.356,-119.747,3.603,0,0,0,"Fresh825","P0TA0","まととまと","SUGUN","-라후이-","_Gosomi","아침땅_","Ainy4／あいにゃ","",2,L,"Fresh825",190,80,0.2,,93,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.107,-37.184,-0.036,-17.014,9.151,-59.321,-10.357,-60.821,23.935,-49.872,-19.366,-44.47,40.93,-90.677,0,-109.88,-55.822,-100.392,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
18,,1,0,2,0,0,1,0,0,0,0,255,255,255,1,713.265,"가앤슬_",L,4,76,109,1.606,-0.458,-0.556,1.549,0.333,1.348,-36.439,14.454,51,49,0,4,"",209.199,10.372,-12.437,0,0,0,"=","=","=","=","=","=","=","=","",2,L,"Fresh825",190,80,0.2,,93,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.135,-37.36,-0.004,-17.249,8.995,-59.672,-9.494,-60.702,24.505,-51.778,-19.478,-44.381,40.915,-90.664,0,-109.86,-58.293,-99.937,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
19,,1,0,2,0,0,2,0,0,0,0,255,255,255,2,732.531,"가앤슬_",L,10,77,105,1.084,-1.068,-0.372,1.597,0.468,1.496,-36.439,22.536,100,0,0,4,"",7.276,400,-10.155,0,0,0,"=","=","=","=","=","=","=","=","",2,L,"Fresh825",190,80,0.2,,93,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,735.313,0,,578,0,,,,,,,,,,,,,,,,,,,0.105,-37.418,-0.016,-17.179,9.562,-59.807,-10.101,-60.54,24.891,-51.466,-19.371,-44.455,40.922,-90.67,0,-109.86,-52.987,-93.329,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
20,,1,0,2,0,0,0,1,0,0,0,255,255,255,3,756.073,"가앤슬_",L,26,88,140,2.666,-0.631,-0.227,1.542,1.268,1.042,-36.439,4.181,56,44,0,1,"",-97.249,-200,-26.529,0,0,1,"=","=","=","=","=","=","=","=","",4,R,"P0TA0",190.3,96,0.442,,92,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.095,-37.284,-0.09,-17.281,9.309,-59.861,-12.585,-58.866,24.977,-51.53,-19.216,-44.566,40.922,-90.671,0,-109.87,-51.097,-91.272,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
21,,1,0,2,0,1,0,1,0,0,0,255,255,255,4,771.934,"가앤슬_",L,26,84,136,0.911,-0.199,-0.394,1.633,0.495,1.336,-36.439,8.802,47,53,0,2,"",-61.721,-165.748,-13.848,0,0,1,"=","=","=","=","=","=","=","=","",4,R,"P0TA0",190.3,96,0.442,3,92,W,Y,1,772.972,245,112,105,54,28,,145,89,-38.236,1.707,0.261,0.731,-17.301,-0.88,0,0.151,50.244,-210.662,-25.669,1,3,3,55423,0.014,0.014,0.01,0,0.273,0.798,-17.826,-0.879,0.441,0.556,-0.705,0,0.273,0.798,-17.826,-0.88,0.441,0.556,-0.705,-38.236,-0.162,0.559,0.813,1.135,1.046,-2.388,35.112,35.209,19.606,-46.8,-245.08,250.277,12.895,-30.779,-161.183,164.601,0.649,0.243,-0.721,89.486,0,0,0,0,-0.047,-0.133,-0.557,122.006,-0.047,-0.133,-0.557,122.006,0.66,0,-0.751,-41.301,0.319,0,-0.948,-18.615,0.03,-0.068,0.997,1.707,-0.023,-0.619,-0.785,1.707,180,-999,-999,0,0.912,-0.879,0.096,0,48,-1,2,0.885,1,0,8,0.021,772.844,0.237,-18.15,774.253,0,-0.269,2.289,-36.196,0,0,,,,,,,,,,,,,,,777.491,1,,150,64,,,,,,,,,,,,,,,,,,,0.024,-37.302,0.032,-17.326,11.8,-58.231,-14.584,-58.018,24.937,-51.579,-19.288,-44.522,40.915,-90.664,0,-109.86,-54.835,-95.05,-0.507,-37.575,120,"Yes_Man_",0.044,-17.735,,"임 재 천",11.776,-58.197,,"Kr_Luna",-14.723,-57.942,,"kneesohime",24.969,-51.563,,"ddil_ddil69",-19.085,-44.369,86,"AI",40.9,-90.65,,"AI",0,-109.84,,"aura_5599",-54.519,-94.564,,774.384,-0.163,-37.044,,,,,,,,,,,,,776.796,-19.177,-39.62,,,,,,,,,,776.018,-6.02,-39.155,,,,,,,,,,,,,779.791,-18.188,-39.777,,,,,,,,,,"",2,0,0,"가앤슬_",,,,66,""
22,,1,0,2,0,0,0,2,0,0,0,255,255,255,5,827.993,"가앤슬_",L,26,85,137,3.089,-0.248,-0.197,1.619,1.41,1.273,-36.439,4.211,47,53,0,2,"",-48.623,-200,-13.496,0,0,2,"=","=","=","=","=","=","=","=","",5,R,"まととまと",179.8,90.039,0.45,5,91,W,Y,1,829.103,214,86,178,108,89,,145,87,36.794,47.485,0.589,0.855,-20.04,-0.86,0,0.065,312.366,86.878,-28.776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.911,-50.581,-63.983,835.061,8,-54.943,1.057,-67.706,0,0,,,,,837.614,,,,,,,,,,,,,,,,,,,,,,,,,838.322,5,,,,,,,0.132,-37.111,0.002,-17.375,9.771,-61.174,-12.427,-58.299,23.999,-51.004,-19.405,-44.61,40.929,-90.677,0,-109.87,-51.464,-89.786,0.05,-37.31,,"Yes_Man_",0.008,-17.712,,"임 재 천",9.759,-61.157,,"Kr_Luna",-13.365,-57.861,,"kneesohime",23.396,-51.466,,"ddil_ddil69",-19.28,-44.399,94,"AI",40.9,-90.65,,"AI",0,-109.84,,"aura_5599",-51.372,-89.636,110,840.161,-0.727,-38.097,,,,,,,,,,,,,838.048,-19.394,-40.074,,,,,,,835.173,-55.128,-68.135,,,,,,,,,,,,,,,,839.335,-13.232,-37.636,,,,,,,836.302,-48.246,-63.62,"",3,0,0,"aura_5599",,,,82,""
23,,1,0,2,0,0,1,2,0,0,0,255,255,255,6,852.84,"가앤슬_",L,6,60,94,1.059,0.444,-0.234,1.656,1.135,1.896,-36.439,27.198,55,45,0,2,"",-299.344,0,-15.013,0,0,2,"=","=","=","=","=","=","=","=","",5,R,"まととまと",179.8,90.039,0.45,5,91,W,Y,1,854.218,96,75,100,82,43,,135,128,-30,39.712,0.17,1.009,-19.443,0.55,0,0.088,-387.734,250.061,-133.588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854.111,-0.877,-20.698,857.719,8,-48.83,0.06,-79.424,1,0,,859.888,864.458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.299,-37.206,0.066,-17.367,9.023,-60.752,-14.846,-59.42,22.126,-51.491,-19.464,-44.876,40.915,-90.664,0,-109.86,-52.281,-88.558,-0.083,-37.719,,"Yes_Man_",0.16,-17.7,,"임 재 천",9.015,-60.726,69,"Kr_Luna",-15.039,-59.383,,"kneesohime",22.075,-51.436,,"ddil_ddil69",-19.343,-44.642,,"AI",40.9,-90.65,,"AI",0,-109.84,,"aura_5599",-52.662,-89.397,104,871.197,-0.228,-39.075,,,,866.86,-0.815,-58.874,,,,,,,,,,,,,,,,857.809,-50.304,-81.189,,,,,,,869.878,0.889,-58.106,,,,,,,,,,,,,,,,865.182,-35.769,-55.574,"",2,0,0,"aura_5599",864.458,,,84,""
24,,1,0,2,0,0,0,2,0,1,0,255,15,255,7,896.022,"가앤슬_",L,26,87,140,0.293,-1.801,-0.438,1.3,0.289,0.313,-36.439,8.9,49,51,0,1,"",-128.192,-191.492,-8.69,0,0,3,"=","=","=","=","=","=","=","=","",1,R,"SUGUN",190,82,0.5,,91,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,907.594,,,,,,,,,,,,,,,,,,,,,,,,,-0.009,-37.24,-0.084,-17.415,4.329,-60.732,-14.173,-57.947,20.753,-45.464,-19.743,-44.866,40.937,-90.684,0,-109.87,-52.558,-92.594,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,899.858,-0.358,-37.306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",900.45,,,0,""
25,,1,0,2,0,1,0,2,0,1,0,255,15,255,8,911.976,"가앤슬_",L,33,79,129,-2.044,-0.742,-0.649,1.527,-0.695,1.049,-36.439,43.959,82,18,0,2,"",-119.066,-99.169,2.527,0,0,3,"=","=","=","=","=","=","=","=","",1,R,"SUGUN",190,82,0.5,5,91,W,Y,1,912.929,148,79,108,66,0,,145,120,25.888,18.625,-0.376,0.72,-20.192,0.77,0,0.458,393.695,183.662,-115.912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918.194,-39.422,-122.322,920.386,8,-37.354,0.055,-118.978,1,1,,918.585,923.193,,,,,,917.942,922.819,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,-37.202,-0.073,-17.444,4.94,-60.512,-14.542,-57.805,19.832,-41.681,-19.72,-44.843,40.915,-90.664,0,-109.86,-57.162,-95.936,-0.628,-37.429,,"Yes_Man_",-0.01,-17.675,,"임 재 천",3.166,-59.948,,"Kr_Luna",-17.322,-56.213,,"kneesohime",19.777,-42.217,85,"ddil_ddil69",-19.624,-44.67,,"AI",40.9,-90.65,,"AI",0,-109.84,,"aura_5599",-56.219,-94.9,113,941.138,4.83,-38.047,,,,,,,,,,930.279,21.67,-20.034,,,,,,,,,,920.558,-37.259,-118.176,,,,,,,,,,,,,940.277,18.139,-41.426,,,,,,,,,,921.655,-34.494,-114.009,"",2,0,0,"aura_5599",923.193,917.942,922.819,88,""
26,,1,0,2,1,0,0,2,0,1,0,255,11,255,9,957.513,"가앤슬_",L,6,66,96,1.355,0.255,-0.183,1.697,1.294,1.998,-36.439,20.687,64,36,0,0,"",-380.671,160.031,-17.983,0,0,4,"=","=","=","=","=","=","=","=","",3,R,"-라후이-",175,86,0.498,,86,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,972.169,,,,,,,,,,,,,,,,,,,,,,,,,0.32,-37.151,0,-17.156,4.387,-61.368,-14.53,-61.101,20.782,-45.933,-19.435,-44.63,40.915,-90.664,0,-109.86,-50.045,-93.224,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,961.098,0.069,-37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",960.158,,,0,""
27,,1,0,2,1,0,1,2,0,1,0,255,11,255,10,972.944,"가앤슬_",L,26,88,140,4.342,-1.369,-0.104,1.436,1.844,0.632,-36.439,6.415,54,46,0,3,"S+|B+|R1-",-64.256,-200,-12.122,0.088,-20.576,4,"=","=","=","=","=","=","=","=","",3,R,"-라후이-",175,86,0.498,,86,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,992.257,,,,,,,,,,,,,,,,,,,,,,,,,0.268,-37.021,0.082,-17.419,3.314,-60.938,-14.577,-61.048,20.237,-43.542,-19.331,-44.678,40.915,-90.664,0,-109.85,-52.193,-92.077,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",6,0,0,"",,,,0,""
