id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,call,sH,sV,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,PPosX,PPosY,CPosX,CPosY,1BPosX,1BPosY,2BPosX,2BPosY,3BPosX,3BPosY,SSPosX,SSPosY,LFPosX,LFPosY,CFPosX,CFPosY,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
106,5,0,1,6,0,0,2,1,0,0,9,255,255,64,3251.09,소솨소솨,R,0,140,-3.97,0.188,4,0,0,-1.441,-16.347,1,1,7,R,인생최패망자,174.5,90,0.45,59,0,0,0,0,0,0,0,0,0,0,0,0,-0.157,-38.368,-2.039,-16.378,-17.641,-41.003,-13.402,-63.969,20.312,-47.031,6.927,-65.435,35.7,-81.8,0.274,-110.74,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
107,5,0,1,6,0,1,2,1,0,0,9,255,255,65,3271.44,소솨소솨,R,0,129,1.745,0.003,2,0,0,0,0,1,1,7,R,인생최패망자,174.5,90,0.45,59,3272.538,126,90,18,134,79,21.901,-6.816,-0.54,0.008,-0.06,0.32,-0.165,-37.475,0.15,-16.554,-16.377,-42.044,-13.376,-63.974,20.304,-47.03,8.25,-65.703,35.7,-81.8,0.272,-110.755,-35.7,-81.8,0,0,0,3275.469,5,즉석카레,6.659,-67.866,0,0,0,0,0,0,0,1
108,6,1,1,6,0,0,0,0,0,0,255,255,255,41,3331.009,IllilliIIIIllil,R,6,98,3.46,0.307,4,361.777,0,0,0,1,2,3,L,눈꽃,175.5,100.309,0.5,59,0,0,0,0,0,0,0,0,0,0,0,0,0.023,-37.969,0.277,-17.065,-24.789,-50.047,-15.425,-63.249,22.345,-49.845,8.973,-64.727,35.7,-81.8,0.948,-119.122,-34.293,-83.592,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
109,6,1,1,6,0,1,0,0,0,0,255,255,255,42,3345.774,IllilliIIIIllil,R,0,123,-0.122,-0.045,2,-250,-114.222,0,0,1,2,3,L,눈꽃,175.5,100.309,0.5,59,3346.98,123,134,46,138,81,41.939,23.982,-0.54,0.028,-0.007,0,-0.091,-37.046,0.058,-16.984,-24.922,-49.925,-14.813,-63.29,22.358,-49.863,9.098,-64.717,35.7,-81.8,0.841,-119.087,-34.759,-83.146,0,0,0,3351.414,3,mungjungh,-25.391,-69.981,0,0,0,0,0,0,0,1
110,6,1,1,6,0,0,1,0,0,0,255,255,255,43,3373.491,IllilliIIIIllil,R,10,118,-0.164,-0.294,0,0,400,0,0,1,3,7,R,Gonyong,190,86,0.2,58,0,0,0,0,0,0,0,0,0,0,0,0,-0.024,-37.869,-0.025,-16.78,-22.411,-47.511,-13.9,-64.186,22.952,-51.221,7.969,-64.483,35.7,-81.8,1.696,-120.663,-36.34,-83.516,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
111,6,1,1,6,0,1,1,0,0,0,255,255,255,44,3388.439,IllilliIIIIllil,R,0,125,3.012,0.925,3,91.675,-152.478,0.001,-20.17,0,3,7,R,Gonyong,190,86,0.2,58,0,0,0,0,0,0,0,0,0,0,0,0,-0.066,-37.231,0.145,-17.536,-22.595,-47.531,-13.903,-64.173,22.979,-51.214,10.331,-62.998,35.7,-81.8,0.933,-121.709,-36.357,-83.494,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,6
112,6,1,1,6,2,1,1,0,0,0,255,255,255,45,3409.812,IllilliIIIIllil,R,0,140,-1.123,-0.414,2,68.198,-155.878,0,0,1,3,7,R,Gonyong,190,86,0.2,58,3410.851,154,111,40,141,113,41.263,26.422,0.59,-0.115,-0.066,0.144,-0.196,-36.86,-0.019,-16.785,-21.977,-48.215,-13.669,-64.281,22.988,-51.194,9.571,-63.565,35.7,-81.8,0.959,-121.713,-36.513,-83.407,3416.539,-53.868,-97.307,3416.664,8,Yaksok~,-52.605,-95.656,0,0,0,0,0,0,0,1
113,6,1,1,6,0,0,2,0,0,0,255,255,255,46,3440.268,IllilliIIIIllil,R,3,117,-0.132,0.177,2,-461.447,76.034,0,0,1,4,0,R,Pugeuk,190,97.373,0.596,58,3441.198,151,173,22,142,103,16.317,5.919,0.9,-0.113,-0.142,0.448,-0.267,-37.252,0.031,-17.06,-23.219,-48.968,-12.555,-65.408,22.976,-51.197,7.035,-64.492,35.706,-81.805,0.443,-120.982,-37.688,-83.783,3445.414,-21.504,-107.364,3448.802,7,인생최패망자,-24.762,-126.137,1,0,0,0,0,0,0,2
114,6,1,1,6,0,0,2,0,1,0,255,0,255,47,3490.344,IllilliIIIIllil,R,0,132,0.492,0.747,0,131.98,-147.423,0,0,1,5,5,R,즉석카레,170.2,95.353,0.404,58,0,0,0,0,0,0,0,0,0,0,0,0,-0.135,-37.758,0.125,-16.905,-21.655,-46.491,-12.028,-65.331,21.519,-47.724,1.911,-61.396,35.7,-81.8,-0.208,-120.874,-37.213,-82.004,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
115,6,1,1,6,0,1,2,0,1,0,255,0,255,48,3527.82,IllilliIIIIllil,R,10,128,-0.556,-2.804,4,0,400,-0.038,-16.838,1,5,5,R,즉석카레,170.2,95.353,0.404,58,0,0,0,0,0,0,0,0,0,0,0,0,0.113,-37.877,0.155,-16.935,-21.509,-45.572,-12.328,-65.195,21.745,-46.718,1.021,-60.694,35.7,-81.8,-0.696,-109.173,-38.792,-82.588,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
116,6,1,1,6,0,2,2,0,1,0,255,0,255,49,3548.253,IllilliIIIIllil,R,10,88,-0.825,-1.045,2,-112.989,400,0,0,1,5,5,R,즉석카레,170.2,95.353,0.404,58,3549.237,151,99,64,141,117,21.634,-17.255,0.77,-0.089,-0.072,0.211,-0.209,-37.514,0.016,-16.926,-22.173,-47.346,-13.58,-64.149,22.862,-46.919,0.9,-61.27,35.7,-81.8,-0.43,-113.072,-38.133,-81.472,3552.83,14.627,-111.894,3553.198,7,인생최패망자,14.649,-112.466,1,0,0,0,0,0,0,2
117,6,1,2,6,0,0,2,0,1,0,255,5,255,50,3589.616,IllilliIIIIllil,R,3,93,-1.331,0.251,0,-364.613,53.895,0,0,1,6,1,R,소솨소솨,190,89.643,0.4,58,0,0,0,0,0,0,0,0,0,0,0,0,-0.051,-37.868,-0.028,-17.224,-20.141,-44.077,-11.566,-64.324,22.891,-47.215,3.911,-61.347,35.7,-81.8,0.421,-117.861,-37.849,-83.199,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
118,6,1,2,6,0,1,2,0,1,0,255,5,255,51,3606.631,IllilliIIIIllil,R,10,96,-0.622,-0.636,0,-3.331,265.409,-0.102,-17.13,1,6,1,R,소솨소솨,190,89.643,0.4,58,0,0,0,0,0,0,0,0,0,0,0,0,-0.043,-37.913,0.042,-17.009,-20.743,-45.282,-11.57,-64.325,23.016,-47.292,2.88,-61.842,35.7,-81.8,0.111,-115.039,-38.113,-83.438,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
119,6,1,2,6,0,2,2,0,1,0,255,5,255,52,3622.72,IllilliIIIIllil,R,13,82,-4.529,-1.241,4,-267.23,348.558,-1.038,-18.249,1,6,1,R,소솨소솨,190,89.643,0.4,58,0,0,0,0,0,0,0,0,0,0,0,0,-0.018,-37.949,-1.123,-17.589,-20.126,-43.968,-11.577,-64.196,22.616,-47.583,6.317,-63.374,35.7,-81.8,-1.328,-116.707,-39.051,-83.832,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
120,6,0,2,6,0,0,0,0,0,0,255,255,255,66,3709.123,Pugeuk,R,0,140,-1.214,-1.811,1,160.526,-150.762,-0.21,-17.98,0,2,4,L,schmoneymikey,190,100,0.6,58,0,0,0,0,0,0,0,0,0,0,0,0,-0.036,-38.06,-0.038,-17.612,-18.424,-44.656,-13.245,-64.167,24.866,-53.311,9.647,-65.253,35.7,-81.8,-2.645,-109.701,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
121,6,0,2,6,1,0,0,0,0,0,255,255,255,67,3727.346,Pugeuk,R,14,114,1.083,-0.347,2,390.434,312.348,0,0,1,2,4,L,schmoneymikey,190,100,0.6,58,3728.322,159,106,5,137,130,-11.903,-34.992,0.42,0.024,-0.076,0.318,-0.015,-37.346,0.274,-17.482,-18.423,-44.625,-13.234,-64.171,25.1,-53.14,9.79,-65.137,35.7,-81.8,-2.912,-109.711,-35.7,-81.8,3728.254,2.625,-22.908,3729.587,4,Eaglebuter,22.372,-50.724,0,0,0,0,0,0,0,2
122,6,0,2,6,0,0,1,0,0,0,255,255,255,68,3759.105,Pugeuk,R,6,83,-0.571,0.309,0,305.202,0,0,0,1,3,1,L,Sabo_10,184.7,92,0.6,58,0,0,0,0,0,0,0,0,0,0,0,0,0.149,-38.253,0.045,-17.316,-17.761,-43.089,-11.727,-65.403,24.741,-53.295,12.675,-63.955,35.7,-81.8,-2.867,-109.722,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
123,6,0,2,6,0,1,1,0,0,0,255,255,255,69,3776.415,Pugeuk,R,14,100,2.218,-1.294,4,333.911,339.248,0.699,-17.712,1,3,1,L,Sabo_10,184.7,92,0.6,58,0,0,0,0,0,0,0,0,0,0,0,0,0.072,-37.57,0.399,-17.533,-17.656,-43.192,-11.893,-65.407,24.629,-53.596,12.065,-64.05,35.7,-81.8,14.576,-121.965,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
124,6,0,2,6,0,2,1,0,0,0,255,255,255,70,3792.869,Pugeuk,R,0,131,-1.001,1.411,1,24.118,-164.376,0,0,0,3,1,L,Sabo_10,184.7,92,0.6,58,0,0,0,0,0,0,0,0,0,0,0,0,-0.294,-37.895,-0.14,-17.72,-17.84,-43.084,-11.801,-65.035,25.049,-53.37,12.342,-63.979,35.7,-81.8,14.523,-121.842,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
125,6,0,2,6,1,2,1,0,0,0,255,255,255,71,3811.98,Pugeuk,R,10,103,-1.188,-1.621,4,0,400,0,0,1,3,1,L,Sabo_10,184.7,92,0.6,58,0,0,0,0,0,0,0,0,0,0,0,0,0.049,-37.478,-0.232,-17.445,-19.025,-41.762,-11.839,-65.114,25.048,-53.335,11.692,-63.652,35.7,-81.8,14.556,-121.843,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
126,6,0,2,6,1,0,2,0,0,0,255,255,255,72,3850.158,Pugeuk,R,0,0,0,0,0,0,0,0,0,0,4,5,L,_Chun,160,95.143,0.502,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
127,6,0,2,6,1,0,2,0,0,0,255,255,255,73,3869.658,Pugeuk,R,0,132,-1.134,-1.715,1,81.775,-150.858,0,0,0,4,5,L,_Chun,160,95.143,0.502,58,0,0,0,0,0,0,0,0,0,0,0,0,-0.303,-37.453,0.013,-17.767,-17.411,-43.38,-10.284,-66.118,24.848,-53.303,10.88,-64.863,35.7,-81.8,20.699,-115.802,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
128,6,0,2,6,2,0,2,0,0,0,255,255,255,74,3888.251,Pugeuk,R,11,92,-1.084,0.48,2,0,249.292,0,0,1,4,5,L,_Chun,160,95.143,0.502,58,3889.369,182,106,34,142,109,0.077,33.288,0.19,0.06,-0.061,0.253,-0.25,-37.381,-0.104,-17.398,-17.304,-43.245,-10.188,-66.233,24.863,-53.341,11.872,-64.297,35.7,-81.8,20.645,-115.79,-35.7,-81.8,3889.664,-10.458,-36.354,3890.302,2,甲斐野柊太,-14.143,-41.892,0,0,0,0,0,0,0,2
129,7,1,2,6,1,0,0,0,0,0,255,255,255,53,3987.1,mungjungh,R,0,126,2.166,0.852,1,70.036,-111.053,0,0,0,0,4,R,Eaglebuter,169.5,95,0.5,53,0,0,0,0,0,0,0,0,0,0,0,0,-0.022,-37.433,-0.002,-16.975,-23.244,-48.626,-11.26,-64.223,23.849,-50.807,8.918,-64.629,35.7,-81.8,-0.157,-118.587,-35.973,-79.957,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
130,7,1,2,6,2,0,0,0,0,0,255,255,255,54,3997.001,mungjungh,R,0,117,0.51,0.958,0,57.215,-87.685,0,0,0,0,4,R,Eaglebuter,169.5,95,0.5,53,0,0,0,0,0,0,0,0,0,0,0,0,0.093,-37.551,0.02,-17.089,-23.272,-48.651,-11.288,-64.404,23.891,-50.835,8.9,-64.635,35.7,-81.8,-0.021,-118.448,-36.686,-81.396,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
131,7,1,2,6,2,1,0,0,0,0,255,255,255,55,4006.273,mungjungh,R,0,105,-0.749,0.073,2,21.974,-72.613,0,0,1,0,4,R,Eaglebuter,169.5,95,0.5,53,4007.306,105,63,40,131,110,-82.061,39.503,0.24,-0.077,-0.059,0.256,-0.022,-37.478,0.012,-17.223,-23.221,-48.598,-11.587,-64.347,23.866,-50.885,9.042,-64.635,35.7,-81.8,0.054,-118.75,-36.571,-81.341,4007.018,-0.248,-19.234,4011.469,0,mungjungh,-10.878,-31.939,1,0,0,0,0,0,0,2
132,7,1,2,6,0,0,0,1,0,0,6,255,255,56,4038.198,mungjungh,R,0,124,0.298,0.858,2,91.004,-136.225,0,0,1,1,2,R,甲斐野柊太,190,86,0.2,28,4039.237,159,105,36,141,99,4.29,16.62,0.05,0.101,-0.08,0.392,-0.151,-37.049,-0.021,-16.894,-20.11,-41.297,-13.453,-63.533,23.648,-49.993,1.843,-62.945,35.7,-81.8,-0.919,-120.106,-34.662,-78.967,4040.268,-10.414,-50.207,4040.906,3,IllilliIIIIllil,-13.285,-57.585,0,0,0,0,0,0,0,2
133,7,1,2,6,0,0,2,0,0,0,255,255,255,57,4071.601,mungjungh,R,13,109,-1.167,-0.954,2,-206.965,400,0,0,1,2,3,L,눈꽃,175.5,100.309,0.5,57,4072.796,159,121,51,143,71,-79.378,72.515,0.98,0.036,0.016,0.071,0.156,-36.897,0.023,-16.963,-21.15,-46.533,-12.817,-64.166,23.811,-51.293,9.938,-62.651,35.7,-81.8,-0.095,-122.638,-38.094,-83.563,4072.462,-0.573,-21.068,0,0,,0,0,0,0,0,0,0,0,0,0
134,7,1,2,6,0,1,2,0,0,0,255,255,255,58,4088.324,mungjungh,R,10,112,0.269,-1.786,1,0,400,0.045,-18.4,0,2,3,L,눈꽃,175.5,100.309,0.5,57,0,0,0,0,0,0,0,0,0,0,0,0,0.158,-37.756,0.015,-17.048,-21.566,-45.955,-12.194,-64.409,23.545,-50.635,10.214,-61.633,35.7,-81.8,-2.736,-117.667,-38.675,-83.533,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
135,7,1,2,6,1,1,2,0,0,0,255,255,255,59,4126.401,mungjungh,R,13,109,-2.722,-1.279,4,-356.279,347.456,-0.84,-17.289,1,2,3,L,눈꽃,175.5,100.309,0.5,57,0,0,0,0,0,0,0,0,0,0,0,0,0.165,-37.655,-0.671,-17.191,-21.949,-46.241,-11.854,-64.497,24.07,-51.128,10.274,-63.142,35.7,-81.8,-2.733,-118.591,-39.546,-83.05,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
136,7,1,2,6,1,2,2,0,0,0,255,255,255,60,4140.582,mungjungh,R,0,128,1.272,2.652,1,250,-200,0,0,0,2,3,L,눈꽃,175.5,100.309,0.5,57,0,0,0,0,0,0,0,0,0,0,0,0,0.2,-37.377,0.536,-15.858,-21.586,-46.555,-12.194,-64.431,24.131,-51.226,10.412,-63.067,35.7,-81.8,-2.538,-117.7,-39.518,-83.066,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
137,7,1,2,6,2,2,2,0,0,0,255,255,255,61,4156.356,mungjungh,R,0,120,1.472,1.797,1,109.031,-200,0,0,0,2,3,L,눈꽃,175.5,100.309,0.5,57,0,0,0,0,0,0,0,0,0,0,0,0,0.234,-37.71,0.115,-16.873,-21.502,-46.895,-12.166,-64.436,24.221,-51.212,10.327,-63.056,35.7,-81.8,-2.539,-117.837,-39.527,-82.843,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
138,7,1,2,6,3,2,2,0,0,0,255,255,255,62,4170.905,mungjungh,R,13,107,0.465,1.005,2,-326.943,370.176,0,0,1,2,3,L,눈꽃,175.5,100.309,0.5,57,4172.113,164,61,8,125,73,37.797,2.217,-0.53,0.057,0.011,0.214,0.311,-36.879,-0.007,-16.937,-21.68,-47.11,-12.189,-64.426,24.106,-51.141,10.242,-63.109,35.7,-81.8,-2.523,-117.817,-38.948,-83.284,0,0,0,4176.546,3,IllilliIIIIllil,-4.045,-71.252,0,0,0,0,0,0,0,1
139,7,0,2,6,0,0,0,0,0,0,255,255,255,75,4220.518,Pugeuk,R,13,92,-0.563,-0.395,2,-309.539,336.192,0,0,1,5,0,R,mungjungh,160,107,0.551,57,4221.658,65,23,69,34,34,12.227,24.077,0.91,-0.061,-0.022,0,-0.093,-37.361,0.126,-17.578,-18.084,-43.282,-15.1,-63.658,24.528,-51.867,9.192,-65.645,35.7,-81.8,0.312,-116.004,-35.7,-81.8,4222.469,-4.193,-29.918,4225.122,2,甲斐野柊太,-10.175,-42.184,0,0,0,0,0,0,0,2
140,7,0,2,6,0,0,1,0,0,0,255,255,255,76,4256.769,Pugeuk,R,0,101,1.406,0.591,0,-0.104,0,0,0,1,6,8,R,Yaksok~,166.4,93.281,0.397,57,0,0,0,0,0,0,0,0,0,0,0,0,0.088,-37.789,0.054,-17.491,-17.516,-42.878,-13.389,-64.351,25.346,-52.738,8.414,-65.586,35.7,-81.8,0.278,-116.15,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
141,7,0,2,6,0,1,1,0,0,0,255,255,255,77,4274.124,Pugeuk,R,0,125,-2.706,0.776,2,162.302,-32.095,0,0,1,6,8,R,Yaksok~,166.4,93.281,0.397,57,4274.914,155,123,13,141,127,102.374,-65.409,0.57,-0.075,-0.127,0.295,-0.427,-37.11,-0.509,-17.366,-17.709,-42.773,-14.054,-63.688,25.186,-52.876,8.409,-65.573,35.7,-81.8,0.235,-116.147,-35.7,-81.8,4282.212,-67.833,29.972,0,0,,0,0,0,0,0,0,0,0,0,0
142,7,0,2,6,0,2,1,0,0,0,255,255,255,78,4296.167,Pugeuk,R,14,107,2.085,-1.269,4,367.007,328.096,0.801,-17.529,1,6,8,R,Yaksok~,166.4,93.281,0.397,62,0,0,0,0,0,0,0,0,0,0,0,0,-0.501,-37.996,-0.098,-17.068,-17.954,-42.384,-11.82,-65.243,25.168,-52.973,9.613,-64.854,35.7,-81.8,-0.516,-117.209,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
143,7,0,2,6,0,0,2,0,0,0,255,255,255,79,4324.697,Pugeuk,R,0,130,-1.498,0.818,2,124.999,-65.521,0,0,0,7,3,L,IllilliIIIIllil,174.5,95.213,0.497,57,4325.614,138,71,11,131,76,91.161,87.696,-0.54,0.06,-0.036,0,-0.487,-37.036,-0.152,-17.329,-17.04,-42.945,-12.779,-65.062,25.203,-52.827,9.641,-64.912,35.7,-81.8,1.206,-106.519,-35.7,-81.8,4330.872,34.299,-17.272,0,0,,0,0,0,0,0,0,0,0,0,0
144,7,0,2,6,0,1,2,0,0,0,255,255,255,80,4350.245,Pugeuk,R,6,106,3.219,0.757,4,481.818,0,0,0,1,7,3,L,IllilliIIIIllil,174.5,95.213,0.497,57,0,0,0,0,0,0,0,0,0,0,0,0,0.197,-37.559,0.345,-17.416,-16.553,-43.162,-13.59,-64.341,25.558,-52.8,11.26,-64.967,35.7,-81.8,0.163,-105.426,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
145,7,0,2,6,0,2,2,0,0,0,255,255,255,81,4371.379,Pugeuk,R,0,137,1.383,-0.688,2,158.368,-133.971,0,0,1,7,3,L,IllilliIIIIllil,174.5,95.213,0.497,57,4372.43,211,140,55,150,127,22.557,13.591,0.37,0.044,-0.056,0.194,-0.417,-37.004,0.364,-17.61,-17.009,-42.791,-13.025,-64.644,25.7,-52.847,10.973,-64.646,35.7,-81.8,4.082,-106.068,-35.7,-81.8,4376.524,-12.92,-127.148,4379.441,7,Gonyong,-12.648,-123.654,1,0,0,0,0,0,0,2
146,7,0,2,6,0,0,2,0,1,0,255,12,255,82,4413.286,Pugeuk,R,6,88,0.167,0.446,0,400,0,0,0,1,0,2,L,Pring__,179.7,90.045,0.475,57,0,0,0,0,0,0,0,0,0,0,0,0,-0.025,-38.3,0.134,-17.788,-17.246,-43.897,-3.76,-61.921,19.3,-40.159,5.255,-62.803,35.7,-81.8,5.857,-110.088,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
147,7,0,2,6,0,1,2,0,0,1,255,255,12,83,4440.308,Pugeuk,R,0,105,1.1,-1.171,2,-8.321,0,0,0,1,0,2,L,Pring__,179.7,90.045,0.475,57,4441.196,115,145,59,137,34,21.162,-18.939,0.94,0.076,-0.094,0.231,-0.406,-37.043,-0.064,-17.649,-15.866,-42.146,-11.653,-65.561,19.964,-42.597,10.798,-65.167,35.7,-81.8,5.771,-110.028,-35.7,-81.8,4442.511,4.551,-32.966,4444.539,4,Eaglebuter,8.498,-39.55,0,0,0,0,0,0,0,2
148,8,1,2,6,0,0,0,0,0,0,255,255,255,63,4495.237,mungjungh,R,0,96,1.925,1.259,2,0,0,0,0,1,3,7,R,Gonyong,190,86,0.2,57,4496.408,200,112,37,144,90,18.031,-15.504,-0.5,-0.015,-0.014,0.162,0.092,-37.227,0,-16.85,-23.302,-49.392,-11.487,-64.765,23.47,-49.037,8.303,-63.515,35.7,-81.8,-0.061,-114.899,-35.682,-82.358,4504.399,38.052,-110.893,4508.955,3,IllilliIIIIllil,1.044,-60.572,1,0,0,0,0,0,0,0
149,8,1,2,6,0,0,0,0,1,0,255,7,255,64,4556.014,mungjungh,R,0,129,0.848,0.828,2,31.325,-98.136,0,0,1,4,0,R,Pugeuk,190,97.373,0.596,56,4557.121,197,166,36,149,130,44.212,53.487,0.7,-0.03,-0.102,0.47,0.253,-37.17,0.019,-16.945,-21.406,-47.54,-12.062,-64.624,22.927,-49.17,1.226,-62,35.7,-81.8,-4.749,-121.875,-34.018,-78.866,4562.164,-99.187,-79.667,0,0,,0,0,0,0,0,0,0,0,0,0
150,8,1,2,6,0,1,0,0,1,0,255,7,255,65,4576.995,mungjungh,R,0,119,3.401,0.036,2,250,-200,0,0,1,4,0,R,Pugeuk,190,97.373,0.596,73,4578.221,139,100,25,138,85,-51.054,6.299,-0.55,-0.02,-0.12,0.092,-0.129,-36.845,-0.01,-16.819,-22.377,-47.807,-12.151,-64.691,22.77,-48.582,2.131,-62.31,35.7,-81.8,-2.475,-120.498,-39.854,-83.271,4577.921,0.571,-20.438,4579.303,0,mungjungh,-1.063,-35.146,0,0,0,0,0,0,0,2
151,8,1,2,6,0,0,1,0,0,1,255,255,7,66,4665.646,mungjungh,R,0,121,0.321,0.764,0,31.729,-103.312,0,0,0,5,5,R,즉석카레,170.2,95.353,0.404,56,0,0,0,0,0,0,0,0,0,0,0,0,0.069,-37.685,0.191,-17.176,-23.86,-48.736,-12.551,-64.471,19.435,-41.583,4.13,-64.732,35.7,-81.8,-0.774,-119.607,-38.541,-82.408,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
152,8,1,2,6,0,1,1,0,0,1,255,255,7,67,4678.418,mungjungh,R,0,108,2.319,2.14,4,0,0,0.18,-21.409,1,5,5,R,즉석카레,170.2,95.353,0.404,56,0,0,0,0,0,0,0,0,0,0,0,0,0.115,-37.272,0.332,-19.774,-23.825,-48.787,-12.278,-64.542,19.548,-40.613,4.383,-64.664,35.7,-81.8,-0.764,-119.597,-37.261,-83.032,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
153,8,1,2,6,0,2,1,0,0,1,255,255,7,68,4713.282,mungjungh,R,0,120,0.392,-0.418,0,86.296,-98.529,0,0,1,5,5,R,즉석카레,170.2,95.353,0.404,56,0,0,0,0,0,0,0,0,0,0,0,0,0.23,-37.677,0.167,-17.087,-23.763,-48.219,-12.405,-64.523,18.35,-43.765,3.564,-63.71,35.7,-81.8,-0.78,-119.546,-37.228,-81.986,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
154,8,1,2,6,0,0,2,0,0,1,255,255,7,69,4738.89,mungjungh,R,0,121,1.106,0.936,0,61.106,-119.918,0.401,-17.648,0,6,1,R,소솨소솨,190,89.643,0.4,56,0,0,0,0,0,0,0,0,0,0,0,0,0.01,-37.583,0.051,-16.909,-21.975,-47.484,-12.563,-64.334,18.982,-43.265,2.07,-63.473,35.7,-81.8,-0.856,-119.288,-36.345,-81.457,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
155,8,1,2,6,0,1,2,0,0,1,255,255,7,70,4755.466,mungjungh,R,13,115,-2.244,-1.05,1,-348.473,358.562,-0.851,-17.045,0,6,1,R,소솨소솨,190,89.643,0.4,56,0,0,0,0,0,0,0,0,0,0,0,0,0.063,-37.762,-0.804,-17.118,-22.082,-47.404,-12.614,-64.417,19.269,-40.826,2.872,-64.505,35.7,-81.8,-0.79,-119.462,-37.659,-83.08,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
156,8,1,2,6,1,1,2,0,0,1,255,255,7,71,4771.729,mungjungh,R,13,106,-0.728,-0.171,2,-326.324,367.865,0,0,1,6,1,R,소솨소솨,190,89.643,0.4,56,4772.839,129,67,23,131,84,-44.409,-28.07,-0.05,-0.079,-0.169,0.093,0.134,-36.991,-0.009,-16.816,-21.882,-47.597,-12.4,-64.464,19.538,-40.269,3.38,-63.621,35.7,-81.8,-0.952,-119.254,-37.548,-83.01,4772.602,0.32,-21.137,4776.518,5,_Chun,14.595,-55.611,0,0,0,0,0,0,0,2
157,8,0,2,6,0,0,0,0,0,0,255,255,255,84,4817.892,Pugeuk,R,0,132,-2.154,0.872,2,89.063,-89.73,0,0,1,1,7,R,인생최패망자,174.5,90,0.45,56,4818.962,131,116,57,139,126,96.777,-78.544,0.69,-0.129,-0.064,0.195,-0.048,-37.357,-0.363,-17.268,-18.295,-43.301,-13.686,-64.769,24.387,-52.925,10.414,-65.032,35.7,-81.8,-9.747,-114.746,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
158,8,0,2,6,0,1,0,0,0,0,255,255,255,85,4838.984,Pugeuk,R,14,100,1.916,-1.156,1,336.883,335.674,0.661,-17.653,0,1,7,R,인생최패망자,174.5,90,0.45,70,0,0,0,0,0,0,0,0,0,0,0,0,0.082,-37.996,0.198,-17.64,-18.003,-43.279,-13.722,-64.764,24.585,-52.869,10.815,-64.714,35.7,-81.8,1.718,-111.639,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
