id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,call,sH,sV,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,PPosX,PPosY,CPosX,CPosY,1BPosX,1BPosY,2BPosX,2BPosY,3BPosX,3BPosY,SSPosX,SSPosY,LFPosX,LFPosY,CFPosX,CFPosY,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,result
45,3,1,3,0,0,1,0,0,0,0,255,255,255,26,1656.526,Espressο,R,10,124,-0.937,0.184,2,0,400,0,0,1,4,2,R,DoYaGee,190,92,1657.785,114,136,19,136,127,-47.037,-2.715,0.733,-0.131,-0.153,-0.202,-36.925,-0.069,-17.368,-20.704,-47.849,-12.375,-65.183,19.276,-46.065,13.965,-64.982,35.7,-81.8,0,-100.6,-35.7,-81.8,1657.818,-0.133,-21.167,1662.229,-1,AI,3.341,-93.723,1,0,0
46,3,1,3,0,0,0,0,1,0,0,2,255,255,27,1686.823,Espressο,R,0,118,-1.618,1.013,2,250,64.061,0,0,1,5,0,R,Oort__Cloud,190,92,1688.061,98,232,62,147,67,101.872,-36.555,-0.575,-0.08,-0.074,-0.102,-37.005,-0.092,-17.344,-18.125,-41.249,-9.988,-63.187,19.742,-45.953,12.23,-66.399,35.7,-81.8,0,-100.6,-35.7,-81.8,1693.663,-11.811,-8.303,1694.63,1,Dοpi,-12.409,-8.775,0,0,3
47,3,1,3,0,0,1,0,1,0,0,2,255,255,28,1710.395,Espressο,R,0,116,-1.336,1.094,1,224.17,55.65,0,0,0,5,0,R,Oort__Cloud,190,92,0,0,0,0,0,0,0,0,0,0,0,-0.055,-37.395,-0.184,-17.306,-16.188,-43.174,-10.825,-62.965,20.387,-46.283,9.346,-66.418,35.7,-81.8,0,-100.6,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0
48,3,1,3,0,1,1,0,1,0,0,2,255,255,29,1722.369,Espressο,R,3,109,-2.739,0.723,4,-449.157,0,0,0,1,5,0,R,Oort__Cloud,190,92,0,0,0,0,0,0,0,0,0,0,0,0.2,-37.451,-0.406,-17.547,-16.936,-45.77,-8.84,-62.559,20.108,-46.047,8.293,-65.814,35.7,-81.8,0,-100.6,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0
49,3,1,3,0,1,2,0,1,0,0,2,255,255,30,1738.099,Espressο,R,5,106,-1.603,0.12,4,-135.613,0,0,0,1,5,0,R,Oort__Cloud,190,92,0,0,0,0,0,0,0,0,0,0,0,-0.017,-37.519,-0.354,-17.607,-17.805,-43.35,-8.938,-62.023,20.277,-45.766,6.253,-65.339,35.7,-81.8,0,-100.6,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0
50,3,1,3,0,0,0,1,1,0,0,2,255,255,31,1763.414,Espressο,R,0,126,0.662,0.489,0,67.203,38.141,0,0,0,0,1,L,NABIMan,190,92,0,0,0,0,0,0,0,0,0,0,0,0.021,-37.439,-0.009,-17.307,-17.366,-42.919,-10.41,-63.128,20.799,-47.096,18.979,-61.154,35.7,-81.8,0,-100.6,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0
51,3,1,3,0,0,1,1,1,0,0,2,255,255,32,1777.134,Espressο,R,0,94,-0.234,-0.836,2,48.314,15.012,0,0,1,0,1,L,NABIMan,190,92,1778.221,93,249,98,151,75,-37.229,-39.042,1,0.001,0.136,-0.289,-36.909,0.001,-17.508,-18.796,-42.397,-11.832,-64.36,20.7,-46.827,18.978,-61.158,35.7,-81.8,0,-100.6,-35.7,-81.8,1778.207,0.66,-21.553,1780.474,4,Roscosmos,16.872,-41.638,1,0,2
52,3,1,3,0,0,0,2,1,0,0,1,255,255,33,1812.585,Espressο,R,0,114,-0.24,0.669,2,196.789,51.475,0,0,1,1,5,R,Gonyong,190,92,1813.768,116,149,40,141,77,34.982,31.011,-0.232,-0.058,-0.024,0.079,-37.31,-0.012,-17.444,-19.481,-40.028,-11.009,-64.307,19.042,-44.618,5.669,-63.286,35.706,-81.805,0,-100.6,-35.706,-81.805,1818.619,-32.916,-73.333,0,0,,0,0,0,0,1
53,3,0,3,0,0,0,0,0,0,0,255,255,255,18,1853.142,Oort__Cloud,R,10,102,-0.981,-1.873,4,0,400,-0.186,-18.796,1,0,2,L,하루（Haru）,179.8,46,0,0,0,0,0,0,0,0,0,0,0,-0.264,-37.355,-0.116,-17.072,-22.02,-50.099,-8.773,-66.566,24.366,-52.936,15.1,-60.86,35.7,-81.8,0,-100.6,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0
54,3,0,3,0,0,1,0,0,0,0,255,255,255,19,1871.553,Oort__Cloud,R,3,82,-0.407,0.026,2,-325.212,0,0,0,1,0,2,L,하루（Haru）,179.8,46,1872.887,127,166,150,154,129,-53.45,-47.022,0.474,0.08,-0.057,0.079,-36.98,-0.451,-17.274,-21.721,-50.074,-8.474,-66.294,24.613,-52.336,15.109,-60.858,35.7,-81.8,0,-100.6,-35.7,-81.8,1883.196,68.557,-80.452,1883.196,-1,AI,68.568,-80.473,1,0,0
